"harvest"	"lat"	"long"	"yield"
"H9"	24.1775815	48.0293647	3.09628
"H9"	24.1775721	48.0292727	3.02808
"H9"	24.1775552	48.0291365	3.07582
"H9"	24.177532	48.0290001	3.1372
"H9"	24.1774934	48.0288238	2.36654
"H9"	24.1774612	48.0286936	4.78764
"H9"	24.1774204	48.0285639	3.13038
"H9"	24.1773782	48.0284359	2.87122
"H9"	24.1773302	48.0283093	2.7962
"H9"	24.1772745	48.0281863	2.68026
"H9"	24.1771921	48.0280285	1.97098
"H9"	24.1771276	48.0279108	2.37336
"H9"	24.1770574	48.0277959	3.069
"H9"	24.1769827	48.0276861	2.10738
"H9"	24.1769296	48.0276149	2.046
"H9"	24.1769024	48.0275799	2.02554
"H9"	24.1768193	48.0274765	1.95734
"H9"	24.1767324	48.0273783	1.93006
"H9"	24.1766078	48.0272559	1.37764
"H9"	24.1765119	48.0271709	2.70754
"H9"	24.1764489	48.0274171	1.0912
"H9"	24.1765764	48.0275398	0.68882
"H9"	24.1766653	48.0276383	0.96162
"H9"	24.1767512	48.0277421	1.17304
"H9"	24.17683	48.0278513	0.91388
"H9"	24.1769045	48.0279632	1.41856
"H9"	24.1769745	48.0280794	1.43902
"H9"	24.1770393	48.0281972	2.27106
"H9"	24.1771017	48.0283186	2.29834
"H9"	24.1771696	48.0284869	2.1142
"H9"	24.1772182	48.0286146	3.79192
"H9"	24.1772593	48.028745	2.95306
"H9"	24.1773002	48.0288757	3.2395
"H9"	24.177337	48.0290528	2.56432
"H9"	24.1773576	48.0291885	3.40318
"H9"	24.1773758	48.0293255	4.3648
"H9"	24.1773863	48.0294644	2.14148
"H9"	24.1773873	48.0296042	4.28978
"H9"	24.177385	48.0297424	3.17812
"H9"	24.1773762	48.0298796	3.18494
"H9"	24.1773721	48.0299247	3.1713
"H9"	24.177364	48.0300144	3.42364
"H9"	24.1773398	48.0301925	2.55068
"H9"	24.1773211	48.0302821	4.96496
"H9"	24.1772789	48.030459	3.62142
"H9"	24.1772397	48.0305904	3.06218
"H9"	24.1771973	48.030721	3.05536
"H9"	24.177128	48.0308888	2.24378
"H9"	24.1770725	48.0310116	2.9667
"H9"	24.1770087	48.0311298	2.61888
"H9"	24.1769414	48.0312462	2.60524
"H9"	24.1768613	48.0313603	3.05536
"H9"	24.176782	48.0314681	2.35972
"H9"	24.1766999	48.0315726	2.39382
"H9"	24.1766108	48.03167	2.31198
"H9"	24.1765222	48.031768	2.57114
"H9"	24.1763957	48.0318877	2.74164
"H9"	24.1762945	48.0319715	2.3529
"H9"	24.1761885	48.0320493	2.23014
"H9"	24.1760807	48.0321221	2.22332
"H9"	24.1759329	48.032211	1.69818
"H9"	24.1758577	48.0322521	3.3759
"H9"	24.1757028	48.0323253	1.55496
"H9"	24.1755833	48.0323727	2.03918
"H9"	24.1754624	48.032412	2.54386
"H9"	24.17534	48.0324471	1.9096
"H9"	24.175216	48.0324776	1.9778
"H9"	24.1750903	48.0325013	1.95734
"H9"	24.1749204	48.0325197	1.58224
"H9"	24.1747938	48.0325274	2.01872
"H9"	24.1746674	48.0325298	2.5575
"H9"	24.174541	48.0325254	1.93688
"H9"	24.1744145	48.032514	1.93688
"H9"	24.1742893	48.0324937	1.95052
"H9"	24.1741229	48.0324582	1.40492
"H9"	24.174041	48.0324353	2.67344
"H9"	24.1738789	48.0323825	1.34354
"H9"	24.1737593	48.0323367	1.72546
"H9"	24.1736817	48.0322999	2.6257
"H9"	24.1736427	48.0322822	1.74592
"H9"	24.1735261	48.0322258	1.69136
"H9"	24.1734138	48.0321611	1.73228
"H9"	24.1733033	48.0320918	1.7732
"H9"	24.1731254	48.0323087	1.7391
"H9"	24.1732272	48.032393	1.07074
"H9"	24.1733366	48.0324646	0.72292
"H9"	24.1734892	48.0325462	0.50468
"H9"	24.1736069	48.0325979	0.74338
"H9"	24.1737262	48.0326456	0.98208
"H9"	24.1738476	48.0326873	1.26852
"H9"	24.1739689	48.0327261	1.27534
"H9"	24.1740925	48.0327579	1.72546
"H9"	24.1742163	48.0327868	2.1483
"H9"	24.1743419	48.0328061	2.10738
"H9"	24.1745103	48.0328227	1.5345
"H9"	24.1746374	48.0328291	2.03918
"H9"	24.1747647	48.032829	2.60524
"H9"	24.1748912	48.0328246	2.09374
"H9"	24.175059	48.0328129	1.58224
"H9"	24.1751836	48.0327959	2.1483
"H9"	24.175309	48.03277	2.23696
"H9"	24.1754323	48.0327365	2.26424
"H9"	24.1755551	48.0326987	3.05536
"H9"	24.1756754	48.0326564	2.32562
"H9"	24.1757943	48.0326093	2.33926
"H9"	24.1758335	48.0325922	2.3529
"H9"	24.1759114	48.032556	2.35972
"H9"	24.1760264	48.0324967	2.3188
"H9"	24.1761379	48.0324318	2.36654
"H9"	24.1762836	48.0323393	2.39382
"H9"	24.1763895	48.0322647	2.31198
"H9"	24.1764911	48.0321852	2.34608
"H9"	24.1765896	48.0320986	2.38018
"H9"	24.1767169	48.0319753	1.82094
"H9"	24.176806	48.0318767	2.58478
"H9"	24.1768932	48.0317767	3.4782
"H9"	24.1769772	48.0316747	1.81412
"H9"	24.1770305	48.031603	4.13974
"H9"	24.1770574	48.0315661	2.68708
"H9"	24.1771323	48.0314553	2.80302
"H9"	24.1772032	48.0313402	2.84394
"H9"	24.1772896	48.0311812	2.16194
"H9"	24.1773471	48.0310586	4.3307
"H9"	24.1774007	48.0309349	2.84394
"H9"	24.1774511	48.03081	2.89168
"H9"	24.1774968	48.0306815	2.80302
"H9"	24.1775492	48.0305055	2.13466
"H9"	24.1775712	48.0304152	4.15338
"H9"	24.1776049	48.030233	2.12784
"H9"	24.1776262	48.030096	2.78256
"H9"	24.1776432	48.0299576	3.72372
"H9"	24.177652	48.0298199	2.728
"H9"	24.1776555	48.0297743	2.70754
"H9"	24.1776602	48.0296838	2.78256
"H9"	24.1776621	48.0295473	2.77574
"H9"	24.1776572	48.0294113	2.8985
"H9"	24.1776403	48.029228	3.15766
"H9"	24.1776207	48.029091	2.66662
"H9"	24.1775958	48.028955	2.66662
"H9"	24.1775689	48.0288218	2.85076
"H9"	24.1775362	48.0286911	2.82348
"H9"	24.1774993	48.0285606	2.72118
"H9"	24.177441	48.0283894	1.96416
"H9"	24.1773918	48.0282637	2.46884
"H9"	24.1773366	48.0281402	3.2054
"H9"	24.1772773	48.0280192	2.53704
"H9"	24.1772134	48.0278995	2.46884
"H9"	24.1771442	48.0277848	2.25742
"H9"	24.1770681	48.0276743	2.17558
"H9"	24.1769911	48.0275659	1.98462
"H9"	24.176879	48.0274295	1.43902
"H9"	24.1767902	48.0273326	2.68708
"H9"	24.1767005	48.027238	1.7391
"H9"	24.1766066	48.0271459	1.67772
"H9"	24.1765057	48.0273499	0.53878
"H9"	24.1765994	48.0274442	0.55924
"H9"	24.1766888	48.0275409	0.53878
"H9"	24.1768017	48.0276792	0.4092
"H9"	24.1768824	48.0277875	0.99572
"H9"	24.1769583	48.0278989	1.364
"H9"	24.1770051	48.0279755	1.50722
"H9"	24.1770277	48.0280142	1.52768
"H9"	24.1770941	48.0281323	1.5345
"H9"	24.1771559	48.0282537	2.31198
"H9"	24.1772123	48.0283787	2.35972
"H9"	24.1772799	48.0285484	2.12784
"H9"	24.1773194	48.0286804	3.82602
"H9"	24.1773572	48.0288129	2.91896
"H9"	24.1773908	48.0289449	3.15766
"H9"	24.1774145	48.0290794	3.23268
"H9"	24.1774329	48.0292152	3.21222
"H9"	24.1774473	48.029353	3.16448
"H9"	24.1774573	48.0295376	2.33244
"H9"	24.1774594	48.0296768	3.1031
"H9"	24.1774552	48.0298139	4.05108
"H9"	24.1774433	48.0299499	3.0349
"H9"	24.1774275	48.030086	2.95988
"H9"	24.1773947	48.0302645	2.387
"H9"	24.1773622	48.0303984	2.63252
"H9"	24.1773264	48.0305317	3.5123
"H9"	24.1772878	48.030663	2.58478
"H9"	24.1772433	48.0307927	2.55068
"H9"	24.1771888	48.0309182	2.41428
"H9"	24.1771298	48.0310393	2.39382
"H9"	24.1770683	48.0311581	2.34608
"H9"	24.1769778	48.0313132	1.81412
"H9"	24.1769048	48.0314258	2.35972
"H9"	24.1768263	48.0315341	3.11674
"H9"	24.1767424	48.031636	2.29152
"H9"	24.1766547	48.0317344	2.36654
"H9"	24.1765329	48.0318609	1.9096
"H9"	24.1764354	48.0319487	2.25742
"H9"	24.1763329	48.0320322	2.91896
"H9"	24.1762276	48.0321104	2.02554
"H9"	24.1761209	48.0321853	2.01872
"H9"	24.1760113	48.0322522	1.96416
"H9"	24.1758974	48.0323114	1.9437
"H9"	24.1757824	48.0323676	1.88232
"H9"	24.1755049	48.0324785	1.51404
"H9"	24.1753828	48.0325144	2.3188
"H9"	24.1752598	48.0325486	1.83458
"H9"	24.1751349	48.032568	1.82094
"H9"	24.1750064	48.032586	1.69136
"H9"	24.1748375	48.0326011	1.31626
"H9"	24.1747111	48.0326029	1.6027
"H9"	24.1745847	48.0325996	2.22332
"H9"	24.1744574	48.0325898	1.6709
"H9"	24.1743309	48.032574	1.52768
"H9"	24.1742059	48.0325512	1.54132
"H9"	24.1740818	48.0325204	1.54814
"H9"	24.1739589	48.0324868	1.56178
"H9"	24.1737976	48.0324294	1.25488
"H9"	24.173679	48.0323809	1.69818
"H9"	24.1735625	48.032326	2.06646
"H9"	24.1734496	48.0322635	1.57542
"H9"	24.1733384	48.032196	1.54814
"H9"	24.1731209	48.032413	1.20032
"H9"	24.1732312	48.0324841	0.97526
"H9"	24.1733425	48.0325516	1.16622
"H9"	24.1734566	48.0326134	1.0912
"H9"	24.1736123	48.0326854	0.87296
"H9"	24.173732	48.0327318	1.14576
"H9"	24.1738527	48.0327729	2.33244
"H9"	24.173975	48.0328104	1.73228
"H9"	24.1740989	48.0328393	2.30516
"H9"	24.1741824	48.0328565	2.2847
"H9"	24.1742238	48.0328654	2.30516
"H9"	24.1743494	48.032887	2.17558
"H9"	24.1744751	48.0329014	2.1824
"H9"	24.1746449	48.0329099	2.44156
"H9"	24.1747718	48.0329103	2.33244
"H9"	24.1748988	48.0329044	2.4552
"H9"	24.1751896	48.0328707	2.27788
"H9"	24.1752721	48.0328553	4.00334
"H9"	24.1754375	48.0328156	1.99144
"H9"	24.1754789	48.0328045	5.23094
"H9"	24.1755606	48.0327797	1.32308
"H9"	24.1756813	48.0327381	3.41682
"H9"	24.1758	48.0326916	2.5916
"H9"	24.175917	48.0326398	2.6598
"H9"	24.1760708	48.032561	1.78002
"H9"	24.1761825	48.032496	2.37336
"H9"	24.1762916	48.0324261	3.12356
"H9"	24.1763976	48.0323524	2.387
"H9"	24.1764997	48.0322745	2.68026
"H9"	24.176601	48.0321917	2.66662
"H9"	24.1766975	48.0321019	2.75528
"H9"	24.1767904	48.0320076	2.80302
"H9"	24.1769086	48.031877	2.13466
"H9"	24.1769927	48.0317753	4.22158
"H9"	24.1770734	48.0316715	3.23268
"H9"	24.1772204	48.0314486	3.16448
"H9"	24.1773108	48.031292	2.41428
"H9"	24.1773737	48.0311725	3.2736
"H9"	24.177431	48.0310518	4.51484
"H9"	24.1774491	48.0310108	3.58732
"H9"	24.1774837	48.0309281	3.62824
"H9"	24.1775313	48.030802	3.5464
"H9"	24.1775751	48.0306728	3.52594
"H9"	24.1776244	48.0304965	2.87122
"H9"	24.1776553	48.0303613	3.4441
"H9"	24.1776811	48.0302259	4.73308
"H9"	24.1777026	48.0300898	3.58732
"H9"	24.1777156	48.0299514	3.25996
"H9"	24.1777252	48.029814	3.3077
"H9"	24.1777311	48.0296772	3.24632
"H9"	24.1777332	48.0295416	3.32134
"H9"	24.1777284	48.0294052	3.42364
"H9"	24.1777117	48.0292224	2.53022
"H9"	24.1776931	48.0290863	4.1943
"H9"	24.1776421	48.0288182	3.38954
"H9"	24.1776116	48.0286869	3.38272
"H9"	24.1775588	48.0285114	2.49612
"H9"	24.1775143	48.0283835	3.1713
"H9"	24.1774661	48.0282572	4.11928
"H9"	24.1774129	48.0281326	3.16448
"H9"	24.1773543	48.0280111	3.09628
"H9"	24.1772885	48.0278933	2.82348
"H9"	24.1772426	48.0278162	1.39128
"H9"	24.1772188	48.0277782	5.56512
"H9"	24.1771181	48.0276312	1.84822
"H9"	24.1770419	48.0275232	2.47566
"H9"	24.1769605	48.0274192	3.5805
"H9"	24.1768748	48.0273196	2.47566
"H9"	24.1767846	48.0272241	2.33926
"H9"	24.1766564	48.0271067	1.68454
"H9"	24.1765308	48.0272734	1.30944
"H9"	24.1766264	48.0273652	0.8525
"H9"	24.1767452	48.0274951	0.73656
"H9"	24.1768293	48.0275991	0.99572
"H9"	24.1769107	48.0277061	1.35036
"H9"	24.176987	48.0278171	1.38446
"H9"	24.1770592	48.0279305	2.59842
"H9"	24.1771258	48.0280492	1.98462
"H9"	24.177208	48.0282108	2.03918
"H9"	24.1772644	48.0283356	3.32816
"H9"	24.1773164	48.0284631	1.7391
"H9"	24.1773605	48.0285934	3.59414
"H9"	24.1773945	48.0287277	2.77574
"H9"	24.1774336	48.0288594	2.78256
"H9"	24.1774627	48.0289924	2.8985
"H9"	24.1774928	48.0291727	2.22332
"H9"	24.1775049	48.0292636	4.47392
"H9"	24.1775149	48.0294021	2.98716
"H9"	24.1775224	48.0295879	2.0119
"H9"	24.1775188	48.0297269	3.58732
"H9"	24.1775121	48.0298638	2.68708
"H9"	24.177495	48.0300459	2.2847
"H9"	24.1774747	48.0301811	2.71436
"H9"	24.1774495	48.0303155	3.73054
"H9"	24.1774197	48.030449	2.73482
"H9"	24.1773816	48.0305814	2.50294
"H9"	24.1773388	48.0307128	2.4552
"H9"	24.17729	48.0308407	2.41428
"H9"	24.1772384	48.0309674	2.41428
"H9"	24.1771589	48.031128	1.6709
"H9"	24.1770957	48.031247	2.1824
"H9"	24.177026	48.0313618	1.9778
"H9"	24.1769512	48.0314727	1.93006
"H9"	24.1768758	48.0315792	2.7962
"H9"	24.1767919	48.0316818	1.98462
"H9"	24.1766741	48.0318127	1.71864
"H9"	24.1764859	48.0319982	2.40746
"H9"	24.1763842	48.0320825	1.9778
"H9"	24.1762802	48.0321617	1.96416
"H9"	24.1761746	48.0322379	1.95052
"H9"	24.1760644	48.0323043	1.91642
"H9"	24.1759129	48.0323849	1.364
"H9"	24.1757978	48.032441	1.8073
"H9"	24.1756797	48.0324923	1.66408
"H9"	24.1755599	48.0325356	1.65044
"H9"	24.1754386	48.0325741	2.2506
"H9"	24.1753158	48.0326056	1.67772
"H9"	24.1751908	48.0326322	1.65726
"H9"	24.1750639	48.0326537	1.6368
"H9"	24.1748957	48.032669	1.73228
"H9"	24.1747693	48.0326762	1.60952
"H9"	24.174643	48.0326752	1.68454
"H9"	24.1745167	48.0326678	1.705
"H9"	24.1743905	48.032655	1.6368
"H9"	24.1742646	48.0326378	1.6368
"H9"	24.1740988	48.0326017	1.17304
"H9"	24.1739756	48.03257	1.59588
"H9"	24.1738537	48.0325313	1.71864
"H9"	24.173734	48.032487	1.7391
"H9"	24.1736555	48.0324525	2.63252
"H9"	24.1736167	48.0324342	1.76638
"H9"	24.1735023	48.0323772	1.78684
"H9"	24.1733869	48.0323172	1.76638
"H9"	24.1732472	48.0322253	1.51404
"H9"	24.1734083	48.0318707	0.72292
"H9"	24.1735548	48.0319661	0.55924
"H9"	24.1736686	48.0320285	0.4433
"H9"	24.1737857	48.0320853	0.58652
"H9"	24.1739045	48.0321359	0.66154
"H9"	24.1740258	48.0321782	0.65472
"H9"	24.1741493	48.0322134	1.15258
"H9"	24.1742741	48.0322403	1.14576
"H9"	24.1744006	48.0322582	1.58224
"H9"	24.1745699	48.0322758	1.17986
"H9"	24.1746122	48.0322786	4.0238
"H9"	24.1746972	48.0322812	2.00508
"H9"	24.174823	48.032276	2.03236
"H9"	24.174948	48.032265	2.30516
"H9"	24.1750741	48.0322499	2.48248
"H9"	24.1752422	48.0322201	1.71182
"H9"	24.1753672	48.032189	2.39382
"H9"	24.1754884	48.0321478	3.25996
"H9"	24.1756068	48.0320965	2.50294
"H9"	24.1757222	48.0320391	2.54386
"H9"	24.1758359	48.0319783	2.53704
"H9"	24.1758734	48.0319567	2.55068
"H9"	24.1759464	48.0319117	2.59842
"H9"	24.1760531	48.0318387	2.74846
"H9"	24.1761923	48.031734	2.18922
"H9"	24.1762913	48.0316483	4.20794
"H9"	24.1763861	48.0315566	3.21222
"H9"	24.1764747	48.0314584	3.32134
"H9"	24.176559	48.031356	3.38954
"H9"	24.1766655	48.0312146	2.57796
"H9"	24.176739	48.0311014	3.51912
"H9"	24.1768085	48.0309853	3.5464
"H9"	24.1768676	48.0308639	4.64442
"H9"	24.1769195	48.0307385	3.58732
"H9"	24.1769848	48.0305705	2.95988
"H9"	24.1770303	48.030442	3.5805
"H9"	24.1770696	48.0303106	4.96496
"H9"	24.177101	48.0301757	3.83284
"H9"	24.177125	48.0300397	3.99652
"H9"	24.1771388	48.0299031	4.13974
"H9"	24.1771433	48.0297675	4.2284
"H9"	24.1771459	48.0296765	4.20112
"H9"	24.1771475	48.029631	4.20112
"H9"	24.1771455	48.0294491	3.09628
"H9"	24.1771342	48.0293128	4.092
"H9"	24.1771157	48.0291764	5.70834
"H9"	24.1770936	48.0290401	3.77146
"H9"	24.1770639	48.0289065	3.70326
"H9"	24.1770087	48.0287361	2.74164
"H9"	24.1769631	48.028609	3.6146
"H9"	24.1769143	48.0284836	4.76718
"H9"	24.1768582	48.0283611	3.45774
"H9"	24.1768169	48.0282817	1.68454
"H9"	24.1767282	48.0281273	3.23268
"H9"	24.1766566	48.0280154	3.2054
"H9"	24.1765515	48.0278743	3.36908
"H9"	24.1764701	48.0277722	3.23268
"H9"	24.1763833	48.0276742	3.2054
"H9"	24.1762933	48.0275781	2.98716
"H9"	24.1761656	48.0277785	1.364
"H9"	24.1762614	48.0278713	1.06392
"H9"	24.1763503	48.0279705	0.70246
"H9"	24.1764343	48.0280752	0.7161
"H9"	24.1765123	48.0281848	1.03664
"H9"	24.1765823	48.0282995	1.68454
"H9"	24.1766684	48.0284585	1.28898
"H9"	24.1767263	48.0285819	3.6487
"H9"	24.176777	48.0287089	2.61888
"H9"	24.1768225	48.0288372	3.21222
"H9"	24.1768701	48.0290128	2.5234
"H9"	24.1768982	48.0291458	3.36908
"H9"	24.1769204	48.0292813	4.51484
"H9"	24.1769354	48.0294179	2.40746
"H9"	24.1769401	48.0295563	3.66234
"H9"	24.1769375	48.0296945	3.69644
"H9"	24.1769305	48.0298309	3.73736
"H9"	24.1769123	48.0300105	4.34434
"H9"	24.1768881	48.0301436	4.04426
"H9"	24.1768573	48.0302766	3.90104
"H9"	24.1768192	48.0304073	3.77828
"H9"	24.176774	48.0305358	3.67598
"H9"	24.176724	48.03066	3.6487
"H9"	24.176646	48.0308213	2.6257
"H9"	24.1765813	48.0309387	3.15084
"H9"	24.1765098	48.0310518	3.04854
"H9"	24.1764328	48.0311608	2.90532
"H9"	24.1763499	48.031264	4.01016
"H9"	24.1762321	48.0313943	2.13466
"H9"	24.1761391	48.0314866	2.78256
"H9"	24.1760395	48.0315704	3.88058
"H9"	24.1759366	48.0316481	1.91642
"H9"	24.1758293	48.0317194	3.77828
"H9"	24.1757189	48.031784	2.7962
"H9"	24.1756814	48.0318046	2.7621
"H9"	24.1756048	48.0318425	2.728
"H9"	24.1754888	48.0318936	2.72118
"H9"	24.1753708	48.0319394	2.77574
"H9"	24.1752092	48.0319858	2.59842
"H9"	24.1750857	48.0320136	2.33926
"H9"	24.174961	48.0320338	2.33244
"H9"	24.1748339	48.0320457	2.16194
"H9"	24.1747074	48.0320495	2.12102
"H9"	24.174582	48.0320455	2.14148
"H9"	24.1744158	48.0320319	1.60952
"H9"	24.1742922	48.0320083	2.15512
"H9"	24.174251	48.0319997	4.31024
"H9"	24.1741689	48.0319796	2.15512
"H9"	24.1740469	48.0319438	2.16876
"H9"	24.1739277	48.0318983	2.36654
"H9"	24.1737746	48.0318245	1.9096
"H9"	24.1736618	48.0317638	2.38018
"H9"	24.1735536	48.0316965	3.26678
"H9"	24.1734032	48.0319583	0.9889
"H9"	24.1735058	48.0320216	0.6138
"H9"	24.1736194	48.0320832	0.7502
"H9"	24.1737348	48.0321423	0.5797
"H9"	24.1738536	48.0321916	0.57288
"H9"	24.1739739	48.0322361	0.94798
"H9"	24.1740951	48.0322758	1.47312
"H9"	24.1741773	48.0322967	1.45266
"H9"	24.17426	48.0323128	0.72292
"H9"	24.1743857	48.0323322	1.9096
"H9"	24.1745113	48.0323484	2.55068
"H9"	24.1746398	48.0323571	2.00508
"H9"	24.1747664	48.0323622	1.93688
"H9"	24.1748915	48.0323527	2.14148
"H9"	24.1750587	48.0323347	1.6027
"H9"	24.1751844	48.0323174	2.15512
"H9"	24.1753086	48.0322869	2.85758
"H9"	24.1754313	48.0322515	2.3529
"H9"	24.1755503	48.0322067	2.40064
"H9"	24.1756287	48.0321722	2.32562
"H9"	24.1756674	48.0321543	2.34608
"H9"	24.1757839	48.0321004	2.36654
"H9"	24.1759318	48.0320152	1.81412
"H9"	24.176041	48.0319456	3.4441
"H9"	24.1761464	48.031871	2.5916
"H9"	24.1762487	48.0317892	2.56432
"H9"	24.1763462	48.0317027	2.63252
"H9"	24.1764394	48.0316113	2.88486
"H9"	24.1765581	48.0314813	2.19604
"H9"	24.1766388	48.0313807	3.21222
"H9"	24.1767172	48.0312737	4.2625
"H9"	24.1767921	48.0311626	3.30088
"H9"	24.1768605	48.0310461	3.39636
"H9"	24.1769434	48.0308795	2.75528
"H9"	24.1769966	48.0307545	4.93768
"H9"	24.1770465	48.0306294	2.5234
"H9"	24.1770904	48.0305013	5.09454
"H9"	24.1771267	48.0303695	3.8192
"H9"	24.1771588	48.0302359	3.86012
"H9"	24.1771882	48.0301014	3.75782
"H9"	24.1771961	48.0300566	3.84648
"H9"	24.1772118	48.0299212	2.60524
"H9"	24.1772156	48.0298309	5.9675
"H9"	24.1772223	48.0296503	4.28978
"H9"	24.1772218	48.0295137	3.83284
"H9"	24.1772133	48.0293784	3.89422
"H9"	24.1771989	48.0292418	3.81238
"H9"	24.1771768	48.0291067	3.6828
"H9"	24.1771432	48.0289277	2.74846
"H9"	24.1771088	48.0287986	3.72372
"H9"	24.1770814	48.0287136	5.49692
"H9"	24.1770671	48.0286708	3.60778
"H9"	24.1770204	48.028545	3.65552
"H9"	24.176969	48.0284199	3.56004
"H9"	24.176892	48.0282584	2.8644
"H9"	24.1768267	48.0281428	3.52594
"H9"	24.1767584	48.0280292	3.47138
"H9"	24.1766818	48.0279209	4.433
"H9"	24.1766029	48.0278156	3.09628
"H9"	24.1765192	48.0277146	3.02808
"H9"	24.1764304	48.0276189	2.7962
"H9"	24.1763129	48.0275103	2.19604
"H9"	24.1762367	48.027746	0.82522
"H9"	24.176329	48.0278413	0.63426
"H9"	24.1764445	48.0279754	0.49104
"H9"	24.1765239	48.0280839	1.58906
"H9"	24.176598	48.0281954	1.15258
"H9"	24.1766662	48.0283124	1.82776
"H9"	24.1767514	48.0284716	1.41856
"H9"	24.1768056	48.0285962	2.70072
"H9"	24.1768562	48.0287224	2.74164
"H9"	24.1768953	48.0288526	3.1031
"H9"	24.1769299	48.0289847	4.23522
"H9"	24.1769591	48.0291178	3.36226
"H9"	24.1769805	48.029253	3.41682
"H9"	24.176996	48.0293899	3.751
"H9"	24.1770052	48.0295744	4.05108
"H9"	24.1770031	48.0297124	3.79192
"H9"	24.1769939	48.0298501	3.73736
"H9"	24.1769817	48.0299848	3.83966
"H9"	24.176962	48.0301189	3.86694
"H9"	24.1769314	48.0302513	3.751
"H9"	24.176886	48.0304275	2.6257
"H9"	24.1768406	48.0305564	1.66408
"H9"	24.176791	48.0306817	4.5012
"H9"	24.1767373	48.0308041	3.33498
"H9"	24.1766558	48.0309637	2.70072
"H9"	24.1765834	48.031076	2.63934
"H9"	24.1765069	48.0311854	2.49612
"H9"	24.1764248	48.0312907	2.4211
"H9"	24.1763377	48.0313884	3.12356
"H9"	24.176249	48.0314862	2.31198
"H9"	24.1761542	48.031576	2.22332
"H9"	24.1760533	48.0316575	2.17558
"H9"	24.1759491	48.0317342	2.58478
"H9"	24.175843	48.0318072	2.56432
"H9"	24.1756934	48.03189	2.87804
"H9"	24.1755773	48.0319427	2.59842
"H9"	24.1754599	48.0319911	2.80984
"H9"	24.1753404	48.0320324	2.78256
"H9"	24.1751782	48.032075	2.00508
"H9"	24.1750536	48.0321007	2.61888
"H9"	24.1749274	48.0321168	3.32816
"H9"	24.1748014	48.0321266	1.6709
"H9"	24.1747596	48.0321282	2.32562
"H9"	24.1746765	48.0321266	3.5123
"H9"	24.174551	48.0321209	2.32562
"H9"	24.1743855	48.032101	1.82776
"H9"	24.1742615	48.032079	3.06218
"H9"	24.1741387	48.0320489	2.33244
"H9"	24.1740175	48.0320115	2.3188
"H9"	24.1738987	48.0319676	2.3529
"H9"	24.1737837	48.0319131	2.4211
"H9"	24.1736707	48.0318539	2.46884
"H9"	24.1735326	48.0317678	2.01872
"H9"	24.1733958	48.0320468	1.13212
"H9"	24.1735453	48.032133	0.19096
"H9"	24.1736596	48.0321933	0.25234
"H9"	24.1737766	48.0322476	0.8184
"H9"	24.1738958	48.0322949	1.41856
"H9"	24.1740585	48.0323464	0.99572
"H9"	24.1741405	48.0323686	2.70754
"H9"	24.1743063	48.032402	1.35036
"H9"	24.1744316	48.0324218	2.29152
"H9"	24.1745572	48.0324334	3.05536
"H9"	24.1746841	48.0324377	2.34608
"H9"	24.1747684	48.0324368	2.35972
"H9"	24.1748103	48.0324356	2.37336
"H9"	24.1749348	48.0324272	2.3188
"H9"	24.1751012	48.0324061	1.82094
"H9"	24.1752265	48.032383	3.19858
"H9"	24.1753506	48.0323534	2.43474
"H9"	24.1754724	48.0323164	2.46884
"H9"	24.1755912	48.0322707	2.50976
"H9"	24.1757088	48.0322196	2.57114
"H9"	24.1758243	48.0321628	2.59842
"H9"	24.1759729	48.0320773	2.05964
"H9"	24.1760095	48.0320544	5.51738
"H9"	24.1760814	48.0320082	2.8303
"H9"	24.1761871	48.0319351	2.8303
"H9"	24.176289	48.0318538	3.01444
"H9"	24.1764179	48.0317358	2.44156
"H9"	24.1765109	48.0316433	3.02808
"H9"	24.176599	48.0315458	4.23522
"H9"	24.176683	48.0314432	3.19858
"H9"	24.1767617	48.0313375	3.33498
"H9"	24.1768357	48.0312256	3.41
"H9"	24.1769058	48.0311105	2.2847
"H9"	24.1769703	48.0309915	4.51484
"H9"	24.1770445	48.0308269	2.64616
"H9"	24.1770948	48.0307016	5.13546
"H9"	24.1771428	48.0305751	3.68962
"H9"	24.1771822	48.0304447	3.90786
"H9"	24.1772171	48.0303121	3.94878
"H9"	24.1772471	48.0301779	3.88058
"H9"	24.1772677	48.030041	3.94878
"H9"	24.1772844	48.0298597	3.04172
"H9"	24.1772922	48.0297242	4.05108
"H9"	24.1772956	48.0295894	4.092
"H9"	24.1772925	48.0294533	3.84648
"H9"	24.1772779	48.0292716	3.0349
"H9"	24.1772581	48.0291356	3.52594
"H9"	24.177231	48.0290005	4.66488
"H9"	24.1772017	48.028868	3.57368
"H9"	24.1771659	48.0287384	3.56686
"H9"	24.1771223	48.0286119	3.55322
"H9"	24.1770739	48.0284863	3.50548
"H9"	24.1770216	48.0283627	3.41682
"H9"	24.1769438	48.0282023	2.49612
"H9"	24.1768795	48.0280864	3.40318
"H9"	24.1768092	48.0279735	4.71944
"H9"	24.1767325	48.0278655	3.38954
"H9"	24.1766509	48.0277618	3.24632
"H9"	24.1765389	48.0276262	2.38018
"H9"	24.1764487	48.0275309	2.89168
"H9"	24.1763536	48.0274423	3.77146
"H9"	24.1762455	48.0276402	0.87978
"H9"	24.1763672	48.0277692	0.47058
"H9"	24.1764259	48.0278353	0.63426
"H9"	24.1764548	48.0278687	1.09802
