"long"	"lat"	"mass"	"time"	"seconds"	"dist"	"moist"	"elev"
-93.976799	43.923322	35.57	5397	3	239	16.3	1057.8
-93.9768	43.923266	33.87	5400	3	241	15.9	1057.47
-93.9768	43.92321	34.67	5403	3	245	16.1	1057.47
-93.9768	43.923154	32.81	5406	3	239	15.9	1057.47
-93.9768	43.923098	33.33	5409	3	247	16.2	1057.47
-93.9768	43.923042	37.66	5412	3	238	16	1057.47
-93.9768	43.922986	34	5415	3	240	16.2	1057.47
-93.976799	43.92293	32.81	5418	3	244	15.7	1057.14
-93.976801	43.922875	34.99	5421	3	237	15.7	1057.47
-93.9768	43.922819	37.93	5424	3	246	16.3	1057.14
-93.9768	43.922763	34.12	5427	3	239	16.1	1057.14
-93.976801	43.922707	33.52	5430	3	244	16	1057.14
-93.976801	43.922651	35.66	5433	3	239	16.2	1057.14
-93.976802	43.922594	34.3	5436	3	247	16.1	1056.49
-93.976801	43.922538	34.18	5439	3	245	15.9	1056.49
-93.9768	43.922482	37.05	5442	3	238	15.8	1056.49
-93.976802	43.922424	33.66	5445	3	250	16.3	1055.83
-93.976802	43.922369	31.71	5448	3	244	16.4	1056.16
-93.976801	43.922314	32.1	5451	3	238	16.2	1056.16
-93.976801	43.922257	32.55	5454	3	243	16.3	1055.5
-93.976801	43.9222	34.29	5457	3	247	16.4	1055.18
-93.976801	43.922145	32.68	5460	3	243	16.3	1055.5
-93.976801	43.92209	35.12	5463	3	235	16.4	1055.83
-93.976801	43.922034	35.01	5466	3	237	16.1	1055.5
-93.976799	43.921979	36.25	5469	3	236	16.2	1055.83
-93.976799	43.921923	35.08	5472	3	239	16.1	1055.18
-93.976799	43.921866	37.9	5475	3	246	16.2	1055.5
-93.976799	43.921811	34.06	5478	3	240	15.9	1055.5
-93.976798	43.921755	37.09	5481	3	244	16.4	1055.18
-93.976797	43.9217	34.02	5484	3	240	16.4	1055.18
-93.976797	43.921645	38.87	5487	3	241	16.4	1055.5
-93.976799	43.92159	37.09	5490	3	236	16.4	1055.5
-93.9768	43.921534	40.25	5493	3	239	16.5	1055.83
-93.976801	43.921478	35.01	5496	3	241	16.4	1055.5
-93.976801	43.921423	36.61	5499	3	238	16.4	1055.5
-93.976802	43.921366	32.51	5502	3	240	16.1	1055.5
-93.976804	43.92131	33.46	5505	3	244	16.1	1054.85
-93.976802	43.921254	35.73	5508	3	242	16	1055.18
-93.976803	43.921198	33.44	5511	3	241	16.2	1055.18
-93.976804	43.921141	37.78	5514	3	241	16.2	1054.85
-93.976804	43.921085	26.87	5517	3	239	16.1	1054.19
-93.976802	43.92103	10.81	5520	3	239	16.4	1054.52
-93.976694	43.921077	32.66	5541	3	251	16.2	1054.85
-93.976692	43.921134	33.01	5544	3	239	16.4	1054.85
-93.976692	43.921189	31.89	5547	3	249	16.4	1055.18
-93.976691	43.921244	32.72	5550	3	239	16.1	1055.18
-93.97669	43.9213	34.41	5553	3	240	16.2	1055.5
-93.97669	43.921355	32.75	5556	3	240	16	1055.5
-93.976688	43.921411	32.56	5559	3	236	16.4	1055.83
-93.976687	43.921467	34.29	5562	3	244	16.2	1055.5
-93.976688	43.921524	38.02	5565	3	245	16.5	1055.83
-93.976688	43.92158	34.51	5568	3	242	16.4	1056.16
-93.976687	43.921634	36.85	5571	3	242	16.4	1056.16
-93.976686	43.921691	33.68	5574	3	235	16.3	1055.83
-93.976687	43.921747	35	5577	3	243	16.4	1056.16
-93.976687	43.921804	34.8	5580	3	240	16.5	1056.16
-93.976689	43.921859	35.18	5583	3	241	16.6	1056.16
-93.976688	43.921915	33.51	5586	3	238	16.4	1056.16
-93.976687	43.921971	34.96	5589	3	248	16.5	1055.83
-93.976688	43.922026	34.05	5592	3	240	16.6	1056.49
-93.976688	43.922082	34.36	5595	3	239	16.4	1056.82
-93.976689	43.922139	35.41	5598	3	240	16.4	1056.82
-93.976689	43.922194	32.92	5601	3	245	16.3	1056.82
-93.976689	43.922251	34.91	5604	3	238	16.4	1057.14
-93.976689	43.922307	33.34	5607	3	244	16.4	1057.14
-93.976689	43.922362	36.55	5610	3	245	16.6	1056.82
-93.976689	43.922418	35.89	5613	3	233	16.1	1057.47
-93.976689	43.922474	35	5616	3	241	16.4	1057.47
-93.97669	43.922529	35.97	5619	3	238	15.9	1057.8
-93.976691	43.922586	36.92	5622	3	239	16.2	1057.47
-93.97669	43.922642	35.22	5625	3	244	16.2	1058.13
-93.97669	43.922698	32.98	5628	3	242	16	1058.46
-93.976688	43.922755	37.21	5631	3	244	16.2	1058.46
-93.976687	43.92281	35.86	5634	3	243	16.4	1058.13
-93.976689	43.922866	35.45	5637	3	242	16.4	1058.13
-93.97669	43.922922	37.24	5640	3	240	16.4	1058.46
-93.97669	43.922979	36.79	5643	3	246	16.5	1058.46
-93.976689	43.923035	38.54	5646	3	240	16.2	1058.46
-93.976687	43.923092	36.95	5649	3	242	15.8	1058.13
-93.976688	43.923148	35.83	5652	3	250	16	1058.46
-93.976688	43.923204	33.81	5655	3	245	15.8	1058.78
-93.976689	43.923261	36.38	5658	3	251	16	1058.46
-93.976688	43.923317	34.94	5661	3	245	15.9	1058.78
-93.976689	43.923373	38.23	5664	3	246	16	1059.11
-93.976687	43.923429	35.96	5667	3	241	15.9	1059.11
-93.976687	43.923485	36.64	5670	3	239	15.9	1059.44
-93.976687	43.923543	35.63	5673	3	244	15.9	1059.44
-93.976687	43.9236	36.95	5676	3	253	16.1	1059.11
-93.976686	43.923658	38.06	5679	3	252	16.1	1059.11
-93.976685	43.923716	34.76	5682	3	255	16.2	1059.11
-93.976685	43.923774	37.64	5685	3	253	16.1	1058.46
-93.976685	43.923831	38.28	5688	3	252	16.6	1058.46
-93.976685	43.923889	39.25	5691	3	246	16.2	1058.13
-93.976684	43.923947	38.1	5694	3	249	16.3	1057.8
-93.976684	43.924004	37.35	5697	3	254	16.5	1057.8
-93.976685	43.924061	40.91	5700	3	251	16.4	1057.8
-93.976685	43.924119	38.3	5703	3	251	16.7	1057.47
-93.976685	43.924178	36.31	5706	3	244	16.4	1057.14
-93.976686	43.924236	35.93	5709	3	254	16.6	1056.49
-93.976684	43.924294	37.67	5712	3	254	16.5	1056.49
-93.976684	43.924351	37.61	5715	3	245	16.5	1056.16
-93.976683	43.92441	38.38	5718	3	254	16.7	1055.83
-93.976682	43.924468	39.21	5721	3	254	16.5	1054.85
-93.976682	43.924527	41.11	5724	3	252	16.7	1054.52
-93.976681	43.924586	39.7	5727	3	258	16.3	1053.86
-93.976681	43.924645	39.84	5730	3	252	16.4	1053.54
-93.976681	43.924705	39.65	5733	3	259	16.4	1052.88
-93.976681	43.924764	40.27	5736	3	264	16.3	1052.22
-93.976682	43.924823	39.37	5739	3	256	16.9	1051.24
-93.976681	43.924882	39.01	5742	3	262	16.8	1050.26
-93.976682	43.924939	36.5	5745	3	256	17	1049.6
-93.976679	43.924998	40.02	5748	3	252	16.9	1048.62
-93.976679	43.925054	40.4	5751	3	245	17.1	1048.29
-93.97668	43.925113	39.22	5754	3	254	17.2	1046.98
-93.976682	43.925171	40.8	5757	3	256	17.1	1045.99
-93.976684	43.92523	41.38	5760	3	253	17.1	1044.35
-93.976685	43.925289	43.04	5763	3	261	17.5	1043.37
-93.976684	43.925348	43.84	5766	3	256	17.8	1042.38
-93.976685	43.925405	42.6	5769	3	257	17.1	1041.07
-93.976687	43.925462	41.92	5772	3	243	17.4	1039.76
-93.976689	43.925521	42.72	5775	3	257	17.7	1038.78
-93.976689	43.925578	42.79	5778	3	245	17.4	1037.79
-93.976691	43.925636	41.4	5781	3	245	17.7	1036.81
-93.976692	43.925694	39.56	5784	3	247	17.7	1035.82
-93.976693	43.925753	40.12	5787	3	253	17.4	1034.51
-93.976694	43.925811	42.22	5790	3	253	17.1	1033.53
-93.976696	43.92587	44.49	5793	3	256	17.2	1032.54
-93.976697	43.925928	41.72	5796	3	256	17.4	1031.56
-93.976698	43.925985	40.41	5799	3	253	17.1	1031.23
-93.976698	43.926043	42.25	5802	3	250	17.2	1030.58
-93.976699	43.9261	43.45	5805	3	254	17.2	1029.92
-93.976702	43.926158	39.42	5808	3	250	17.4	1028.94
-93.976704	43.926216	38.7	5811	3	254	16.9	1028.94
-93.976707	43.92627	30.46	5814	3	240	16.9	1028.61
-93.976707	43.926319	26.4	5817	3	216	17.3	1027.95
-93.976708	43.926354	20.72	5820	3	155	17	1027.62
-93.976713	43.926467	30.57	5832	3	148	17.2	1029.26
-93.976713	43.926514	33.23	5835	3	193	17.4	1029.59
-93.976713	43.926562	34.69	5838	3	202	17	1030.9
-93.976714	43.926616	34.63	5841	3	234	16.9	1030.9
-93.976715	43.926669	35.99	5844	3	230	17	1031.56
-93.976717	43.926722	36.78	5847	3	230	17.2	1032.22
-93.976716	43.926778	36.24	5850	3	237	17.4	1032.87
-93.976716	43.926831	36.23	5853	3	236	17	1033.86
-93.976717	43.926884	38.54	5856	3	232	16.8	1033.86
-93.976716	43.926938	39.06	5859	3	232	16.6	1034.18
-93.976715	43.926993	36.24	5862	3	238	16.9	1034.84
-93.976713	43.927048	38.57	5865	3	237	16.9	1035.5
-93.976713	43.927103	33.6	5868	3	238	16.5	1035.5
-93.976715	43.927158	17.76	5871	3	242	16.5	1036.15
-93.976718	43.927214	5.77	5874	3	235	16.8	1035.82
-93.976596	43.927168	37.19	5898	3	236	16.4	1035.82
-93.976594	43.927112	39.13	5901	3	244	16.4	1035.82
-93.976596	43.927058	35.79	5904	3	242	16.8	1035.82
-93.976599	43.927002	38.23	5907	3	240	16.6	1035.82
-93.976601	43.926946	38.45	5910	3	244	17	1035.17
-93.9766	43.92689	38.42	5913	3	236	16.9	1034.84
-93.976601	43.926834	38.03	5916	3	247	16.8	1034.51
-93.976602	43.926777	36.8	5919	3	243	17.2	1034.18
-93.976602	43.92672	39.34	5922	3	247	17.1	1033.53
-93.9766	43.926662	39.8	5925	3	247	16.8	1032.54
-93.976601	43.926605	37.55	5928	3	251	16.9	1031.56
-93.976602	43.926548	35.67	5931	3	244	17	1030.58
-93.976599	43.926491	31.72	5934	3	251	16.7	1029.92
-93.9766	43.926434	29.39	5937	3	246	16.9	1028.94
-93.976601	43.92639	17.76	5940	3	203	16.6	1028.61
-93.976592	43.926261	32.79	5952	3	158	16.9	1028.28
-93.976591	43.926215	32.48	5955	3	200	17.4	1028.94
-93.976587	43.926162	32.93	5958	3	226	17.6	1029.59
-93.976586	43.92611	32.31	5961	3	230	17.6	1030.58
-93.976585	43.926058	34.39	5964	3	226	17.2	1030.9
-93.976583	43.926006	36.81	5967	3	226	17.5	1031.89
-93.976583	43.925954	36.08	5970	3	223	17.4	1032.54
-93.976582	43.925902	34.42	5973	3	227	17.2	1033.2
-93.97658	43.92585	35.32	5976	3	228	16.9	1034.18
-93.976579	43.925797	33.54	5979	3	231	17.2	1034.84
-93.976577	43.925745	35.76	5982	3	223	17.4	1035.82
-93.976574	43.925692	33.6	5985	3	236	17.4	1036.81
-93.976574	43.925639	35.01	5988	3	225	17.5	1037.46
-93.976574	43.925586	35.5	5991	3	231	17.4	1038.45
-93.976573	43.925532	35.55	5994	3	230	17.5	1038.78
-93.976571	43.925479	33.47	5997	3	234	17	1039.43
-93.97657	43.925428	36.11	6000	3	218	17.7	1040.42
-93.976569	43.925376	35.08	6003	3	224	17.7	1041.07
-93.976568	43.925324	36.84	6006	3	227	17.3	1042.06
-93.976568	43.925273	34.75	6009	3	221	17.6	1043.37
-93.976567	43.925221	36.76	6012	3	220	17.5	1044.68
-93.976567	43.925169	37.67	6015	3	223	17.6	1045.01
-93.976565	43.925115	34.31	6018	3	227	17.7	1045.34
-93.976566	43.925062	38.49	6021	3	233	17.4	1045.66
-93.976566	43.925011	32.66	6024	3	221	17.3	1046.32
-93.976567	43.924961	32.88	6027	3	224	17.1	1047.96
-93.976565	43.92491	32.85	6030	3	215	16.4	1049.27
-93.976565	43.924857	34.26	6033	3	230	16.7	1049.6
-93.976566	43.924805	34.03	6036	3	226	16.7	1050.91
-93.976568	43.924752	32.46	6039	3	229	17.1	1051.9
-93.976569	43.924699	34.58	6042	3	229	16.8	1052.22
-93.976568	43.924647	33.5	6045	3	234	16.6	1053.21
-93.976569	43.924593	35.34	6048	3	228	16.7	1053.54
-93.976569	43.924541	35.23	6051	3	234	16.9	1054.52
-93.976569	43.924487	37.76	6054	3	229	16.8	1054.85
-93.97657	43.924434	33.36	6057	3	233	16.7	1055.5
-93.976571	43.924381	34.94	6060	3	226	16.4	1055.5
-93.976572	43.924328	35.05	6063	3	231	16.6	1056.16
-93.976573	43.924274	34.69	6066	3	227	16.5	1056.16
-93.976573	43.924218	36.13	6069	3	235	16	1056.16
-93.976572	43.924163	34.67	6072	3	242	16.7	1056.16
-93.976573	43.924109	32.71	6075	3	240	16.5	1056.49
-93.976573	43.924056	36.1	6078	3	230	16.3	1056.82
-93.976573	43.924001	35.53	6081	3	236	16.2	1056.82
-93.976574	43.923946	36.85	6084	3	238	15.9	1057.14
-93.976573	43.923892	34.58	6087	3	238	16	1057.47
-93.976572	43.923838	34.42	6090	3	237	16.1	1057.47
-93.976573	43.923784	34.34	6093	3	239	16.3	1057.47
-93.976573	43.92373	36.13	6096	3	236	16	1057.8
-93.976572	43.923677	35.92	6099	3	231	16	1058.13
-93.976572	43.923622	34.9	6102	3	232	15.7	1058.46
-93.976573	43.923567	37.4	6105	3	239	16.2	1058.13
-93.976574	43.923514	34.81	6108	3	235	16.1	1058.78
-93.976574	43.923459	35.51	6111	3	237	16.4	1058.78
-93.976574	43.923403	37.4	6114	3	240	16.1	1058.13
-93.976574	43.923349	38.83	6117	3	238	16	1057.8
-93.976574	43.923294	37.69	6120	3	235	16	1057.8
-93.976575	43.92324	38.72	6123	3	238	16.2	1057.47
-93.976576	43.923186	34.31	6126	3	237	16.1	1057.47
-93.976577	43.923131	36.94	6129	3	237	16.3	1057.47
-93.976576	43.923076	33.98	6132	3	236	16.5	1057.14
-93.976576	43.923021	35.51	6135	3	241	16.5	1056.82
-93.976576	43.922967	34.06	6138	3	236	16.3	1056.82
-93.976576	43.922912	33.98	6141	3	236	16.5	1056.82
-93.976578	43.922857	34.32	6144	3	241	16.7	1056.82
-93.976579	43.922804	34.46	6147	3	231	16.4	1056.82
-93.976578	43.922749	36.41	6150	3	239	16.4	1056.82
-93.976577	43.922695	33.36	6153	3	235	16.2	1056.49
-93.976577	43.92264	33.91	6156	3	239	16	1056.49
-93.976577	43.922585	35.28	6159	3	238	16.3	1056.16
-93.976576	43.92253	33.03	6162	3	244	16.2	1056.16
-93.976576	43.922475	35.31	6165	3	241	16.4	1056.16
-93.976576	43.922421	35.23	6168	3	239	16.7	1056.16
-93.976576	43.922367	34.28	6171	3	236	16.7	1056.49
-93.976577	43.922313	32.74	6174	3	232	16.7	1056.16
-93.976578	43.922258	32.53	6177	3	239	16.7	1055.83
-93.976577	43.922204	32.84	6180	3	241	16.4	1055.83
-93.976576	43.922149	35.28	6183	3	236	16.7	1055.83
-93.976576	43.922096	34.87	6186	3	235	16.5	1055.5
-93.976577	43.922042	36.4	6189	3	233	16.7	1055.5
-93.976578	43.921987	35.23	6192	3	240	16.5	1055.5
-93.976577	43.921932	36.54	6195	3	236	16.5	1055.5
-93.976577	43.921878	34.24	6198	3	231	16.6	1055.18
-93.976577	43.921822	35	6201	3	240	16.3	1054.85
-93.976576	43.921766	35.8	6204	3	239	16.4	1055.18
-93.976576	43.92171	37.38	6207	3	241	16.4	1054.85
-93.976575	43.921656	34.69	6210	3	230	16.5	1055.5
-93.976576	43.9216	35.41	6213	3	238	16.6	1055.18
-93.976576	43.921545	34.16	6216	3	236	16.5	1055.5
-93.976576	43.921489	32.97	6219	3	238	16.4	1055.5
-93.976576	43.921433	31.08	6222	3	239	16.4	1055.5
-93.976577	43.921377	33.08	6225	3	240	16.1	1055.5
-93.976577	43.921321	32.4	6228	3	242	16.1	1055.18
-93.976577	43.921265	32.92	6231	3	239	16	1055.18
-93.976578	43.921209	31.72	6234	3	243	16.1	1054.85
-93.976579	43.921152	33.38	6237	3	245	16.2	1054.52
-93.976582	43.921098	26.01	6240	3	239	16.1	1054.85
-93.976584	43.92104	9.23	6243	3	251	16.4	1054.52
-93.976471	43.921054	31.93	6264	3	245	16.4	1055.5
-93.976469	43.921111	32.47	6267	3	249	16.4	1054.85
-93.976467	43.921165	33.92	6270	3	233	15.9	1054.85
-93.976466	43.921222	33.21	6273	3	240	16.2	1054.85
-93.976466	43.921276	32.53	6276	3	242	16	1055.83
-93.976465	43.921332	32.95	6279	3	238	16	1055.5
-93.976464	43.92139	33.97	6282	3	242	16.2	1054.85
-93.976467	43.921445	34.7	6285	3	245	16.4	1054.85
-93.976466	43.921501	35.58	6288	3	241	16.2	1054.52
-93.976464	43.921558	34.59	6291	3	244	16.6	1054.52
-93.976464	43.921614	36.86	6294	3	242	16.3	1054.19
-93.976463	43.92167	37.51	6297	3	241	16.5	1054.52
-93.976464	43.921726	38.6	6300	3	243	16.5	1054.19
-93.976463	43.921782	35.98	6303	3	238	16.4	1054.19
-93.976464	43.921838	34.53	6306	3	241	16.3	1054.19
-93.976464	43.921894	38.41	6309	3	243	16.6	1054.52
-93.976463	43.92195	36.1	6312	3	242	16.7	1054.19
-93.976464	43.922006	39.15	6315	3	244	16.4	1054.19
-93.976463	43.922061	35.41	6318	3	239	16.5	1054.52
-93.976464	43.922116	37.66	6321	3	241	16.7	1054.19
-93.976464	43.922173	35.85	6324	3	246	16.2	1053.86
-93.976464	43.922228	33.79	6327	3	242	16.7	1053.86
-93.976464	43.922283	36.37	6330	3	235	16.7	1054.19
-93.976464	43.922341	34.79	6333	3	247	17	1054.52
-93.976464	43.922396	38.26	6336	3	236	16.6	1055.18
-93.976463	43.922454	36.31	6339	3	241	16.1	1055.18
-93.976463	43.92251	36.95	6342	3	251	16.4	1054.52
-93.976464	43.922564	36.93	6345	3	236	16.3	1054.52
-93.976464	43.92262	36.67	6348	3	236	16.3	1054.52
-93.976465	43.922676	38.58	6351	3	247	16.5	1054.85
-93.976463	43.922732	39.14	6354	3	241	16.1	1054.85
-93.976463	43.922789	38.03	6357	3	242	16	1054.85
-93.976464	43.922846	36.72	6360	3	250	16.2	1054.85
-93.976463	43.922902	38.42	6363	3	240	16.6	1055.18
-93.976462	43.922959	35.6	6366	3	248	16.9	1055.18
-93.976462	43.923016	37.24	6369	3	248	17.1	1054.85
-93.976462	43.923073	35.43	6372	3	245	17	1054.85
-93.97646	43.92313	35.94	6375	3	248	16.7	1054.85
-93.97646	43.923186	35.38	6378	3	244	17.2	1054.85
-93.97646	43.923241	36.02	6381	3	243	16.7	1054.85
-93.97646	43.923298	35.43	6384	3	243	16.7	1054.52
-93.976459	43.923354	34.09	6387	3	244	16.4	1055.18
-93.976459	43.923409	36.87	6390	3	236	16.5	1055.18
-93.976459	43.923464	36.29	6393	3	238	16.2	1055.18
-93.976459	43.92352	35.73	6396	3	236	16.4	1055.18
-93.976459	43.923577	34.5	6399	3	242	16.2	1055.5
-93.976458	43.923635	36.53	6402	3	250	16.3	1055.18
-93.976458	43.923691	37.82	6405	3	242	16.1	1054.85
-93.976457	43.923748	38.44	6408	3	246	16.2	1054.52
-93.976459	43.923806	38.54	6411	3	241	16.5	1054.85
-93.976458	43.923864	36.3	6414	3	251	16.2	1054.85
-93.976458	43.923922	37.87	6417	3	252	16.5	1054.85
-93.976457	43.923978	38.08	6420	3	245	16.4	1054.52
-93.976457	43.924034	38.92	6423	3	235	16.7	1054.52
-93.976458	43.924092	38.64	6426	3	254	16.4	1054.52
-93.976458	43.924149	35.28	6429	3	247	16.5	1054.19
-93.976457	43.924206	37.07	6432	3	248	15.9	1054.19
-93.976458	43.924265	37.92	6435	3	250	16.3	1054.19
-93.976458	43.924324	38.41	6438	3	256	16.4	1053.54
-93.976458	43.924382	38.12	6441	3	253	16.7	1053.21
-93.976458	43.924442	41.91	6444	3	260	16.7	1052.55
-93.976456	43.9245	41.23	6447	3	259	16.7	1051.9
-93.976456	43.924559	39.24	6450	3	257	16.7	1051.24
-93.976455	43.924618	40.19	6453	3	253	16.9	1050.58
-93.976454	43.924676	41.58	6456	3	252	16.9	1050.26
-93.976454	43.924735	38.56	6459	3	255	17	1049.27
-93.976452	43.924793	40	6462	3	250	17	1047.96
-93.976452	43.924851	39.19	6465	3	252	16.9	1046.65
-93.976452	43.92491	37.22	6468	3	248	17.4	1045.99
-93.976452	43.924968	32.66	6471	3	260	17.5	1045.01
-93.976453	43.925028	32.49	6474	3	255	17.7	1043.37
-93.976454	43.925084	35.56	6477	3	256	17.9	1042.38
-93.976454	43.925141	35.99	6480	3	250	17.4	1040.74
-93.976454	43.925195	36.91	6483	3	233	18	1039.76
-93.976455	43.925249	37.07	6486	3	233	17.4	1038.78
-93.976456	43.925303	38.33	6489	3	233	17.5	1038.45
-93.976456	43.925358	40.98	6492	3	236	17.6	1037.46
-93.976458	43.925413	41.68	6495	3	233	17.6	1036.48
-93.976459	43.925468	43.01	6498	3	241	17.5	1035.5
-93.976462	43.925522	40.41	6501	3	236	17.3	1034.84
-93.976463	43.925576	39.67	6504	3	236	17.4	1034.51
-93.976463	43.925632	43.7	6507	3	233	17.6	1033.53
-93.976461	43.925687	40.5	6510	3	240	17.4	1033.2
-93.976462	43.925741	39.46	6513	3	237	17.5	1032.54
-93.976464	43.925794	39.16	6516	3	232	17.5	1032.22
-93.976467	43.925849	38.36	6519	3	238	17.2	1031.56
-93.976469	43.925905	41.54	6522	3	238	16.9	1031.23
-93.976472	43.925959	41.61	6525	3	239	17.3	1030.9
-93.976472	43.926013	41.52	6528	3	235	17.7	1030.58
-93.976473	43.926068	39.13	6531	3	232	17.5	1029.59
-93.976474	43.926124	37.62	6534	3	241	17.7	1028.94
-93.976476	43.926179	33.41	6537	3	241	17.4	1028.61
-93.976479	43.926231	27.86	6540	3	230	17.5	1027.95
-93.97648	43.926268	20.75	6543	3	193	17.1	1026.97
-93.976485	43.926393	32.35	6555	3	143	16.7	1028.94
-93.976486	43.926444	34.31	6558	3	195	16.7	1029.59
-93.976487	43.926499	36.91	6561	3	238	16.7	1029.92
-93.976487	43.926555	38.87	6564	3	229	16.9	1030.58
-93.976487	43.926611	38.45	6567	3	241	17	1031.23
-93.976487	43.926667	38.42	6570	3	240	16.8	1031.89
-93.976487	43.926723	37.48	6573	3	240	17.2	1032.54
-93.976486	43.926779	37.77	6576	3	248	17.2	1032.87
-93.976485	43.926834	37.57	6579	3	241	17.4	1032.87
-93.976485	43.92689	38.87	6582	3	233	17	1033.53
-93.976486	43.926946	41.57	6585	3	242	17.1	1034.51
-93.976487	43.927002	38.93	6588	3	239	17.2	1034.18
-93.976484	43.927058	35.08	6591	3	238	17.1	1034.18
-93.976482	43.927115	32.6	6594	3	242	17.1	1034.18
-93.976483	43.927171	15.65	6597	3	250	16.9	1033.53
-93.976485	43.927226	4.8	6600	3	236	17	1033.2
-93.976372	43.927164	35.39	6618	3	245	16.9	1032.87
-93.976371	43.92711	37.34	6621	3	230	17.3	1033.53
-93.976371	43.927056	35.9	6624	3	236	17.4	1033.53
-93.976371	43.927	36.34	6627	3	242	17.4	1033.2
-93.976372	43.926946	38.89	6630	3	236	17.1	1033.53
-93.976372	43.92689	38.84	6633	3	236	16.7	1032.87
-93.976372	43.926836	38.54	6636	3	239	17.2	1033.2
-93.976374	43.926778	36.72	6639	3	244	17.1	1032.22
-93.976375	43.926721	40.16	6642	3	245	16.8	1031.23
-93.976374	43.926664	41.31	6645	3	251	16.7	1030.25
-93.976374	43.926606	42.13	6648	3	252	16.9	1029.26
-93.976374	43.92655	38.48	6651	3	248	17.3	1028.61
-93.976373	43.926493	41.77	6654	3	247	17	1027.62
-93.976372	43.926438	39.7	6657	3	232	16.8	1026.97
-93.976372	43.92638	30.65	6660	3	246	17.1	1025.66
-93.976371	43.926326	28.04	6663	3	239	17	1024.67
-93.976372	43.926285	18.13	6666	3	182	17.2	1023.36
-93.976364	43.926177	30.91	6678	3	138	17.7	1025
-93.976363	43.926129	36.6	6681	3	203	17.7	1025.66
-93.976361	43.926074	36.79	6684	3	234	17.5	1026.64
-93.976358	43.926019	38.19	6687	3	240	17.4	1027.3
-93.976356	43.925964	39.81	6690	3	239	17.2	1027.95
-93.976355	43.925909	37.94	6693	3	243	16.8	1028.94
-93.976354	43.925854	38.07	6696	3	241	16.9	1029.92
-93.976351	43.925798	38.18	6699	3	242	17.2	1030.58
-93.97635	43.925741	41.5	6702	3	247	17	1030.58
-93.976348	43.925685	39.9	6705	3	245	17.4	1030.9
-93.976347	43.92563	39.96	6708	3	236	17.7	1031.56
-93.976348	43.925574	40.17	6711	3	243	17.5	1032.22
-93.976348	43.925518	39.65	6714	3	244	17.7	1032.22
-93.976347	43.925462	39.3	6717	3	247	18.1	1032.87
-93.976344	43.925408	35.7	6720	3	233	18.2	1034.18
-93.976342	43.925354	34.32	6723	3	238	17.9	1034.84
-93.976341	43.9253	34	6726	3	232	17.9	1035.82
-93.976343	43.925245	32.33	6729	3	236	17.8	1036.15
-93.976344	43.925194	32.75	6732	3	225	17.9	1037.46
-93.976343	43.925141	33.34	6735	3	232	17.9	1038.45
-93.976342	43.925092	34.18	6738	3	221	18.1	1040.42
-93.976342	43.925041	35.87	6741	3	216	17.9	1041.73
-93.976342	43.924991	34.1	6744	3	219	17.7	1043.37
-93.976342	43.924939	35.63	6747	3	226	17	1044.35
-93.976342	43.924887	36.01	6750	3	229	16.8	1045.34
-93.976341	43.924833	37.38	6753	3	232	17	1046.32
-93.97634	43.92478	36.61	6756	3	227	17	1047.3
-93.976341	43.924726	34.06	6759	3	232	16.8	1048.29
-93.97634	43.924671	33.57	6762	3	234	16.4	1048.94
-93.976341	43.924617	37.38	6765	3	238	16.6	1050.26
-93.976342	43.924563	37.94	6768	3	233	16.4	1051.24
-93.976342	43.924508	35.9	6771	3	236	16.9	1051.9
-93.976342	43.924453	36.3	6774	3	236	16.9	1052.55
-93.976343	43.924398	38.95	6777	3	240	17.1	1053.21
-93.976343	43.924343	39.51	6780	3	235	16.8	1054.19
-93.976345	43.924288	39.03	6783	3	240	16.4	1054.85
-93.976344	43.924232	35.74	6786	3	246	16.2	1055.18
-93.976345	43.924174	35.39	6789	3	247	16.3	1055.18
-93.976345	43.924117	32.53	6792	3	246	16.5	1055.5
-93.976344	43.92406	36.77	6795	3	246	16.2	1055.18
-93.976345	43.924003	37.78	6798	3	244	16.5	1055.5
-93.976345	43.923946	36.25	6801	3	250	16.5	1055.83
-93.976346	43.923888	35.77	6804	3	247	16.8	1055.18
-93.976346	43.923832	34.61	6807	3	251	16.5	1055.5
-93.976347	43.923776	35.78	6810	3	244	16.3	1055.5
-93.976347	43.92372	37.19	6813	3	244	16	1055.5
-93.976347	43.923664	36.57	6816	3	243	16	1055.5
-93.976347	43.923607	35.12	6819	3	243	16.3	1055.83
-93.976346	43.923549	35.71	6822	3	248	16.1	1055.18
-93.976348	43.923492	38.12	6825	3	252	16.3	1055.5
-93.976349	43.923434	38.11	6828	3	246	16.3	1055.18
