"year"	"yor"	"loc"	"env"	"rep"	"gen"	"daystoflower"	"plantheight"	"earheight"	"population"	"lodged"	"moisture"	"testweight"	"yield"
2000	2000	"GR"	"2000GR"	"R3"	"3223"	80	246.38	96.52	40789.62235	0	10.7	78.6357	8.477254564
2000	2000	"GR"	"2000GR"	"R4"	"3223"	79	248.92	106.68	40789.62235	0	11.4	75.6756	7.181532308
2000	2000	"PR"	"2000PR"	"R1"	"F3175"	78	238.76	91.44	51667.18445	0	9.8	75.86865	8.518341464
2000	2000	"PR"	"2000PR"	"R2"	"F3175"	80	233.68	81.28	46500.2189	1	10.2	77.16852	7.720554756
2000	2000	"PR"	"2000PR"	"R3"	"F3175"	78	228.6	88.9	47360.1443	5	10.1	77.16852	7.384063564
2000	2000	"PR"	"2000PR"	"R4"	"F3175"	80	243.84	83.82	49944.8626	12	10	77.50314	7.8709438
2000	2000	"PR"	"2000PR"	"R1"	"F3190"	79	233.68	88.9	51667.18445	0	9.5	74.56878	8.266248448
2000	2000	"PR"	"2000PR"	"R2"	"F3190"	81	246.38	86.36	55111.82815	2	9.3	73.89954	7.030303628
2000	2000	"PR"	"2000PR"	"R3"	"F3190"	80	236.22	81.28	55971.75355	0	9.5	74.56878	7.68028614
2000	2000	"PR"	"2000PR"	"R4"	"F3190"	79	236.22	88.9	57694.0754	12	9.6	74.9034	9.00129984
2000	2000	"PR"	"2000PR"	"R1"	"8251IT"	78	228.6	88.9	51667.18445	0	9.9	73.88667	8.038033248
2000	2000	"PR"	"2000PR"	"R2"	"8251IT"	81	238.76	93.98	52527.10985	0	9.7	75.85578	8.089284956
2000	2000	"PR"	"2000PR"	"R3"	"8251IT"	80	238.76	86.36	50804.788	1	9.7	74.24703	7.663313184
2000	2000	"PR"	"2000PR"	"R4"	"8251IT"	81	238.76	78.74	55111.82815	0	9.8	74.56878	8.138728652
2000	2000	"PR"	"2000PR"	"R1"	"8273IT"	77	210.82	58.42	54249.4317	1	9.9	76.84677	8.26304816
2000	2000	"PR"	"2000PR"	"R2"	"8273IT"	78	213.36	73.66	51667.18445	0	9.9	75.19941	6.9046245
2000	2000	"PR"	"2000PR"	"R3"	"8273IT"	78	226.06	71.12	56834.15	8	9.9	75.53403	7.050467452
2000	2000	"PR"	"2000PR"	"R4"	"8273IT"	80	218.44	63.5	84388.82855	34	9.9	75.5469	6.567102132
2000	2000	"PR"	"2000PR"	"R1"	"9909"	80	220.98	76.2	48222.54075	1	9.9	76.20327	7.692176692
2000	2000	"PR"	"2000PR"	"R2"	"9909"	82	233.68	76.2	49944.8626	8	10	76.53789	6.717981644
2000	2000	"PR"	"2000PR"	"R3"	"9909"	80	248.92	88.9	53389.5063	0	10	76.53789	7.85013188
2000	2000	"PR"	"2000PR"	"R4"	"9909"	82	228.6	86.36	51667.18445	0	10	76.20327	7.962514364
2000	2000	"PR"	"2000PR"	"R1"	"8349RR"	77	198.12	76.2	49082.46615	0	9.6	74.87766	6.701850208
2000	2000	"PR"	"2000PR"	"R2"	"8349RR"	78	208.28	68.58	50804.788	0	9.5	75.88152	6.633925728
2000	2000	"PR"	"2000PR"	"R3"	"8349RR"	78	210.82	63.5	52527.10985	5	9.5	74.24703	6.6548532
2000	2000	"PR"	"2000PR"	"R4"	"8349RR"	78	200.66	63.5	45637.82245	1	9.6	74.54304	6.781285928
2000	2000	"PR"	"2000PR"	"R1"	"TR1106"	79	223.52	71.12	57694.0754	4	9.3	73.2303	8.532002976
2000	2000	"PR"	"2000PR"	"R2"	"TR1106"	79	226.06	66.04	50804.788	2	9	72.5868	6.805251664
2000	2000	"PR"	"2000PR"	"R3"	"TR1106"	79	226.06	78.74	53389.5063	18	9.7	72.93429	8.202042356
2000	2000	"PR"	"2000PR"	"R4"	"TR1106"	78	223.52	68.58	48222.54075	0	9.3	73.20456	6.652781428
2000	2000	"PR"	"2000PR"	"R1"	"TR1167CL"	78	231.14	88.9	56834.15	1	9.6	73.59066	8.980395604
2000	2000	"PR"	"2000PR"	"R2"	"TR1167CL"	81	238.76	88.9	55971.75355	6	9.7	73.55205	8.302270528
2000	2000	"PR"	"2000PR"	"R3"	"TR1167CL"	80	248.92	93.98	55111.82815	0	9.6	74.56878	8.428528044
2000	2000	"PR"	"2000PR"	"R4"	"TR1167CL"	81	241.3	81.28	55111.82815	0	9.8	74.23416	8.384851272
2000	2000	"PR"	"2000PR"	"R1"	"TR1157"	82	243.84	83.82	57694.0754	5	9.2	72.93429	7.546171716
2000	2000	"PR"	"2000PR"	"R2"	"TR1157"	81	238.76	83.82	44777.89705	0	8.9	71.91756	6.787450376
2000	2000	"PR"	"2000PR"	"R3"	"TR1157"	82	236.22	76.2	49944.8626	0	9.8	NA	6.1363764
2000	2000	"PR"	"2000PR"	"R4"	"TR1157"	81	228.6	76.2	47360.1443	10	9.5	72.57393	6.462322844
2000	2000	"PR"	"2000PR"	"R1"	"TR702"	NA	223.52	63.5	53389.5063	2	9.7	73.88667	8.7783567
2000	2000	"PR"	"2000PR"	"R2"	"TR702"	83	220.98	81.28	59416.39725	0	9.9	75.5469	8.163041044
2000	2000	"PR"	"2000PR"	"R3"	"TR702"	82	228.6	76.2	50804.788	3	9.8	74.24703	8.422395624
2000	2000	"PR"	"2000PR"	"R4"	"TR702"	83	223.52	78.74	53389.5063	5	9.6	73.92528	8.687738184
2000	2000	"PR"	"2000PR"	"R1"	"RX897"	77	223.52	86.36	51667.18445	0	9.6	74.23416	8.436889236
2000	2000	"PR"	"2000PR"	"R2"	"RX897"	80	233.68	83.82	51667.18445	0	9.6	73.88667	7.558917604
2000	2000	"PR"	"2000PR"	"R3"	"RX897"	82	228.6	93.98	49082.46615	0	9.5	73.57779	6.700893136
2000	2000	"PR"	"2000PR"	"R4"	"RX897"	82	228.6	88.9	55111.82815	0	NA	NA	NA
2000	2000	"PR"	"2000PR"	"R1"	"DK668"	79	228.6	88.9	54249.4317	0	9.1	NA	8.916559404
2000	2000	"PR"	"2000PR"	"R2"	"DK668"	80	246.38	91.44	50804.788	6	9.8	74.22129	7.508822044
2000	2000	"PR"	"2000PR"	"R3"	"DK668"	78	233.68	88.9	53389.5063	0	9.9	74.89053	8.421391452
2000	2000	"PR"	"2000PR"	"R4"	"DK668"	80	233.68	76.2	54249.4317	1	9.4	73.86093	8.271192064
2000	2000	"PR"	"2000PR"	"R1"	"DK611"	76	200.66	73.66	53389.5063	2	9.5	75.85578	9.032184252
2000	2000	"PR"	"2000PR"	"R2"	"DK611"	80	231.14	73.66	56834.15	1	9.1	72.92142	7.138292624
2000	2000	"PR"	"2000PR"	"R3"	"DK611"	79	231.14	76.2	58556.47185	0	9.4	74.9034	8.493265424
2000	2000	"PR"	"2000PR"	"R4"	"DK611"	79	228.6	76.2	53389.5063	0	9.3	73.57779	8.804657968
2000	2000	"PR"	"2000PR"	"R1"	"7237"	79	223.52	88.9	54249.4317	2	9.9	76.20327	8.150540704
2000	2000	"PR"	"2000PR"	"R2"	"7237"	80	243.84	91.44	57694.0754	7	10.1	76.87251	8.997248612
2000	2000	"PR"	"2000PR"	"R3"	"7237"	79	241.3	91.44	49944.8626	6	9.9	75.21228	7.958861288
2000	2000	"PR"	"2000PR"	"R4"	"7237"	80	231.14	76.2	55971.75355	12	9.9	75.52116	8.542233096
2000	2000	"PR"	"2000PR"	"R1"	"32P76"	80	223.52	73.66	54249.4317	8	9.9	75.55977	8.454727576
2000	2000	"PR"	"2000PR"	"R2"	"32P76"	79	226.06	78.74	56834.15	1	9.7	74.54304	8.619661728
2000	2000	"PR"	"2000PR"	"R3"	"32P76"	79	236.22	71.12	55111.82815	0	9.8	75.85578	8.74360632
2000	2000	"PR"	"2000PR"	"R4"	"32P76"	78	236.22	91.44	53389.5063	0	10.1	75.5469	7.966140436
2000	2000	"PR"	"2000PR"	"R1"	"31R88"	79	246.38	88.9	55971.75355	0	9.6	75.5469	9.068193144
2000	2000	"PR"	"2000PR"	"R2"	"31R88"	80	248.92	86.36	58556.47185	1	9.8	76.20327	9.106532544
2000	2000	"PR"	"2000PR"	"R3"	"31R88"	81	248.92	88.9	58556.47185	2	9.9	74.55591	8.579735372
2000	2000	"PR"	"2000PR"	"R4"	"31R88"	81	231.14	86.36	55111.82815	0	9.8	NA	8.530856248
2000	2000	"PR"	"2000PR"	"R1"	"3223"	81	236.22	88.9	58556.47185	0	9.8	75.5469	8.318106176
2000	2000	"PR"	"2000PR"	"R2"	"3223"	80	243.84	88.9	55111.82815	0	9.7	74.56878	7.471208612
2000	2000	"PR"	"2000PR"	"R3"	"3223"	81	241.3	101.6	55111.82815	0	9.8	74.87766	7.754944664
2000	2000	"PR"	"2000PR"	"R4"	"3223"	81	238.76	96.52	55111.82815	0	9.8	75.5469	7.721572116
2000	2000	"PR"	"2000PR"	"R1"	"33K81"	79	208.28	88.9	49082.46615	0	9.9	75.86865	6.66710862
2000	2000	"PR"	"2000PR"	"R2"	"33K81"	78	213.36	68.58	55111.82815	0	9.7	NA	8.306446728
2000	2000	"PR"	"2000PR"	"R3"	"33K81"	79	220.98	63.5	55111.82815	0	9.9	75.86865	7.579669236
2000	2000	"PR"	"2000PR"	"R4"	"33K81"	78	210.82	73.66	53389.5063	0	NA	NA	NA
2000	2000	"PR"	"2000PR"	"R1"	"96204Y"	80	231.14	71.12	65443.2882	0	10.1	76.53789	7.542055804
2000	2000	"PR"	"2000PR"	"R2"	"96204Y"	83	231.14	91.44	62001.11555	1	10.1	76.55076	7.608578588
2000	2000	"PR"	"2000PR"	"R3"	"96204Y"	82	228.6	78.74	52527.10985	0	10.2	76.1904	7.42983974
2000	2000	"PR"	"2000PR"	"R4"	"96204Y"	81	233.68	71.12	59416.39725	20	10.2	76.87251	6.200531624
2000	2000	"PR"	"2000PR"	"R1"	"2K203Y"	82	233.68	86.36	39610.9315	0	10.4	78.15951	5.751620896
2000	2000	"PR"	"2000PR"	"R2"	"2K203Y"	85	248.92	81.28	48222.54075	4	10.1	76.55076	6.623205768
2000	2000	"PR"	"2000PR"	"R3"	"2K203Y"	85	238.76	86.36	46500.2189	3	NA	NA	NA
2000	2000	"PR"	"2000PR"	"R4"	"2K203Y"	84	233.68	76.2	35306.3624	0	10.1	76.87251	5.63783232
2000	2000	"PR"	"2000PR"	"R1"	"2K208Y"	82	248.92	104.14	55111.82815	0	9.8	76.85964	8.902125452
2000	2000	"PR"	"2000PR"	"R2"	"2K208Y"	86	254	91.44	55971.75355	0	9.5	74.22129	7.646803064
2000	2000	"PR"	"2000PR"	"R3"	"2K208Y"	84	254	86.36	51667.18445	0	9.7	NA	9.250266672
2000	2000	"PR"	"2000PR"	"R4"	"2K208Y"	85	256.54	101.6	53389.5063	34	9.6	73.89954	7.471120692
2000	2000	"PR"	"2000PR"	"R1"	"2K213Y"	77	203.2	71.12	48222.54075	2	9.7	NA	7.291632012
2000	2000	"PR"	"2000PR"	"R2"	"2K213Y"	79	233.68	68.58	47360.1443	1	9.9	75.22515	7.096303916
2000	2000	"PR"	"2000PR"	"R3"	"2K213Y"	80	213.36	76.2	47360.1443	0	9.4	73.56492	7.416418752
2000	2000	"PR"	"2000PR"	"R4"	"2K213Y"	78	205.74	76.2	48222.54075	2	9.8	74.54304	7.158410604
2000	2000	"PR"	"2000PR"	"R1"	"2K212Y"	80	215.9	60.96	51667.18445	2	9.5	74.22129	7.475199552
2000	2000	"PR"	"2000PR"	"R2"	"2K212Y"	82	223.52	76.2	57694.0754	3	9.4	72.92142	7.303286436
2000	2000	"PR"	"2000PR"	"R3"	"2K212Y"	82	243.84	76.2	55111.82815	5	9.8	73.21743	6.315753296
2000	2000	"PR"	"2000PR"	"R4"	"2K212Y"	82	213.36	60.96	53389.5063	4	9.8	73.2303	7.079150724
2000	2000	"PR"	"2000PR"	"R1"	"8460"	82	238.76	88.9	68887.9319	3	9.6	74.23416	7.525470952
2000	2000	"PR"	"2000PR"	"R2"	"8460"	83	231.14	81.28	68887.9319	7	9.9	73.91241	8.488063072
2000	2000	"PR"	"2000PR"	"R3"	"8460"	84	226.06	86.36	68028.0065	11	10.1	76.15179	8.7685756
2000	2000	"PR"	"2000PR"	"R4"	"8460"	84	218.44	73.66	62001.11555	6	9.6	73.26891	8.541409788
2000	2000	"PR"	"2000PR"	"R1"	"W2512"	78	220.98	63.5	67165.61005	0	8.9	72.57393	8.299985864
2000	2000	"PR"	"2000PR"	"R2"	"W2512"	78	233.68	63.5	71472.6502	11	9	71.24832	7.790056144
2000	2000	"PR"	"2000PR"	"R3"	"W2512"	80	228.6	73.66	68028.0065	13	9.1	71.90469	8.538205104
2000	2000	"PR"	"2000PR"	"R4"	"W2512"	79	233.68	63.5	71472.6502	31	9.1	72.56106	8.584448512
2000	2000	"PR"	"2000PR"	"R1"	"31B13"	79	233.68	88.9	68028.0065	0	9.8	75.22515	8.92715502
2000	2000	"PR"	"2000PR"	"R2"	"31B13"	81	238.76	88.9	64583.3628	0	9.9	NA	8.242213004
2000	2000	"PR"	"2000PR"	"R3"	"31B13"	81	246.38	101.6	68028.0065	0	9.8	76.85964	10.62081136
2000	2000	"PR"	"2000PR"	"R4"	"31B13"	82	248.92	99.06	66305.68465	0	9.8	75.23802	9.894958912
2000	2000	"SL"	"2000SL"	"R1"	"F3175"	71	289.56	121.92	70862.30085	3	15.6	78.3783	15.68243924
2000	2000	"SL"	"2000SL"	"R2"	"F3175"	71	289.56	132.08	69965.3097	2	15.7	77.33583	15.45267853
2000	2000	"SL"	"2000SL"	"R3"	"F3175"	68	297.18	134.62	71759.292	1	14.9	79.33068	16.06668794
2000	2000	"SL"	"2000SL"	"R4"	"F3175"	70	307.34	139.7	74450.26545	0	14.2	78.3783	13.34679106
2000	2000	"SL"	"2000SL"	"R1"	"F3190"	71	292.1	134.62	78038.23005	3	15.1	79.25346	16.46247427
2000	2000	"SL"	"2000SL"	"R2"	"F3190"	71	304.8	134.62	79832.21235	2	15.9	76.69233	15.45248071
2000	2000	"SL"	"2000SL"	"R3"	"F3190"	71	304.8	139.7	80729.2035	1	14.7	79.1505	15.10177222
2000	2000	"SL"	"2000SL"	"R4"	"F3190"	71	292.1	139.7	81626.19465	2	16.3	80.1801	15.15721144
2000	2000	"SL"	"2000SL"	"R1"	"2888IMI"	70	284.48	127	69965.3097	0	14.1	77.37444	16.06047326
2000	2000	"SL"	"2000SL"	"R2"	"2888IMI"	71	289.56	137.16	73553.2743	3	16.9	77.3487	14.92445454
2000	2000	"SL"	"2000SL"	"R3"	"2888IMI"	71	294.64	132.08	77141.2389	1	17.6	77.3487	17.31944432
2000	2000	"SL"	"2000SL"	"R4"	"2888IMI"	70	292.1	132.08	70862.30085	3	14.9	77.3487	15.25084938
2000	2000	"SL"	"2000SL"	"R1"	"9707"	72	292.1	124.46	78038.23005	1	14	76.4478	14.41780738
2000	2000	"SL"	"2000SL"	"R2"	"9707"	71	284.48	132.08	73553.2743	2	14.6	76.4478	14.57229538
2000	2000	"SL"	"2000SL"	"R3"	"9707"	72	304.8	124.46	76244.24775	0	13.5	77.3487	16.13514936
2000	2000	"SL"	"2000SL"	"R4"	"9707"	71	299.72	129.54	74450.26545	1	14.8	75.40533	11.43515968
2000	2000	"SL"	"2000SL"	"R1"	"8285"	71	276.86	132.08	74450.26545	0	14.8	76.08744	13.82808837
2000	2000	"SL"	"2000SL"	"R2"	"8285"	71	284.48	139.7	75347.2566	1	15.2	80.87508	15.46262668
2000	2000	"SL"	"2000SL"	"R3"	"8285"	71	274.32	139.7	76244.24775	0	13.5	77.67045	16.5935341
2000	2000	"SL"	"2000SL"	"R4"	"8285"	71	284.48	134.62	74450.26545	1	14.6	79.9227	15.00016622
2000	2000	"SL"	"2000SL"	"R1"	"8363Bt"	68	292.1	119.38	74450.26545	0	14.4	78.35256	14.56518453
2000	2000	"SL"	"2000SL"	"R2"	"8363Bt"	69	294.64	121.92	80729.2035	0	13.8	78.03081	15.36908042
2000	2000	"SL"	"2000SL"	"R3"	"8363Bt"	68	307.34	116.84	69965.3097	0	13.4	79.33068	16.19135034
2000	2000	"SL"	"2000SL"	"R4"	"8363Bt"	68	299.72	119.38	76244.24775	0	14.2	79.00893	13.92546919
2000	2000	"SL"	"2000SL"	"R1"	"RX889"	69	261.62	96.52	77141.2389	0	14.8	75.99735	14.1154034
2000	2000	"SL"	"2000SL"	"R2"	"RX889"	68	256.54	88.9	68171.3274	6	15.5	79.60095	12.38333041
2000	2000	"SL"	"2000SL"	"R3"	"RX889"	68	271.78	99.06	70862.30085	5	15.3	78.6357	11.8740243
2000	2000	"SL"	"2000SL"	"R4"	"RX889"	68	261.62	101.6	71759.292	5	13.7	76.0617	15.23723999
2000	2000	"SL"	"2000SL"	"R1"	"DK611"	68	261.62	106.68	78038.23005	2	12.2	77.7348	11.62761908
2000	2000	"SL"	"2000SL"	"R2"	"DK611"	68	266.7	127	72656.28315	5	11.5	76.73094	11.66489653
2000	2000	"SL"	"2000SL"	"R3"	"DK611"	68	281.94	121.92	76244.24775	2	13.2	76.03596	11.29028825
2000	2000	"SL"	"2000SL"	"R4"	"DK611"	68	274.32	111.76	74450.26545	1	11.4	80.59194	13.37686221
2000	2000	"SL"	"2000SL"	"R1"	"DK641"	68	294.64	121.92	75347.2566	0	14.2	76.37058	14.06187142
2000	2000	"SL"	"2000SL"	"R2"	"DK641"	69	279.4	119.38	73553.2743	0	12.8	76.8339	10.64497429
2000	2000	"SL"	"2000SL"	"R3"	"DK641"	68	281.94	116.84	76244.24775	1	12.9	76.8339	14.28751873
2000	2000	"SL"	"2000SL"	"R4"	"DK641"	68	276.86	104.14	78038.23005	2	13.1	77.3487	12.86482429
2000	2000	"SL"	"2000SL"	"R1"	"DK647Bty"	68	287.02	121.92	69068.31855	0	13.8	74.41434	14.42642165
2000	2000	"SL"	"2000SL"	"R2"	"DK647Bty"	69	292.1	119.38	72656.28315	0	14.1	74.45295	12.57194456
2000	2000	"SL"	"2000SL"	"R3"	"DK647Bty"	68	302.26	127	76244.24775	0	15.1	74.1312	16.1598103
2000	2000	"SL"	"2000SL"	"R4"	"DK647Bty"	69	284.48	119.38	69965.3097	0	15.1	73.4877	14.14341282
2000	2000	"SL"	"2000SL"	"R1"	"DK655"	68	266.7	104.14	73553.2743	4	13	77.22	14.52258855
2000	2000	"SL"	"2000SL"	"R2"	"DK655"	68	254	91.44	76244.24775	0	14.4	77.22	12.84969263
2000	2000	"SL"	"2000SL"	"R3"	"DK655"	68	276.86	101.6	70862.30085	1	14.6	77.22	14.11973974
2000	2000	"SL"	"2000SL"	"R4"	"DK655"	68	271.78	106.68	74450.26545	2	12.9	77.22	12.96156958
2000	2000	"SL"	"2000SL"	"R1"	"5588B"	68	269.24	101.6	69965.3097	0	13.4	76.39632	16.16631826
2000	2000	"SL"	"2000SL"	"R2"	"5588B"	68	274.32	109.22	73553.2743	0	14.5	79.29207	14.5399314
2000	2000	"SL"	"2000SL"	"R3"	"5588B"	68	271.78	109.22	74450.26545	0	14.2	76.38345	16.3807162
2000	2000	"SL"	"2000SL"	"R4"	"5588B"	68	276.86	119.38	72656.28315	0	12.9	77.05269	16.48204777
2000	2000	"SL"	"2000SL"	"R1"	"6868"	68	279.4	119.38	74450.26545	2	16.1	78.2496	14.86603735
2000	2000	"SL"	"2000SL"	"R2"	"6868"	69	279.4	104.14	76244.24775	1	15.9	74.78757	14.77182605
2000	2000	"SL"	"2000SL"	"R3"	"6868"	68	279.4	104.14	71759.292	2	14.8	77.61897	13.24524785
2000	2000	"SL"	"2000SL"	"R4"	"6868"	68	281.94	109.22	78038.23005	1	16.2	74.46582	14.90887449
2000	2000	"SL"	"2000SL"	"R1"	"5660"	71	269.24	93.98	69068.31855	2	13.2	80.60481	11.31119625
2000	2000	"SL"	"2000SL"	"R2"	"5660"	69	274.32	99.06	69965.3097	1	13	76.69233	12.48565359
2000	2000	"SL"	"2000SL"	"R3"	"5660"	70	284.48	111.76	69068.31855	0	13.9	74.41434	10.67245871
2000	2000	"SL"	"2000SL"	"R4"	"5660"	69	292.1	114.3	76244.24775	1	11.1	77.68332	12.03882594
2000	2000	"SL"	"2000SL"	"R1"	"33B51"	67	276.86	109.22	76244.24775	0	13.9	79.65243	14.35576286
2000	2000	"SL"	"2000SL"	"R2"	"33B51"	67	271.78	101.6	72656.28315	0	14.7	78.59709	14.51002918
2000	2000	"SL"	"2000SL"	"R3"	"33B51"	67	269.24	106.68	77141.2389	0	14.9	76.03596	14.29562118
2000	2000	"SL"	"2000SL"	"R4"	"33B51"	67	271.78	96.52	71759.292	0	15.1	75.39246	13.64033584
2000	2000	"SL"	"2000SL"	"R1"	"31A13"	69	271.78	119.38	74450.26545	0	15.9	79.98705	15.53351155
2000	2000	"SL"	"2000SL"	"R2"	"31A13"	69	284.48	106.68	72656.28315	0	15.1	80.0514	16.42157388
2000	2000	"SL"	"2000SL"	"R3"	"31A13"	69	269.24	116.84	74450.26545	0	14.3	79.97418	15.89509322
2000	2000	"SL"	"2000SL"	"R4"	"31A13"	68	284.48	121.92	74450.26545	0	15.3	80.0514	16.41553252
2000	2000	"SL"	"2000SL"	"R1"	"32P76"	70	294.64	152.4	77141.2389	0	16.3	79.33068	15.56850057
2000	2000	"SL"	"2000SL"	"R2"	"32P76"	69	271.78	114.3	73553.2743	0	14.4	77.92785	16.02500193
2000	2000	"SL"	"2000SL"	"R3"	"32P76"	70	292.1	129.54	83420.17695	0	15.4	78.2496	17.24387708
2000	2000	"SL"	"2000SL"	"R4"	"32P76"	67	284.48	127	78038.23005	0	14.9	77.52888	15.7551114
2000	2000	"SL"	"2000SL"	"R1"	"32R42"	71	261.62	96.52	75347.2566	7	13.1	76.9626	11.98149331
2000	2000	"SL"	"2000SL"	"R2"	"32R42"	69	274.32	99.06	74450.26545	2	14.7	77.9922	14.0456753
2000	2000	"SL"	"2000SL"	"R3"	"32R42"	68	279.4	109.22	77141.2389	1	14.3	75.75282	11.7334691
2000	2000	"SL"	"2000SL"	"R4"	"32R42"	68	284.48	106.68	71759.292	0	14.5	76.9626	15.28546285
2000	2000	"SL"	"2000SL"	"R1"	"1866Bt"	70	292.1	137.16	78038.23005	0	16.5	80.57907	15.47096086
2000	2000	"SL"	"2000SL"	"R2"	"1866Bt"	71	302.26	142.24	73553.2743	0	15	79.00893	16.78488507
2000	2000	"SL"	"2000SL"	"R3"	"1866Bt"	69	297.18	142.24	69965.3097	1	14.4	79.2792	18.28895638
2000	2000	"SL"	"2000SL"	"R4"	"1866Bt"	71	297.18	144.78	72656.28315	0	15.4	79.2792	16.93005544
2000	2000	"SL"	"2000SL"	"R1"	"2335"	72	279.4	116.84	76244.24775	9	14.6	77.94072	14.14030988
2000	2000	"SL"	"2000SL"	"R2"	"2335"	72	274.32	127	75347.2566	0	16.8	74.1312	15.11075639
2000	2000	"SL"	"2000SL"	"R3"	"2335"	71	287.02	127	70862.30085	2	16.9	76.0617	13.48325169
2000	2000	"SL"	"2000SL"	"R4"	"2335"	71	284.48	114.3	70862.30085	3	17.8	73.34613	13.33722348
2000	2000	"SL"	"2000SL"	"R1"	"1861Bt"	68	292.1	121.92	74450.26545	0	14.1	78.7644	14.31827817
2000	2000	"SL"	"2000SL"	"R2"	"1861Bt"	71	287.02	114.3	80729.2035	1	14.7	78.32682	13.61419597
2000	2000	"SL"	"2000SL"	"R3"	"1861Bt"	68	307.34	116.84	77141.2389	1	13.7	78.97032	15.69456529
2000	2000	"SL"	"2000SL"	"R4"	"1861Bt"	68	304.8	127	77141.2389	0	15.3	78.7644	14.25698976
2000	2000	"SL"	"2000SL"	"R1"	"1762"	68	292.1	119.38	74450.26545	1	12.7	76.3191	14.40864486
2000	2000	"SL"	"2000SL"	"R2"	"1762"	68	279.4	104.14	78038.23005	3	13.6	76.3191	13.78976028
2000	2000	"SL"	"2000SL"	"R3"	"1762"	68	279.4	114.3	76244.24775	1	13.5	76.24188	12.61808686
2000	2000	"SL"	"2000SL"	"R4"	"1762"	68	274.32	114.3	77141.2389	1	13.8	76.37058	13.49622052
2000	2000	"SL"	"2000SL"	"R1"	"DK611"	68	287.02	101.6	69965.3097	1	11.9	78.58422	11.27263642
2000	2000	"SL"	"2000SL"	"R2"	"DK611"	68	279.4	116.84	72656.28315	3	11.7	80.45037	10.77925764
2000	2000	"SL"	"2000SL"	"R3"	"DK611"	68	264.16	111.76	75347.2566	0	11.6	77.67045	12.28625731
2000	2000	"SL"	"2000SL"	"R4"	"DK611"	68	NA	127	75347.2566	1	13.6	78.26247	11.75438653
2000	2000	"SL"	"2000SL"	"R1"	"DK611"	68	279.4	99.06	74450.26545	0	12.1	78.97032	11.65356615
2000	2000	"SL"	"2000SL"	"R2"	"DK611"	68	271.78	109.22	71759.292	0	12.3	78.1209	13.01705777
2000	2000	"SL"	"2000SL"	"R3"	"DK611"	68	271.78	106.68	78935.2212	1	11.6	78.03081	12.25218831
2000	2000	"SL"	"2000SL"	"R4"	"DK611"	68	279.4	109.22	80729.2035	2	13.1	77.36157	12.06940766
2000	2000	"SL"	"2000SL"	"R1"	"DK611"	68	261.62	106.68	78935.2212	1	10.8	77.37444	12.09234347
2000	2000	"SL"	"2000SL"	"R2"	"DK611"	68	276.86	109.22	70862.30085	2	12.9	77.7348	13.00772632
2000	2000	"SL"	"2000SL"	"R3"	"DK611"	68	266.7	114.3	76244.24775	1	11.6	77.02695	12.60565748
2000	2000	"SL"	"2000SL"	"R4"	"DK611"	68	281.94	104.14	72656.28315	0	12	78.88023	10.82318373
2000	2000	"SL"	"2000SL"	"R1"	"DK611"	68	261.62	101.6	75347.2566	2	11.8	79.57521	11.59561117
2000	2000	"SL"	"2000SL"	"R2"	"DK611"	68	266.7	99.06	75347.2566	1	12.3	78.2496	12.70018656
2000	2000	"SL"	"2000SL"	"R3"	"DK611"	68	266.7	111.76	78038.23005	1	12.8	77.02695	13.61918229
2000	2000	"SL"	"2000SL"	"R4"	"DK611"	68	279.4	114.3	75347.2566	4	12.7	78.00507	12.63384966
2000	2000	"SL"	"2000SL"	"R1"	"99208Y"	69	269.24	127	61892.38935	0	14.8	76.97547	11.65680349
2000	2000	"SL"	"2000SL"	"R2"	"99208Y"	69	274.32	114.3	61892.38935	0	14.9	78.2496	12.97142164
2000	2000	"SL"	"2000SL"	"R3"	"99208Y"	67	274.32	132.08	66377.3451	5	14.6	73.98963	12.68390377
2000	2000	"SL"	"2000SL"	"R4"	"99208Y"	69	297.18	129.54	71759.292	3	14.3	76.03596	13.89685312
2000	2000	"SL"	"2000SL"	"R1"	"2K204Y"	73	309.88	142.24	71759.292	6	17.2	77.33583	15.34126442
2000	2000	"SL"	"2000SL"	"R2"	"2K204Y"	72	314.96	137.16	79832.21235	1	16	76.5765	15.95613106
2000	2000	"SL"	"2000SL"	"R3"	"2K204Y"	74	322.58	142.24	78038.23005	0	15	73.77084	13.39842522
2000	2000	"SL"	"2000SL"	"R4"	"2K204Y"	73	330.2	129.54	76244.24775	0	16.9	78.57135	12.21018956
2000	2000	"SL"	"2000SL"	"R1"	"2K217Y"	68	276.86	114.3	67274.33625	4	14.3	79.52373	13.76886672
2000	2000	"SL"	"2000SL"	"R2"	"2K217Y"	68	264.16	104.14	69068.31855	1	14.2	74.41434	12.0406327
2000	2000	"SL"	"2000SL"	"R3"	"2K217Y"	68	294.64	116.84	69965.3097	0	14.9	80.51472	13.07801334
2000	2000	"SL"	"2000SL"	"R4"	"2K217Y"	69	276.86	104.14	69068.31855	0	13.6	77.03982	11.61702974
2000	2000	"SL"	"2000SL"	"R1"	"2K104Y"	73	292.1	139.7	70862.30085	1	16.2	75.35385	13.43534659
2000	2000	"SL"	"2000SL"	"R2"	"2K104Y"	73	289.56	144.78	79832.21235	6	16.3	77.70906	13.15318556
