"gen"	"year"	"loc"	"block"	"yield"
1658	2017	"Yolo1"	"B3"	8969
1658	2017	"Yolo1"	"B4"	9314
1660	2017	"Yolo1"	"B1"	8663
1660	2017	"Yolo1"	"B2"	8229
1660	2017	"Yolo1"	"B3"	8361
1660	2017	"Yolo1"	"B4"	8380
1667	2017	"Yolo1"	"B1"	3140
1667	2017	"Yolo1"	"B2"	6274
1667	2017	"Yolo1"	"B3"	7253
1667	2017	"Yolo1"	"B4"	6546
1680	2017	"Yolo1"	"B1"	9051
1680	2017	"Yolo1"	"B2"	8497
1680	2017	"Yolo1"	"B3"	8535
1680	2017	"Yolo1"	"B4"	8981
1688	2017	"Yolo1"	"B1"	7254
1688	2017	"Yolo1"	"B2"	8833
1688	2017	"Yolo1"	"B3"	10246
1688	2017	"Yolo1"	"B4"	10325
1723	2017	"Yolo1"	"B1"	9646
1723	2017	"Yolo1"	"B2"	10910
1723	2017	"Yolo1"	"B3"	9386
1723	2017	"Yolo1"	"B4"	9982
1728	2017	"Yolo1"	"B1"	7601
1728	2017	"Yolo1"	"B2"	7209
1728	2017	"Yolo1"	"B3"	7689
1728	2017	"Yolo1"	"B4"	8101
1730	2017	"Yolo1"	"B1"	8371
1730	2017	"Yolo1"	"B2"	8075
1730	2017	"Yolo1"	"B3"	8268
1730	2017	"Yolo1"	"B4"	7617
1731	2017	"Yolo1"	"B1"	7933
1731	2017	"Yolo1"	"B2"	8107
1731	2017	"Yolo1"	"B3"	8462
1731	2017	"Yolo1"	"B4"	7763
1743	2017	"Yolo1"	"B1"	8841
1743	2017	"Yolo1"	"B2"	9141
1743	2017	"Yolo1"	"B3"	9186
1743	2017	"Yolo1"	"B4"	8997
1745	2017	"Yolo1"	"B1"	8101
1745	2017	"Yolo1"	"B2"	8624
1745	2017	"Yolo1"	"B3"	8082
1745	2017	"Yolo1"	"B4"	8282
1748	2017	"Yolo1"	"B1"	9204
1748	2017	"Yolo1"	"B2"	8752
1748	2017	"Yolo1"	"B3"	8647
1748	2017	"Yolo1"	"B4"	8631
1751	2017	"Yolo1"	"B1"	8991
1751	2017	"Yolo1"	"B2"	8709
1751	2017	"Yolo1"	"B3"	9063
1751	2017	"Yolo1"	"B4"	8399
1766	2017	"Yolo1"	"B1"	8566
1766	2017	"Yolo1"	"B2"	8446
1766	2017	"Yolo1"	"B3"	8835
1766	2017	"Yolo1"	"B4"	8291
1778	2017	"Yolo1"	"B1"	8625
1778	2017	"Yolo1"	"B2"	8679
1778	2017	"Yolo1"	"B3"	8138
1778	2017	"Yolo1"	"B4"	7616
1802	2017	"Yolo1"	"B1"	8523
1802	2017	"Yolo1"	"B2"	9807
1802	2017	"Yolo1"	"B3"	9945
1802	2017	"Yolo1"	"B4"	9499
1815	2017	"Yolo1"	"B1"	9601
1815	2017	"Yolo1"	"B2"	9371
1815	2017	"Yolo1"	"B3"	8451
1815	2017	"Yolo1"	"B4"	9402
1817	2017	"Yolo1"	"B1"	9106
1817	2017	"Yolo1"	"B2"	9020
1817	2017	"Yolo1"	"B3"	8841
1817	2017	"Yolo1"	"B4"	9531
1819	2017	"Yolo1"	"B1"	9425
1819	2017	"Yolo1"	"B2"	9314
1819	2017	"Yolo1"	"B3"	8855
1819	2017	"Yolo1"	"B4"	8844
1828	2017	"Yolo1"	"B1"	9049
1828	2017	"Yolo1"	"B2"	9096
1828	2017	"Yolo1"	"B3"	7947
1828	2017	"Yolo1"	"B4"	8554
1830	2017	"Yolo1"	"B1"	9235
1830	2017	"Yolo1"	"B2"	9081
1830	2017	"Yolo1"	"B3"	9220
1830	2017	"Yolo1"	"B4"	9359
1831	2017	"Yolo1"	"B1"	8762
1831	2017	"Yolo1"	"B2"	7764
1831	2017	"Yolo1"	"B3"	8603
1831	2017	"Yolo1"	"B4"	8802
1834	2017	"Yolo1"	"B1"	8627
1834	2017	"Yolo1"	"B2"	8778
1834	2017	"Yolo1"	"B3"	8282
1834	2017	"Yolo1"	"B4"	8697
1835	2017	"Yolo1"	"B1"	8833
1835	2017	"Yolo1"	"B2"	9186
1835	2017	"Yolo1"	"B3"	8457
1835	2017	"Yolo1"	"B4"	8497
1836	2017	"Yolo1"	"B1"	7824
1836	2017	"Yolo1"	"B2"	8117
1836	2017	"Yolo1"	"B3"	7746
1836	2017	"Yolo1"	"B4"	7176
1837	2017	"Yolo1"	"B1"	7677
1837	2017	"Yolo1"	"B2"	7867
1837	2017	"Yolo1"	"B3"	8347
1837	2017	"Yolo1"	"B4"	7757
1838	2017	"Yolo1"	"B1"	9046
1838	2017	"Yolo1"	"B2"	9010
1838	2017	"Yolo1"	"B3"	8317
1838	2017	"Yolo1"	"B4"	9671
1839	2017	"Yolo1"	"B1"	8856
1839	2017	"Yolo1"	"B2"	8351
1839	2017	"Yolo1"	"B3"	9131
1839	2017	"Yolo1"	"B4"	8394
1840	2017	"Yolo1"	"B1"	8873
1840	2017	"Yolo1"	"B2"	9250
1840	2017	"Yolo1"	"B3"	9129
1840	2017	"Yolo1"	"B4"	8817
1841	2017	"Yolo1"	"B1"	9048
1841	2017	"Yolo1"	"B2"	9384
1841	2017	"Yolo1"	"B3"	9287
1841	2017	"Yolo1"	"B4"	8195
1842	2017	"Yolo1"	"B1"	10088
1842	2017	"Yolo1"	"B2"	10154
1842	2017	"Yolo1"	"B3"	9486
1842	2017	"Yolo1"	"B4"	9804
1843	2017	"Yolo1"	"B1"	9719
1843	2017	"Yolo1"	"B2"	10056
1843	2017	"Yolo1"	"B3"	9516
1843	2017	"Yolo1"	"B4"	10253
1844	2017	"Yolo1"	"B1"	10098
1844	2017	"Yolo1"	"B2"	9618
1844	2017	"Yolo1"	"B3"	9920
1844	2017	"Yolo1"	"B4"	10112
1845	2017	"Yolo1"	"B1"	10122
1845	2017	"Yolo1"	"B2"	10700
1845	2017	"Yolo1"	"B3"	9266
1845	2017	"Yolo1"	"B4"	9500
1846	2017	"Yolo1"	"B1"	9812
1846	2017	"Yolo1"	"B2"	10039
1846	2017	"Yolo1"	"B3"	10488
1846	2017	"Yolo1"	"B4"	9988
1847	2017	"Yolo1"	"B1"	9204
1847	2017	"Yolo1"	"B2"	9978
1847	2017	"Yolo1"	"B3"	9406
1847	2017	"Yolo1"	"B4"	10045
20	2017	"Yolo1"	"B1"	7701
20	2017	"Yolo1"	"B2"	7326
20	2017	"Yolo1"	"B3"	8138
20	2017	"Yolo1"	"B4"	7156
112	2005	"Yolo1"	"B1"	2748
112	2005	"Yolo1"	"B2"	2637
112	2005	"Yolo1"	"B3"	1211
112	2005	"Yolo1"	"B4"	1944
1340	2005	"Yolo1"	"B1"	3421
1340	2005	"Yolo1"	"B2"	4028
1340	2005	"Yolo1"	"B3"	3949
1340	2005	"Yolo1"	"B4"	3952
1361	2005	"Yolo1"	"B1"	5117
1361	2005	"Yolo1"	"B2"	4969
1361	2005	"Yolo1"	"B3"	3825
1361	2005	"Yolo1"	"B4"	5179
1419	2005	"Yolo1"	"B1"	5949
1419	2005	"Yolo1"	"B2"	6885
1419	2005	"Yolo1"	"B3"	6509
1419	2005	"Yolo1"	"B4"	5161
1424	2005	"Yolo1"	"B1"	4272
1424	2005	"Yolo1"	"B2"	4019
1424	2005	"Yolo1"	"B3"	4122
1424	2005	"Yolo1"	"B4"	3763
20	2005	"Yolo1"	"B1"	3238
20	2005	"Yolo1"	"B2"	3529
20	2005	"Yolo1"	"B3"	3875
20	2005	"Yolo1"	"B4"	3578
788	2005	"Yolo1"	"B1"	4844
788	2005	"Yolo1"	"B2"	3655
788	2005	"Yolo1"	"B3"	4626
788	2005	"Yolo1"	"B4"	4201
112	2006	"Yolo1"	"B1"	3229
112	2006	"Yolo1"	"B2"	3017
112	2006	"Yolo1"	"B3"	3274
112	2006	"Yolo1"	"B4"	3148
1340	2006	"Yolo1"	"B1"	5382
1340	2006	"Yolo1"	"B2"	6054
1340	2006	"Yolo1"	"B3"	6827
1340	2006	"Yolo1"	"B4"	6248
1361	2006	"Yolo1"	"B1"	4021
1361	2006	"Yolo1"	"B2"	4354
1361	2006	"Yolo1"	"B3"	4600
1361	2006	"Yolo1"	"B4"	4435
1419	2006	"Yolo1"	"B1"	6209
1419	2006	"Yolo1"	"B2"	5587
1419	2006	"Yolo1"	"B3"	6473
1419	2006	"Yolo1"	"B4"	6413
1424	2006	"Yolo1"	"B1"	3562
1424	2006	"Yolo1"	"B2"	3599
1424	2006	"Yolo1"	"B3"	4078
1424	2006	"Yolo1"	"B4"	3556
1478	2006	"Yolo1"	"B1"	5966
1478	2006	"Yolo1"	"B2"	6118
1478	2006	"Yolo1"	"B3"	5366
1478	2006	"Yolo1"	"B4"	6043
1495	2006	"Yolo1"	"B1"	6157
1495	2006	"Yolo1"	"B2"	7069
1495	2006	"Yolo1"	"B3"	7338
1495	2006	"Yolo1"	"B4"	6396
1498	2006	"Yolo1"	"B1"	5439
1498	2006	"Yolo1"	"B2"	5746
1498	2006	"Yolo1"	"B3"	6028
1498	2006	"Yolo1"	"B4"	5908
20	2006	"Yolo1"	"B1"	4878
20	2006	"Yolo1"	"B2"	4580
20	2006	"Yolo1"	"B3"	5310
20	2006	"Yolo1"	"B4"	5109
788	2006	"Yolo1"	"B1"	4694
788	2006	"Yolo1"	"B2"	4459
788	2006	"Yolo1"	"B3"	5060
788	2006	"Yolo1"	"B4"	4432
112	2007	"Yolo1"	"B1"	6293
112	2007	"Yolo1"	"B2"	6323
112	2007	"Yolo1"	"B3"	6476
112	2007	"Yolo1"	"B4"	6221
1340	2007	"Yolo1"	"B1"	5178
1340	2007	"Yolo1"	"B2"	6007
1340	2007	"Yolo1"	"B3"	5287
1340	2007	"Yolo1"	"B4"	5586
1361	2007	"Yolo1"	"B1"	6372
1361	2007	"Yolo1"	"B2"	5902
1361	2007	"Yolo1"	"B3"	5763
1361	2007	"Yolo1"	"B4"	5721
1419	2007	"Yolo1"	"B1"	6288
1419	2007	"Yolo1"	"B2"	6172
1419	2007	"Yolo1"	"B3"	6458
1419	2007	"Yolo1"	"B4"	5765
1424	2007	"Yolo1"	"B1"	7513
1424	2007	"Yolo1"	"B2"	7823
1424	2007	"Yolo1"	"B3"	7756
1424	2007	"Yolo1"	"B4"	7250
1478	2007	"Yolo1"	"B1"	6144
1478	2007	"Yolo1"	"B2"	6944
1478	2007	"Yolo1"	"B3"	6938
1478	2007	"Yolo1"	"B4"	6335
1495	2007	"Yolo1"	"B1"	7349
1495	2007	"Yolo1"	"B2"	6962
1495	2007	"Yolo1"	"B3"	6606
1495	2007	"Yolo1"	"B4"	6846
1498	2007	"Yolo1"	"B1"	5938
1498	2007	"Yolo1"	"B2"	6112
1498	2007	"Yolo1"	"B3"	6235
1498	2007	"Yolo1"	"B4"	5934
1523	2007	"Yolo1"	"B1"	7490
1523	2007	"Yolo1"	"B2"	7495
1523	2007	"Yolo1"	"B3"	7876
1523	2007	"Yolo1"	"B4"	7031
1548	2007	"Yolo1"	"B1"	6962
1548	2007	"Yolo1"	"B2"	7239
1548	2007	"Yolo1"	"B3"	7266
1548	2007	"Yolo1"	"B4"	7216
20	2007	"Yolo1"	"B1"	5240
20	2007	"Yolo1"	"B2"	5532
20	2007	"Yolo1"	"B3"	6418
20	2007	"Yolo1"	"B4"	5505
788	2007	"Yolo1"	"B1"	5158
788	2007	"Yolo1"	"B2"	6155
788	2007	"Yolo1"	"B3"	6122
788	2007	"Yolo1"	"B4"	6067
112	2008	"Yolo1"	"B1"	4306
112	2008	"Yolo1"	"B2"	4807
112	2008	"Yolo1"	"B3"	5194
112	2008	"Yolo1"	"B4"	5358
1340	2008	"Yolo1"	"B1"	3511
1340	2008	"Yolo1"	"B2"	3965
1340	2008	"Yolo1"	"B3"	3512
1340	2008	"Yolo1"	"B4"	3509
1361	2008	"Yolo1"	"B1"	6279
1361	2008	"Yolo1"	"B2"	7262
1361	2008	"Yolo1"	"B3"	6895
1361	2008	"Yolo1"	"B4"	4996
1419	2008	"Yolo1"	"B1"	7060
1419	2008	"Yolo1"	"B2"	7166
1419	2008	"Yolo1"	"B3"	7759
1419	2008	"Yolo1"	"B4"	7646
1424	2008	"Yolo1"	"B1"	6595
1424	2008	"Yolo1"	"B2"	6287
1424	2008	"Yolo1"	"B3"	7846
1424	2008	"Yolo1"	"B4"	6444
1478	2008	"Yolo1"	"B1"	7493
1478	2008	"Yolo1"	"B2"	7635
1478	2008	"Yolo1"	"B3"	8451
1478	2008	"Yolo1"	"B4"	7952
1495	2008	"Yolo1"	"B1"	5530
1495	2008	"Yolo1"	"B2"	7750
1495	2008	"Yolo1"	"B3"	7040
1495	2008	"Yolo1"	"B4"	8260
1521	2008	"Yolo1"	"B1"	8537
1521	2008	"Yolo1"	"B2"	7372
1521	2008	"Yolo1"	"B3"	8338
1521	2008	"Yolo1"	"B4"	7574
1522	2008	"Yolo1"	"B1"	6487
1522	2008	"Yolo1"	"B2"	6206
1522	2008	"Yolo1"	"B3"	6588
1522	2008	"Yolo1"	"B4"	5446
1523	2008	"Yolo1"	"B1"	7436
1523	2008	"Yolo1"	"B2"	8340
1523	2008	"Yolo1"	"B3"	8912
1523	2008	"Yolo1"	"B4"	9180
1548	2008	"Yolo1"	"B1"	7776
1548	2008	"Yolo1"	"B2"	5153
1548	2008	"Yolo1"	"B3"	5060
1548	2008	"Yolo1"	"B4"	6865
1555	2008	"Yolo1"	"B1"	5032
1555	2008	"Yolo1"	"B2"	6261
1555	2008	"Yolo1"	"B3"	6562
1555	2008	"Yolo1"	"B4"	4588
1590	2008	"Yolo1"	"B1"	8640
1590	2008	"Yolo1"	"B2"	8960
1590	2008	"Yolo1"	"B3"	8835
1590	2008	"Yolo1"	"B4"	9435
1608	2008	"Yolo1"	"B1"	3149
1608	2008	"Yolo1"	"B2"	3867
1608	2008	"Yolo1"	"B3"	3890
1608	2008	"Yolo1"	"B4"	2875
20	2008	"Yolo1"	"B1"	4011
20	2008	"Yolo1"	"B2"	5050
20	2008	"Yolo1"	"B3"	5453
20	2008	"Yolo1"	"B4"	5683
788	2008	"Yolo1"	"B1"	3064
788	2008	"Yolo1"	"B2"	3812
788	2008	"Yolo1"	"B3"	2809
788	2008	"Yolo1"	"B4"	4413
112	2009	"Yolo1"	"B1"	4876
112	2009	"Yolo1"	"B2"	5310
112	2009	"Yolo1"	"B3"	5315
112	2009	"Yolo1"	"B4"	4759
1340	2009	"Yolo1"	"B1"	4982
1340	2009	"Yolo1"	"B2"	5689
1340	2009	"Yolo1"	"B3"	6156
1340	2009	"Yolo1"	"B4"	5628
1361	2009	"Yolo1"	"B1"	6089
1361	2009	"Yolo1"	"B2"	7188
1361	2009	"Yolo1"	"B3"	7302
1361	2009	"Yolo1"	"B4"	6764
1419	2009	"Yolo1"	"B1"	6262
1419	2009	"Yolo1"	"B2"	7652
1419	2009	"Yolo1"	"B3"	7225
1419	2009	"Yolo1"	"B4"	7214
1424	2009	"Yolo1"	"B1"	6399
1424	2009	"Yolo1"	"B2"	6566
1424	2009	"Yolo1"	"B3"	7444
1424	2009	"Yolo1"	"B4"	8120
1478	2009	"Yolo1"	"B1"	6472
1478	2009	"Yolo1"	"B2"	7309
1478	2009	"Yolo1"	"B3"	6663
1478	2009	"Yolo1"	"B4"	6677
1495	2009	"Yolo1"	"B1"	6473
1495	2009	"Yolo1"	"B2"	7392
1495	2009	"Yolo1"	"B3"	7333
1495	2009	"Yolo1"	"B4"	6419
1521	2009	"Yolo1"	"B1"	7851
1521	2009	"Yolo1"	"B2"	8611
1521	2009	"Yolo1"	"B3"	8044
1521	2009	"Yolo1"	"B4"	7951
1522	2009	"Yolo1"	"B1"	6707
1522	2009	"Yolo1"	"B2"	6768
1522	2009	"Yolo1"	"B3"	7535
1522	2009	"Yolo1"	"B4"	7171
1523	2009	"Yolo1"	"B1"	7122
1523	2009	"Yolo1"	"B2"	7607
1523	2009	"Yolo1"	"B3"	8299
1523	2009	"Yolo1"	"B4"	7816
1548	2009	"Yolo1"	"B1"	7354
1548	2009	"Yolo1"	"B2"	7360
1548	2009	"Yolo1"	"B3"	7940
1548	2009	"Yolo1"	"B4"	6870
1555	2009	"Yolo1"	"B1"	6398
1555	2009	"Yolo1"	"B2"	7221
1555	2009	"Yolo1"	"B3"	7214
1555	2009	"Yolo1"	"B4"	6474
20	2009	"Yolo1"	"B1"	5893
20	2009	"Yolo1"	"B2"	5303
20	2009	"Yolo1"	"B3"	5523
20	2009	"Yolo1"	"B4"	6307
788	2009	"Yolo1"	"B1"	6334
788	2009	"Yolo1"	"B2"	6549
788	2009	"Yolo1"	"B3"	7094
788	2009	"Yolo1"	"B4"	7120
112	2010	"Yolo1"	"B1"	3486
112	2010	"Yolo1"	"B2"	2742
112	2010	"Yolo1"	"B3"	3655
112	2010	"Yolo1"	"B4"	3848
1424	2010	"Yolo1"	"B1"	8041
1424	2010	"Yolo1"	"B2"	7205
1424	2010	"Yolo1"	"B3"	7266
1424	2010	"Yolo1"	"B4"	7052
1478	2010	"Yolo1"	"B1"	6796
1478	2010	"Yolo1"	"B2"	6020
1478	2010	"Yolo1"	"B3"	6700
1478	2010	"Yolo1"	"B4"	7234
1521	2010	"Yolo1"	"B1"	7208
1521	2010	"Yolo1"	"B2"	6997
1521	2010	"Yolo1"	"B3"	7670
1521	2010	"Yolo1"	"B4"	7291
1522	2010	"Yolo1"	"B1"	7663
1522	2010	"Yolo1"	"B2"	7079
1522	2010	"Yolo1"	"B3"	7635
1522	2010	"Yolo1"	"B4"	8285
1523	2010	"Yolo1"	"B1"	8003
1523	2010	"Yolo1"	"B2"	7626
1523	2010	"Yolo1"	"B3"	8136
1523	2010	"Yolo1"	"B4"	7707
1548	2010	"Yolo1"	"B1"	6868
1548	2010	"Yolo1"	"B2"	7213
1548	2010	"Yolo1"	"B3"	7755
1548	2010	"Yolo1"	"B4"	8012
1555	2010	"Yolo1"	"B1"	6554
1555	2010	"Yolo1"	"B2"	6444
1555	2010	"Yolo1"	"B3"	6775
1555	2010	"Yolo1"	"B4"	6471
1608	2010	"Yolo1"	"B1"	5946
1608	2010	"Yolo1"	"B2"	5993
1608	2010	"Yolo1"	"B3"	6371
1608	2010	"Yolo1"	"B4"	6097
1650	2010	"Yolo1"	"B1"	6093
1650	2010	"Yolo1"	"B2"	6360
1650	2010	"Yolo1"	"B3"	7137
1650	2010	"Yolo1"	"B4"	6113
1657	2010	"Yolo1"	"B1"	7549
1657	2010	"Yolo1"	"B2"	7528
1657	2010	"Yolo1"	"B3"	7535
1657	2010	"Yolo1"	"B4"	7569
20	2010	"Yolo1"	"B1"	5285
20	2010	"Yolo1"	"B2"	4974
20	2010	"Yolo1"	"B3"	4967
20	2010	"Yolo1"	"B4"	5014
788	2010	"Yolo1"	"B1"	5630
788	2010	"Yolo1"	"B2"	4479
788	2010	"Yolo1"	"B3"	5629
788	2010	"Yolo1"	"B4"	5538
112	2011	"Yolo1"	"B1"	3303
112	2011	"Yolo1"	"B2"	3643
112	2011	"Yolo1"	"B3"	3831
112	2011	"Yolo1"	"B4"	3731
1340	2011	"Yolo1"	"B1"	4076
1340	2011	"Yolo1"	"B2"	3529
1340	2011	"Yolo1"	"B3"	4128
1340	2011	"Yolo1"	"B4"	4573
1361	2011	"Yolo1"	"B1"	4649
1361	2011	"Yolo1"	"B2"	4397
1361	2011	"Yolo1"	"B3"	5131
1361	2011	"Yolo1"	"B4"	6343
1424	2011	"Yolo1"	"B1"	3899
1424	2011	"Yolo1"	"B2"	3947
1424	2011	"Yolo1"	"B3"	4357
1424	2011	"Yolo1"	"B4"	4870
1478	2011	"Yolo1"	"B1"	5454
1478	2011	"Yolo1"	"B2"	5589
1478	2011	"Yolo1"	"B3"	6047
1478	2011	"Yolo1"	"B4"	6568
1495	2011	"Yolo1"	"B1"	6237
1495	2011	"Yolo1"	"B2"	5461
1495	2011	"Yolo1"	"B3"	5724
1495	2011	"Yolo1"	"B4"	6608
1521	2011	"Yolo1"	"B1"	5837
1521	2011	"Yolo1"	"B2"	6808
1521	2011	"Yolo1"	"B3"	6411
1521	2011	"Yolo1"	"B4"	7134
1522	2011	"Yolo1"	"B1"	4793
1522	2011	"Yolo1"	"B2"	6414
1522	2011	"Yolo1"	"B3"	5220
1522	2011	"Yolo1"	"B4"	5792
1523	2011	"Yolo1"	"B1"	6173
1523	2011	"Yolo1"	"B2"	7672
1523	2011	"Yolo1"	"B3"	7894
1523	2011	"Yolo1"	"B4"	8550
1548	2011	"Yolo1"	"B1"	5843
1548	2011	"Yolo1"	"B2"	6828
1548	2011	"Yolo1"	"B3"	6297
1548	2011	"Yolo1"	"B4"	5101
1590	2011	"Yolo1"	"B1"	5237
1590	2011	"Yolo1"	"B2"	5728
1590	2011	"Yolo1"	"B3"	7983
1590	2011	"Yolo1"	"B4"	7378
1650	2011	"Yolo1"	"B1"	5268
1650	2011	"Yolo1"	"B2"	5260
1650	2011	"Yolo1"	"B3"	5640
1650	2011	"Yolo1"	"B4"	6420
1657	2011	"Yolo1"	"B1"	6551
1657	2011	"Yolo1"	"B2"	5048
1657	2011	"Yolo1"	"B3"	6723
1657	2011	"Yolo1"	"B4"	6985
1667	2011	"Yolo1"	"B1"	4224
1667	2011	"Yolo1"	"B2"	5032
1667	2011	"Yolo1"	"B3"	5416
1667	2011	"Yolo1"	"B4"	5448
1680	2011	"Yolo1"	"B1"	6052
1680	2011	"Yolo1"	"B2"	5882
1680	2011	"Yolo1"	"B3"	6542
1680	2011	"Yolo1"	"B4"	6694
1684	2011	"Yolo1"	"B1"	4005
1684	2011	"Yolo1"	"B2"	5608
1684	2011	"Yolo1"	"B3"	6597
1684	2011	"Yolo1"	"B4"	6489
1686	2011	"Yolo1"	"B1"	4385
1686	2011	"Yolo1"	"B2"	5190
1686	2011	"Yolo1"	"B3"	5012
1686	2011	"Yolo1"	"B4"	5884
1688	2011	"Yolo1"	"B1"	6375
1688	2011	"Yolo1"	"B2"	6638
1688	2011	"Yolo1"	"B3"	6336
1688	2011	"Yolo1"	"B4"	8099
20	2011	"Yolo1"	"B1"	4582
20	2011	"Yolo1"	"B2"	3566
20	2011	"Yolo1"	"B3"	4485
20	2011	"Yolo1"	"B4"	5397
788	2011	"Yolo1"	"B1"	4524
788	2011	"Yolo1"	"B2"	9203
788	2011	"Yolo1"	"B3"	5962
788	2011	"Yolo1"	"B4"	5497
1650	2012	"Yolo1"	"B1"	3746
1650	2012	"Yolo1"	"B2"	5533
1650	2012	"Yolo1"	"B3"	5624
1650	2012	"Yolo1"	"B4"	6153
1667	2012	"Yolo1"	"B1"	4973
1667	2012	"Yolo1"	"B2"	5449
1667	2012	"Yolo1"	"B3"	5049
1667	2012	"Yolo1"	"B4"	5685
1680	2012	"Yolo1"	"B1"	5882
1680	2012	"Yolo1"	"B2"	6147
1680	2012	"Yolo1"	"B3"	5786
1680	2012	"Yolo1"	"B4"	6602
1684	2012	"Yolo1"	"B1"	5162
1684	2012	"Yolo1"	"B2"	5789
1684	2012	"Yolo1"	"B3"	5467
1684	2012	"Yolo1"	"B4"	6000
1716	2012	"Yolo1"	"B1"	5725
1716	2012	"Yolo1"	"B2"	6646
1716	2012	"Yolo1"	"B3"	6485
1716	2012	"Yolo1"	"B4"	7658
1723	2012	"Yolo1"	"B1"	5580
1723	2012	"Yolo1"	"B2"	6531
1723	2012	"Yolo1"	"B3"	6128
1723	2012	"Yolo1"	"B4"	7777
1729	2012	"Yolo1"	"B1"	3671
1729	2012	"Yolo1"	"B2"	5427
1729	2012	"Yolo1"	"B3"	5896
1729	2012	"Yolo1"	"B4"	5131
1730	2012	"Yolo1"	"B1"	4783
1730	2012	"Yolo1"	"B2"	5716
1730	2012	"Yolo1"	"B3"	5886
1730	2012	"Yolo1"	"B4"	6571
1731	2012	"Yolo1"	"B1"	5570
1731	2012	"Yolo1"	"B2"	7267
1731	2012	"Yolo1"	"B3"	6420
1731	2012	"Yolo1"	"B4"	7274
1732	2012	"Yolo1"	"B1"	5389
1732	2012	"Yolo1"	"B2"	6113
1732	2012	"Yolo1"	"B3"	6638
1732	2012	"Yolo1"	"B4"	6674
788	2012	"Yolo1"	"B1"	5158
788	2012	"Yolo1"	"B2"	5164
788	2012	"Yolo1"	"B3"	6368
788	2012	"Yolo1"	"B4"	6256
112	2013	"Delta"	"B1"	5514
112	2013	"Delta"	"B2"	4598
112	2013	"Delta"	"B3"	5154
112	2013	"Delta"	"B4"	3997
1340	2013	"Delta"	"B1"	2732
1340	2013	"Delta"	"B2"	3220
1340	2013	"Delta"	"B3"	2496
1340	2013	"Delta"	"B4"	3055
1419	2013	"Delta"	"B1"	4747
1419	2013	"Delta"	"B2"	4388
1419	2013	"Delta"	"B3"	4567
1419	2013	"Delta"	"B4"	4377
1424	2013	"Delta"	"B1"	3892
1424	2013	"Delta"	"B2"	3540
1424	2013	"Delta"	"B3"	3508
1424	2013	"Delta"	"B4"	2895
1478	2013	"Delta"	"B1"	3850
1478	2013	"Delta"	"B2"	3958
1478	2013	"Delta"	"B3"	3813
1478	2013	"Delta"	"B4"	4020
1495	2013	"Delta"	"B1"	5467
1495	2013	"Delta"	"B2"	5171
1495	2013	"Delta"	"B3"	5851
1495	2013	"Delta"	"B4"	5139
1521	2013	"Delta"	"B1"	5054
1521	2013	"Delta"	"B2"	5284
1521	2013	"Delta"	"B3"	4857
1521	2013	"Delta"	"B4"	4284
1522	2013	"Delta"	"B1"	5067
1522	2013	"Delta"	"B2"	5183
1522	2013	"Delta"	"B3"	5073
1522	2013	"Delta"	"B4"	5080
1523	2013	"Delta"	"B1"	4341
1523	2013	"Delta"	"B2"	5795
1523	2013	"Delta"	"B3"	4399
1523	2013	"Delta"	"B4"	5406
1526	2013	"Delta"	"B1"	4589
1526	2013	"Delta"	"B2"	4371
1526	2013	"Delta"	"B3"	4505
1526	2013	"Delta"	"B4"	3388
1548	2013	"Delta"	"B1"	4579
1548	2013	"Delta"	"B2"	5594
1548	2013	"Delta"	"B3"	5245
1548	2013	"Delta"	"B4"	5101
1550	2013	"Delta"	"B1"	2680
1550	2013	"Delta"	"B2"	2373
1550	2013	"Delta"	"B3"	1815
1550	2013	"Delta"	"B4"	1802
1555	2013	"Delta"	"B1"	4598
1555	2013	"Delta"	"B2"	4235
1555	2013	"Delta"	"B3"	4225
1555	2013	"Delta"	"B4"	4605
1590	2013	"Delta"	"B1"	4442
1590	2013	"Delta"	"B2"	5622
1590	2013	"Delta"	"B3"	5186
1590	2013	"Delta"	"B4"	5611
1608	2013	"Delta"	"B1"	4072
1608	2013	"Delta"	"B2"	4405
1608	2013	"Delta"	"B3"	4378
1608	2013	"Delta"	"B4"	3899
1650	2013	"Delta"	"B1"	4643
1650	2013	"Delta"	"B2"	5361
1650	2013	"Delta"	"B3"	4215
1650	2013	"Delta"	"B4"	4971
1657	2013	"Delta"	"B1"	5748
1657	2013	"Delta"	"B2"	5966
1657	2013	"Delta"	"B3"	5450
1657	2013	"Delta"	"B4"	6263
1658	2013	"Delta"	"B1"	5362
1658	2013	"Delta"	"B2"	5011
1658	2013	"Delta"	"B3"	4558
1658	2013	"Delta"	"B4"	5216
1660	2013	"Delta"	"B1"	3920
1660	2013	"Delta"	"B2"	4181
1660	2013	"Delta"	"B3"	3896
1660	2013	"Delta"	"B4"	4381
1667	2013	"Delta"	"B1"	3473
1667	2013	"Delta"	"B2"	3136
1667	2013	"Delta"	"B3"	3572
1667	2013	"Delta"	"B4"	3741
1680	2013	"Delta"	"B1"	5484
1680	2013	"Delta"	"B2"	4876
1680	2013	"Delta"	"B3"	5257
1680	2013	"Delta"	"B4"	4928
1684	2013	"Delta"	"B1"	5010
1684	2013	"Delta"	"B2"	5362
1684	2013	"Delta"	"B3"	4102
1684	2013	"Delta"	"B4"	5265
1688	2013	"Delta"	"B1"	4801
