"northing"	"easting"	"resistivity"	"is.ns"	"track"
0.7130	0.4985	80.73	F	8
0.7125	0.5083	79.21	F	8
0.7120	0.5180	81.64	F	8
0.7120	0.4700	78.85	F	8
0.7121	0.4613	82.02	F	8
0.7122	0.4525	82.28	F	8
0.7123	0.4438	77.44	F	8
0.7125	0.4350	67.74	F	8
0.7126	0.4263	55.38	F	8
0.7127	0.4175	43.46	F	8
0.7128	0.4088	34.71	F	8
0.7129	0.4000	29.97	F	8
0.7130	0.3913	28.02	F	8
0.7132	0.3825	27.10	F	8
0.7133	0.3738	26.36	F	8
0.7134	0.3650	25.94	F	8
0.7135	0.3563	26.18	F	8
0.7136	0.3475	26.96	F	8
0.7137	0.3388	27.69	F	8
0.7138	0.3300	27.92	F	8
0.7140	0.3213	27.75	F	8
0.7141	0.3125	27.68	F	8
0.7142	0.3038	28.17	F	8
0.7143	0.2950	29.25	F	8
0.7144	0.2863	30.48	F	8
0.7145	0.2775	31.27	F	8
0.7147	0.2688	31.23	F	8
0.7148	0.2600	30.31	F	8
0.7149	0.2513	28.65	F	8
0.7150	0.2425	26.59	F	8
0.7151	0.2338	24.48	F	8
0.7152	0.2250	22.66	F	8
0.7153	0.2163	21.66	F	8
0.7155	0.2075	22.44	F	8
0.7156	0.1988	25.70	F	8
0.7157	0.1900	30.59	F	8
0.7158	0.1813	34.53	F	8
0.7159	0.1725	35.65	F	8
0.7160	0.1638	35.70	F	8
0.7162	0.1550	39.02	F	8
0.7163	0.1463	47.25	F	8
0.7164	0.1375	56.12	F	8
0.7165	0.1288	59.63	F	8
0.7166	0.1200	56.74	F	8
0.7167	0.1113	51.59	F	8
0.7168	0.1025	47.85	F	8
0.7170	0.0938	45.26	F	8
0.7171	0.0850	42.10	F	8
0.7172	0.0763	38.64	F	8
0.7173	0.0675	36.58	F	8
0.7174	0.0588	36.40	F	8
0.7175	0.0500	36.79	F	8
0.7177	0.0413	36.42	F	8
0.7178	0.0325	35.03	F	8
0.7179	0.0238	33.15	F	8
0.7180	0.0150	31.45	F	8
3.8060	0.7370	7.00	T	4
3.7963	0.7381	6.71	T	4
3.7866	0.7392	6.27	T	4
3.7769	0.7403	5.94	T	4
3.7672	0.7414	5.94	T	4
3.7576	0.7425	6.27	T	4
3.7479	0.7436	6.71	T	4
3.7382	0.7447	7.00	T	4
3.7285	0.7458	7.07	T	4
3.7188	0.7469	7.03	T	4
3.7091	0.7480	6.99	T	4
3.6994	0.7491	6.98	T	4
3.6897	0.7502	6.98	T	4
3.6800	0.7513	7.08	T	4
3.6703	0.7524	7.31	T	4
3.6606	0.7535	7.17	T	4
3.6510	0.7547	6.15	T	4
3.6413	0.7558	5.42	T	4
3.6316	0.7569	8.23	T	4
3.6219	0.7580	16.46	T	4
3.6122	0.7591	27.15	T	4
3.6025	0.7602	34.58	T	4
3.5928	0.7613	36.03	T	4
3.5831	0.7624	33.88	T	4
3.5734	0.7635	31.94	T	4
3.5638	0.7646	31.96	T	4
3.5541	0.7657	33.95	T	4
3.5444	0.7668	37.88	T	4
3.5347	0.7679	43.59	T	4
3.5250	0.7690	49.81	T	4
3.5149	0.7689	54.61	T	4
3.5048	0.7688	56.98	T	4
3.4948	0.7687	57.85	T	4
3.4847	0.7686	59.74	T	4
3.4746	0.7685	65.05	T	4
3.4645	0.7684	73.93	T	4
3.4544	0.7683	83.94	T	4
3.4444	0.7682	92.26	T	4
3.4343	0.7681	97.25	T	4
3.4242	0.7680	96.92	T	4
3.4141	0.7679	88.40	T	4
3.4041	0.7678	72.05	T	4
3.3940	0.7677	54.42	T	4
3.3839	0.7676	43.70	T	4
3.3738	0.7675	42.35	T	4
3.3638	0.7674	46.01	T	4
3.3537	0.7673	48.80	T	4
3.3436	0.7672	47.47	T	4
3.3335	0.7671	41.45	T	4
3.3234	0.7670	31.96	T	4
3.3134	0.7669	21.70	T	4
3.3033	0.7668	13.88	T	4
3.2932	0.7667	10.48	T	4
3.2831	0.7666	11.39	T	4
3.2731	0.7665	14.89	T	4
3.2630	0.7664	18.75	T	4
3.2529	0.7663	21.61	T	4
3.2428	0.7662	23.48	T	4
3.2327	0.7661	24.73	T	4
3.2227	0.7660	24.96	T	4
3.2126	0.7659	23.23	T	4
3.2025	0.7658	19.44	T	4
3.1924	0.7657	14.92	T	4
3.1824	0.7656	11.31	T	4
3.1723	0.7655	9.47	T	4
3.1622	0.7654	9.50	T	4
3.1521	0.7653	11.46	T	4
3.1420	0.7652	15.19	T	4
3.1320	0.7651	19.59	T	4
3.1219	0.7650	23.07	T	4
3.1118	0.7649	24.89	T	4
3.1017	0.7648	25.70	T	4
3.0916	0.7647	26.55	T	4
3.0816	0.7646	28.03	T	4
3.0715	0.7645	30.20	T	4
3.0614	0.7644	32.83	T	4
3.0513	0.7643	35.31	T	4
3.0413	0.7642	36.77	T	4
3.0312	0.7641	36.53	T	4
3.0211	0.7640	34.59	T	4
3.0110	0.7639	31.65	T	4
3.0009	0.7638	28.82	T	4
2.9909	0.7637	26.98	T	4
2.9808	0.7636	25.98	T	4
2.9707	0.7635	24.85	T	4
2.9606	0.7634	23.48	T	4
2.9506	0.7633	23.47	T	4
2.9405	0.7632	26.26	T	4
2.9304	0.7631	30.66	T	4
2.9203	0.7630	33.71	T	4
2.9103	0.7629	33.85	T	4
2.9002	0.7628	31.86	T	4
2.8901	0.7627	28.82	T	4
2.8800	0.7626	24.87	T	4
2.8699	0.7625	20.84	T	4
2.8599	0.7624	20.02	T	4
2.8498	0.7623	26.46	T	4
2.8397	0.7622	40.22	T	4
2.8296	0.7621	55.02	T	4
2.8196	0.7620	62.59	T	4
2.8095	0.7619	59.74	T	4
2.7994	0.7618	50.56	T	4
2.7893	0.7617	41.85	T	4
2.7792	0.7616	37.91	T	4
2.7692	0.7615	39.55	T	4
2.7591	0.7614	45.43	T	4
2.7490	0.7613	52.99	T	4
2.7389	0.7612	59.34	T	4
2.7289	0.7611	63.16	T	4
2.7188	0.7610	65.38	T	4
2.7087	0.7609	67.29	T	4
2.6986	0.7608	68.52	T	4
2.6885	0.7607	67.72	T	4
2.6785	0.7606	64.75	T	4
2.6684	0.7605	61.27	T	4
2.6583	0.7604	59.51	T	4
2.6482	0.7603	60.62	T	4
2.6381	0.7602	63.45	T	4
2.6281	0.7601	64.79	T	4
2.6180	0.7600	62.30	T	4
2.6078	0.7600	57.54	T	4
2.5976	0.7601	54.70	T	4
2.5874	0.7602	55.90	T	4
2.5772	0.7602	59.48	T	4
2.5670	0.7603	63.40	T	4
2.5568	0.7603	67.95	T	4
2.5465	0.7604	74.03	T	4
2.5363	0.7604	80.96	T	4
2.5261	0.7605	87.43	T	4
2.5159	0.7605	93.26	T	4
2.5057	0.7606	98.82	T	4
2.4955	0.7606	104.06	T	4
2.4853	0.7607	109.16	T	4
2.4751	0.7608	114.35	T	4
2.4649	0.7608	118.08	T	4
2.4547	0.7609	117.22	T	4
2.4445	0.7609	110.73	T	4
2.4343	0.7610	101.81	T	4
2.4241	0.7610	95.06	T	4
2.4139	0.7611	92.48	T	4
2.4036	0.7611	92.99	T	4
2.3934	0.7612	95.15	T	4
2.3832	0.7612	99.33	T	4
2.3730	0.7613	106.90	T	4
2.3628	0.7613	117.27	T	4
2.3526	0.7614	126.42	T	4
2.3424	0.7615	129.60	T	4
2.3322	0.7615	125.87	T	4
2.3220	0.7616	119.34	T	4
2.3118	0.7616	115.79	T	4
2.3016	0.7617	118.20	T	4
2.2914	0.7617	125.07	T	4
2.2812	0.7618	132.57	T	4
2.2709	0.7618	138.07	T	4
2.2607	0.7619	141.26	T	4
2.2505	0.7619	141.93	T	4
2.2403	0.7620	138.52	T	4
2.2301	0.7620	130.41	T	4
2.2199	0.7621	120.64	T	4
2.2097	0.7622	114.24	T	4
2.1995	0.7622	114.04	T	4
2.1893	0.7623	119.29	T	4
2.1791	0.7623	127.28	T	4
2.1689	0.7624	134.39	T	4
2.1587	0.7624	137.30	T	4
2.1485	0.7625	135.17	T	4
2.1383	0.7625	129.69	T	4
2.1281	0.7626	122.18	T	4
2.1178	0.7626	112.53	T	4
2.1076	0.7627	101.75	T	4
2.0974	0.7628	92.65	T	4
2.0872	0.7628	86.67	T	4
2.0770	0.7629	82.10	T	4
2.0668	0.7629	77.44	T	4
2.0566	0.7630	75.04	T	4
2.0464	0.7630	79.20	T	4
2.0362	0.7631	90.30	T	4
2.0260	0.7631	102.79	T	4
2.0158	0.7632	110.34	T	4
2.0056	0.7632	111.96	T	4
1.9954	0.7633	111.28	T	4
1.9852	0.7633	110.38	T	4
1.9749	0.7634	107.71	T	4
1.9647	0.7635	102.54	T	4
1.9545	0.7635	98.32	T	4
1.9443	0.7636	98.67	T	4
1.9341	0.7636	101.67	T	4
1.9239	0.7637	101.50	T	4
1.9137	0.7637	95.41	T	4
1.9035	0.7638	86.21	T	4
1.8933	0.7638	77.82	T	4
1.8831	0.7639	71.28	T	4
1.8729	0.7639	65.68	T	4
1.8627	0.7640	60.75	T	4
1.8524	0.7640	57.76	T	4
1.8423	0.7641	58.74	T	4
1.8320	0.7642	64.36	T	4
1.8218	0.7642	72.17	T	4
1.8116	0.7643	78.15	T	4
1.8014	0.7643	80.70	T	4
1.7912	0.7644	81.47	T	4
1.7810	0.7644	82.57	T	4
1.7708	0.7645	85.00	T	4
1.7606	0.7645	89.49	T	4
1.7504	0.7646	96.31	T	4
1.7402	0.7646	103.95	T	4
1.7300	0.7647	110.32	T	4
1.7198	0.7648	114.72	T	4
1.7096	0.7648	117.24	T	4
1.6993	0.7649	117.70	T	4
1.6891	0.7649	116.91	T	4
1.6789	0.7650	117.02	T	4
1.6687	0.7650	118.69	T	4
1.6585	0.7651	119.64	T	4
1.6483	0.7651	117.57	T	4
1.6381	0.7652	113.29	T	4
1.6279	0.7652	109.28	T	4
1.6177	0.7653	106.19	T	4
1.6075	0.7653	102.37	T	4
1.5973	0.7654	96.70	T	4
1.5871	0.7655	90.78	T	4
1.5769	0.7655	87.78	T	4
1.5667	0.7656	88.88	T	4
1.5564	0.7656	91.45	T	4
1.5462	0.7657	91.32	T	4
1.5360	0.7657	86.98	T	4
1.5258	0.7658	80.88	T	4
1.5156	0.7658	76.31	T	4
1.5054	0.7659	74.21	T	4
1.4952	0.7659	73.34	T	4
1.4850	0.7660	72.63	T	4
0.8150	0.8860	61.19	F	9
0.8147	0.8950	63.99	F	9
0.8144	0.9039	65.85	F	9
0.8142	0.9129	65.73	F	9
0.8139	0.9218	64.35	F	9
0.8136	0.9308	63.22	F	9
0.8133	0.9397	62.83	F	9
0.8130	0.9487	63.20	F	9
0.8128	0.9576	66.59	F	9
0.8125	0.9666	76.79	F	9
0.8122	0.9755	92.80	F	9
0.8119	0.9845	105.57	F	9
0.8117	0.9934	105.74	F	9
0.8114	1.0024	94.41	F	9
0.8111	1.0113	81.93	F	9
0.8108	1.0203	76.31	F	9
0.8105	1.0293	76.40	F	9
0.8103	1.0382	76.48	F	9
0.8100	1.0472	73.44	F	9
0.8097	1.0561	68.23	F	9
0.8094	1.0651	62.93	F	9
0.8091	1.0740	58.43	F	9
0.8089	1.0830	54.26	F	9
0.8086	1.0919	49.71	F	9
0.8083	1.1009	45.17	F	9
0.8080	1.1098	42.73	F	9
0.8077	1.1188	45.14	F	9
0.8075	1.1277	53.40	F	9
0.8072	1.1367	64.42	F	9
0.8069	1.1457	71.80	F	9
0.8066	1.1546	70.33	F	9
0.8063	1.1636	60.32	F	9
0.8061	1.1725	46.96	F	9
0.8058	1.1815	35.73	F	9
0.8055	1.1904	29.95	F	9
0.8052	1.1994	32.36	F	9
0.8050	1.2083	44.86	F	9
0.8047	1.2173	63.79	F	9
0.8044	1.2262	78.71	F	9
0.8041	1.2352	80.62	F	9
0.8038	1.2441	71.26	F	9
0.8035	1.2531	60.91	F	9
0.8033	1.2620	57.31	F	9
0.8030	1.2710	59.56	F	9
0.8140	0.4340	103.87	F	9
0.8140	0.4389	107.68	F	9
0.8140	0.4437	112.77	F	9
0.8140	0.4486	117.38	F	9
0.8140	0.4534	119.62	F	9
0.8140	0.4583	118.27	F	9
0.8141	0.4631	113.68	F	9
0.8141	0.4680	108.21	F	9
0.8141	0.4729	104.68	F	9
0.8141	0.4777	103.85	F	9
0.8141	0.4826	103.87	F	9
0.8141	0.4874	102.39	F	9
0.8141	0.4923	98.79	F	9
0.8141	0.4971	94.32	F	9
0.8142	0.5020	90.72	F	9
0.8142	0.5069	88.88	F	9
0.8142	0.5117	88.50	F	9
0.8142	0.5166	88.36	F	9
0.8142	0.5214	87.09	F	9
0.8142	0.5263	84.30	F	9
0.8142	0.5311	81.07	F	9
0.8142	0.5360	78.77	F	9
0.8142	0.5408	77.39	F	9
0.8143	0.5457	75.65	F	9
0.8143	0.5506	72.74	F	9
0.8143	0.5554	69.35	F	9
0.8143	0.5603	66.91	F	9
0.8143	0.5651	66.39	F	9
0.8143	0.5700	68.06	F	9
0.8143	0.5748	71.70	F	9
0.8143	0.5797	76.32	F	9
0.8143	0.5846	80.18	F	9
0.8143	0.5894	81.92	F	9
0.8144	0.5943	82.00	F	9
0.8144	0.5991	82.52	F	9
0.8144	0.6040	85.13	F	9
0.8144	0.6088	89.18	F	9
0.8144	0.6137	92.08	F	9
0.8144	0.6186	91.58	F	9
0.8144	0.6234	87.78	F	9
0.8144	0.6283	83.07	F	9
0.8145	0.6331	79.57	F	9
0.8145	0.6380	77.02	F	9
0.8145	0.6428	74.00	F	9
0.8145	0.6477	70.72	F	9
0.8145	0.6526	68.87	F	9
0.8145	0.6574	69.13	F	9
0.8145	0.6623	70.33	F	9
0.8145	0.6671	70.87	F	9
0.8145	0.6720	70.07	F	9
0.8145	0.6768	68.11	F	9
0.8146	0.6817	65.51	F	9
0.8146	0.6866	62.74	F	9
0.8146	0.6914	59.96	F	9
0.8146	0.6963	57.45	F	9
0.8146	0.7011	56.01	F	9
0.8146	0.7060	56.52	F	9
0.8146	0.7108	58.82	F	9
0.8146	0.7157	61.59	F	9
0.8146	0.7206	63.42	F	9
0.8147	0.7254	63.93	F	9
0.8147	0.7303	63.76	F	9
0.8147	0.7351	63.82	F	9
0.8147	0.7400	64.60	F	9
0.8147	0.7448	66.10	F	9
0.8147	0.7497	68.25	F	9
0.8147	0.7546	71.23	F	9
0.8147	0.7594	74.96	F	9
0.8147	0.7643	78.50	F	9
0.8148	0.7691	80.69	F	9
0.8148	0.7740	81.40	F	9
0.8148	0.7788	81.41	F	9
0.8148	0.7837	81.21	F	9
0.8148	0.7886	80.40	F	9
0.8148	0.7934	78.46	F	9
0.8148	0.7983	75.63	F	9
0.8148	0.8031	72.79	F	9
0.8148	0.8080	70.76	F	9
0.8148	0.8128	69.78	F	9
0.8149	0.8177	69.56	F	9
0.8149	0.8226	69.72	F	9
0.8149	0.8274	70.29	F	9
0.8149	0.8323	71.64	F	9
0.8149	0.8371	73.89	F	9
0.8149	0.8420	76.49	F	9
0.8149	0.8468	78.95	F	9
0.8149	0.8517	81.67	F	9
0.8150	0.8566	85.26	F	9
0.8150	0.8614	88.95	F	9
0.8150	0.8663	90.78	F	9
0.8150	0.8711	89.86	F	9
0.8150	0.8760	87.51	F	9
0.8150	0.0170	34.38	F	9
0.8150	0.0257	33.66	F	9
0.8150	0.0344	32.53	F	9
0.8149	0.0431	31.87	F	9
0.8149	0.0518	32.42	F	9
0.8149	0.0605	34.24	F	9
0.8149	0.0692	37.41	F	9
0.8148	0.0779	42.47	F	9
0.8148	0.0866	49.17	F	9
0.8148	0.0953	55.20	F	9
0.8148	0.1040	57.30	F	9
0.8148	0.1127	54.18	F	9
0.8147	0.1214	48.01	F	9
0.8147	0.1301	42.72	F	9
0.8147	0.1388	40.87	F	9
0.8147	0.1475	42.13	F	9
0.8147	0.1562	44.41	F	9
0.8146	0.1649	45.79	F	9
0.8146	0.1736	45.63	F	9
0.8146	0.1823	44.69	F	9
0.8146	0.1910	44.21	F	9
0.8145	0.1997	44.63	F	9
0.8145	0.2084	45.28	F	9
0.8145	0.2171	45.66	F	9
0.8145	0.2259	46.59	F	9
0.8145	0.2346	49.28	F	9
0.8144	0.2433	53.36	F	9
0.8144	0.2519	56.83	F	9
0.8144	0.2606	57.93	F	9
0.8144	0.2694	56.74	F	9
0.8144	0.2781	54.60	F	9
0.8143	0.2868	52.57	F	9
0.8143	0.2955	50.69	F	9
0.8143	0.3042	48.67	F	9
0.8143	0.3129	46.61	F	9
0.8143	0.3216	44.89	F	9
0.8142	0.3303	44.03	F	9
0.8142	0.3390	45.09	F	9
0.8142	0.3477	49.32	F	9
0.8142	0.3564	56.10	F	9
0.8141	0.3651	62.20	F	9
0.8141	0.3738	64.73	F	9
0.8141	0.3825	64.85	F	9
0.8141	0.3912	66.81	F	9
0.8141	0.3999	73.20	F	9
0.8140	0.4086	82.26	F	9
0.8140	0.4173	90.08	F	9
0.8140	0.4260	94.23	F	9
0.9060	0.8470	56.50	F	10
0.9059	0.8517	56.70	F	10
0.9058	0.8565	56.22	F	10
0.9057	0.8612	55.07	F	10
0.9056	0.8660	53.85	F	10
0.9055	0.8707	53.12	F	10
0.9054	0.8755	52.78	F	10
0.9053	0.8802	52.40	F	10
0.9052	0.8850	51.79	F	10
0.9051	0.8897	51.16	F	10
0.9050	0.8944	50.77	F	10
0.9049	0.8992	50.65	F	10
0.9048	0.9039	50.73	F	10
0.9047	0.9087	50.94	F	10
0.9046	0.9134	51.36	F	10
0.9045	0.9182	52.25	F	10
0.9044	0.9229	53.80	F	10
0.9043	0.9277	55.65	F	10
0.9042	0.9324	57.03	F	10
0.9041	0.9371	57.42	F	10
0.9040	0.9419	57.08	F	10
0.9039	0.9466	56.73	F	10
0.9038	0.9514	56.86	F	10
0.9037	0.9561	57.27	F	10
0.9036	0.9609	57.34	F	10
0.9035	0.9656	56.68	F	10
0.9034	0.9703	55.48	F	10
0.9033	0.9751	54.17	F	10
0.9032	0.9798	52.87	F	10
0.9031	0.9846	51.46	F	10
0.9030	0.9893	49.96	F	10
0.9029	0.9941	48.53	F	10
0.9028	0.9988	47.17	F	10
0.9027	1.0036	45.75	F	10
0.9026	1.0083	44.29	F	10
0.9025	1.0130	42.88	F	10
0.9024	1.0178	41.56	F	10
0.9023	1.0225	40.47	F	10
0.9022	1.0273	39.97	F	10
0.9021	1.0320	40.30	F	10
0.9020	1.0368	41.30	F	10
0.9019	1.0415	42.67	F	10
0.9018	1.0463	44.46	F	10
0.9017	1.0510	46.91	F	10
0.9016	1.0558	49.58	F	10
0.9015	1.0605	51.19	F	10
0.9014	1.0652	50.65	F	10
0.9013	1.0700	48.29	F	10
0.9012	1.0747	45.62	F	10
0.9011	1.0795	43.88	F	10
0.9010	1.0842	43.32	F	10
0.9009	1.0890	43.64	F	10
0.9008	1.0937	44.79	F	10
0.9007	1.0984	46.98	F	10
0.9006	1.1032	50.17	F	10
0.9005	1.1079	53.46	F	10
0.9004	1.1127	55.55	F	10
0.9003	1.1174	55.77	F	10
0.9002	1.1222	54.95	F	10
0.9001	1.1269	54.54	F	10
0.9000	1.1317	55.17	F	10
0.8999	1.1364	55.96	F	10
0.8998	1.1412	55.43	F	10
0.8997	1.1459	52.81	F	10
0.8996	1.1506	48.54	F	10
0.8995	1.1554	43.81	F	10
0.8994	1.1601	39.90	F	10
0.8993	1.1649	37.58	F	10
0.8992	1.1696	36.89	F	10
0.8991	1.1744	37.28	F	10
0.8990	1.1791	38.01	F	10
0.8989	1.1838	38.58	F	10
0.8988	1.1886	39.00	F	10
0.8987	1.1933	39.70	F	10
0.8986	1.1981	41.70	F	10
0.8985	1.2028	46.84	F	10
0.8984	1.2076	57.06	F	10
0.8983	1.2123	71.91	F	10
0.8982	1.2171	86.98	F	10
0.8981	1.2218	96.26	F	10
0.8980	1.2266	96.82	F	10
0.8979	1.2313	90.65	F	10
0.8978	1.2360	82.13	F	10
0.8977	1.2408	74.90	F	10
0.8976	1.2455	70.99	F	10
0.8975	1.2503	70.79	F	10
0.8974	1.2550	73.11	F	10
0.8973	1.2598	76.14	F	10
0.8972	1.2645	78.87	F	10
0.8971	1.2693	81.19	F	10
0.8970	1.2740	83.00	F	10
0.9060	0.8370	69.61	F	10
0.9060	0.8325	73.55	F	10
0.9061	0.8280	77.48	F	10
0.9061	0.8235	80.62	F	10
0.9062	0.8189	84.14	F	10
0.9062	0.8144	89.17	F	10
0.9063	0.8099	94.98	F	10
0.9063	0.8054	99.98	F	10
0.9063	0.8009	103.45	F	10
0.9064	0.7963	105.51	F	10
0.9064	0.7918	106.37	F	10
0.9065	0.7873	106.31	F	10
0.9065	0.7828	105.80	F	10
0.9066	0.7783	105.05	F	10
0.9066	0.7738	103.74	F	10
0.9067	0.7693	101.44	F	10
0.9067	0.7647	98.24	F	10
0.9067	0.7602	94.74	F	10
0.9068	0.7557	91.55	F	10
0.9068	0.7512	89.12	F	10
0.9069	0.7467	87.71	F	10
0.9069	0.7422	87.16	F	10
0.9070	0.7376	86.73	F	10
0.9070	0.7331	85.43	F	10
0.9070	0.7286	82.90	F	10
0.9071	0.7241	79.93	F	10
0.9071	0.7196	77.77	F	10
0.9072	0.7150	76.97	F	10
0.9072	0.7105	77.15	F	10
0.9073	0.7060	77.63	F	10
0.9073	0.7015	78.12	F	10
0.9074	0.6970	78.85	F	10
0.9074	0.6925	80.13	F	10
0.9075	0.6880	82.10	F	10
0.9075	0.6834	84.51	F	10
0.9075	0.6789	87.05	F	10
0.9076	0.6744	89.52	F	10
0.9076	0.6699	91.72	F	10
0.9077	0.6654	93.31	F	10
0.9077	0.6608	94.00	F	10
0.9078	0.6563	93.85	F	10
0.9078	0.6518	92.82	F	10
0.9078	0.6473	90.57	F	10
0.9079	0.6428	86.98	F	10
0.9079	0.6383	82.77	F	10
0.9080	0.6338	79.09	F	10
0.9080	0.6292	76.55	F	10
0.9081	0.6247	75.02	F	10
0.9081	0.6202	74.30	F	10
0.9082	0.6157	74.54	F	10
0.9082	0.6112	75.80	F	10
0.9082	0.6067	77.57	F	10
0.9083	0.6021	79.18	F	10
0.9083	0.5976	80.50	F	10
0.9084	0.5931	81.75	F	10
0.9084	0.5886	82.71	F	10
0.9085	0.5841	82.61	F	10
0.9085	0.5796	81.00	F	10
0.9085	0.5750	78.34	F	10
0.9086	0.5705	75.75	F	10
0.9086	0.5660	74.21	F	10
0.9087	0.5615	74.12	F	10
0.9087	0.5570	75.25	F	10
0.9088	0.5525	77.18	F	10
0.9088	0.5479	79.53	F	10
0.9088	0.5434	81.85	F	10
0.9089	0.5389	83.52	F	10
0.9089	0.5344	84.07	F	10
0.9090	0.5299	83.74	F	10
0.9090	0.5254	83.51	F	10
0.9091	0.5208	84.37	F	10
0.9091	0.5163	86.44	F	10
0.9092	0.5118	88.95	F	10
0.9092	0.5073	90.83	F	10
0.9093	0.5028	91.46	F	10
0.9093	0.4983	90.86	F	10
0.9093	0.4937	89.58	F	10
0.9094	0.4892	88.81	F	10
0.9094	0.4847	89.86	F	10
0.9095	0.4802	93.05	F	10
0.9095	0.4757	97.16	F	10
0.9096	0.4712	100.54	F	10
0.9096	0.4666	102.60	F	10
0.9096	0.4621	103.68	F	10
0.9097	0.4576	104.05	F	10
0.9097	0.4531	103.74	F	10
0.9098	0.4486	103.06	F	10
0.9098	0.4441	102.41	F	10
0.9099	0.4395	101.68	F	10
0.9099	0.4350	100.45	F	10
0.9100	0.4305	98.84	F	10
0.9100	0.4260	97.56	F	10
0.9090	0.4160	83.13	F	10
0.9090	0.4073	84.79	F	10
0.9089	0.3986	83.87	F	10
0.9089	0.3898	80.71	F	10
0.9088	0.3811	78.14	F	10
0.9088	0.3724	78.20	F	10
0.9087	0.3637	80.37	F	10
0.9087	0.3550	83.05	F	10
0.9087	0.3463	85.19	F	10
0.9086	0.3375	86.00	F	10
0.9086	0.3288	84.48	F	10
0.9085	0.3201	80.34	F	10
0.9085	0.3114	74.72	F	10
0.9084	0.3027	69.19	F	10
0.9084	0.2940	64.51	F	10
0.9083	0.2852	60.96	F	10
0.9083	0.2765	59.35	F	10
0.9083	0.2678	60.88	F	10
0.9082	0.2591	65.62	F	10
0.9082	0.2504	71.36	F	10
0.9081	0.2416	74.67	F	10
0.9081	0.2329	74.07	F	10
0.9080	0.2242	71.34	F	10
0.9080	0.2155	68.73	F	10
0.9080	0.2068	65.74	F	10
0.9079	0.1981	60.33	F	10
0.9079	0.1893	52.87	F	10
0.9078	0.1806	46.65	F	10
0.9078	0.1719	44.38	F	10
0.9077	0.1632	45.57	F	10
0.9077	0.1545	47.57	F	10
0.9077	0.1458	48.25	F	10
0.9076	0.1370	47.19	F	10
0.9076	0.1283	45.17	F	10
0.9075	0.1196	43.12	F	10
0.9075	0.1109	41.60	F	10
0.9074	0.1022	40.77	F	10
0.9074	0.0934	40.58	F	10
0.9073	0.0847	40.83	F	10
0.9073	0.0760	41.29	F	10
0.9073	0.0673	42.08	F	10
0.9072	0.0586	43.61	F	10
0.9072	0.0499	45.69	F	10
0.9071	0.0412	46.98	F	10
0.9071	0.0324	46.00	F	10
0.9070	0.0237	42.96	F	10
0.9070	0.0150	39.75	F	10
1.0040	0.8070	77.27	F	11
1.0039	0.8160	79.38	F	11
1.0039	0.8250	80.49	F	11
1.0038	0.8340	79.99	F	11
1.0038	0.8430	78.07	F	11
1.0037	0.8520	74.82	F	11
1.0036	0.8610	70.40	F	11
1.0036	0.8700	65.98	F	11
1.0035	0.8790	62.90	F	11
1.0034	0.8880	60.62	F	11
1.0034	0.8970	56.98	F	11
1.0033	0.9060	50.92	F	11
1.0033	0.9150	43.88	F	11
1.0032	0.9240	37.91	F	11
1.0031	0.9330	33.81	F	11
1.0031	0.9420	31.48	F	11
1.0030	0.9510	30.83	F	11
1.0029	0.9600	31.61	F	11
1.0029	0.9690	33.10	F	11
1.0028	0.9780	34.76	F	11
1.0028	0.9870	36.72	F	11
1.0027	0.9960	39.07	F	11
1.0026	1.0050	40.93	F	11
1.0026	1.0140	40.86	F	11
1.0025	1.0230	38.28	F	11
1.0024	1.0320	34.37	F	11
1.0024	1.0410	30.90	F	11
1.0023	1.0500	28.60	F	11
1.0023	1.0590	27.57	F	11
1.0022	1.0680	29.42	F	11
1.0021	1.0770	37.38	F	11
1.0021	1.0860	53.27	F	11
1.0020	1.0950	73.99	F	11
1.0019	1.1040	92.41	F	11
1.0019	1.1130	103.10	F	11
1.0018	1.1220	107.44	F	11
1.0018	1.1310	111.95	F	11
1.0017	1.1400	120.84	F	11
1.0016	1.1490	131.55	F	11
1.0016	1.1580	138.73	F	11
1.0015	1.1670	140.58	F	11
1.0014	1.1760	139.59	F	11
1.0014	1.1850	138.85	F	11
1.0013	1.1940	139.41	F	11
1.0013	1.2030	140.11	F	11
1.0012	1.2120	138.07	F	11
1.0011	1.2210	130.80	F	11
1.0011	1.2300	119.46	F	11
1.0010	1.2390	108.92	F	11
1.0090	0.6040	63.14	F	11
1.0091	0.5955	69.03	F	11
1.0092	0.5869	73.64	F	11
1.0092	0.5784	75.14	F	11
1.0093	0.5698	74.55	F	11
1.0094	0.5613	73.84	F	11
1.0095	0.5528	74.06	F	11
1.0095	0.5442	75.65	F	11
1.0096	0.5357	78.84	F	11
1.0097	0.5272	82.88	F	11
1.0098	0.5186	85.81	F	11
1.0098	0.5101	86.13	F	11
1.0099	0.5015	84.30	F	11
1.0100	0.4930	82.15	F	11
1.0040	0.7970	82.93	F	11
1.0042	0.7880	90.96	F	11
1.0043	0.7790	97.59	F	11
1.0045	0.7700	100.61	F	11
1.0046	0.7610	101.13	F	11
1.0048	0.7520	100.76	F	11
1.0049	0.7430	99.63	F	11
1.0050	0.7340	97.51	F	11
1.0052	0.7250	95.29	F	11
1.0053	0.7160	94.09	F	11
1.0055	0.7070	94.00	F	11
1.0057	0.6980	94.18	F	11
