"eid"	"year"	"loc"	"block"	"gen"	"yield"	"testwt"
"20"	2001	"Ame"	"B2"	"Jud"	185.13	34.9125
"20"	2001	"Ame"	"B2"	"Starter"	125.29	35.34
"20"	2001	"Ame"	"B2"	"Loyal"	161.942	35.1975
"20"	2001	"Ame"	"B2"	"IA93359-3"	160.7265	37.62
"20"	2001	"Ame"	"B2"	"MO8701"	169.235	32.49
"20"	2001	"Ame"	"B2"	"Belle"	146.608	35.1975
"20"	2001	"Ame"	"B2"	"Riser"	149.8805	36.6225
"20"	2001	"Ame"	"B2"	"Troy"	165.9625	36.195
"20"	2001	"Ame"	"B2"	"Chaps"	185.0365	35.7675
"20"	2001	"Ame"	"B2"	"Classic"	176.9955	34.0575
"20"	2001	"Ame"	"B2"	"Jim"	181.39	35.7675
"20"	2001	"Ame"	"B2"	"P9213A2-2-4-4-3"	182.512	35.055
"20"	2001	"Ame"	"B2"	"Ebeltoft"	189.431	32.775
"20"	2001	"Ame"	"B2"	"Dane"	172.227	33.06
"20"	2001	"Ame"	"B2"	"Wabasha"	148.7585	35.1975
"20"	2001	"Ame"	"B2"	"WIX7541-3"	164.186	36.195
"20"	2001	"Ame"	"B2"	"Brawn"	158.763	33.345
"20"	2001	"Ame"	"B2"	"Blaze"	180.081	36.765
"20"	2001	"Ame"	"B2"	"Moraine"	173.6295	35.34
"20"	2001	"Ame"	"B2"	"Reeves"	177.65	38.475
"20"	2001	"Ame"	"B2"	"Gem"	178.4915	36.0525
"20"	2001	"Ame"	"B2"	"Don"	161.942	35.34
"20"	2001	"Ame"	"B2"	"Sheldon"	152.8725	33.06
"20"	2001	"Ame"	"B2"	"Vista"	177.3695	36.6225
"20"	2001	"Ame"	"B2"	"Youngs"	170.0765	32.3475
"20"	2001	"Ame"	"B2"	"Jerry"	181.2591	39.045
"20"	2001	"Ame"	"B2"	"IAR56-5"	173.162	38.0475
"20"	2001	"Ame"	"B3"	"P9213A2-2-4-4-3"	166.8975	34.2
"20"	2001	"Ame"	"B3"	"Richard"	188.4025	35.91
"20"	2001	"Ame"	"B3"	"Sheldon"	145.673	31.92
"20"	2001	"Ame"	"B3"	"IAR56-5"	177.089	38.6175
"20"	2001	"Ame"	"B3"	"IN09201"	178.211	35.4825
"20"	2001	"Ame"	"B3"	"Vista"	181.4835	37.4775
"20"	2001	"Ame"	"B3"	"Ogle"	158.6695	34.0575
"20"	2001	"Ame"	"B3"	"Dane"	173.6295	33.345
"20"	2001	"Ame"	"B3"	"Jay"	176.0605	37.62
"20"	2001	"Ame"	"B3"	"Moraine"	172.8815	35.7675
"20"	2001	"Ame"	"B3"	"Starter"	133.705	35.7675
"20"	2001	"Ame"	"B3"	"Jim"	176.4345	36.48
"20"	2001	"Ame"	"B3"	"Brawn"	163.3445	34.9125
"20"	2001	"Ame"	"B3"	"Youngs"	171.7595	33.345
"20"	2001	"Ame"	"B3"	"MO1022-1"	168.7675	37.7625
"20"	2001	"Ame"	"B3"	"Don"	162.316	35.7675
"20"	2001	"Ame"	"B3"	"IA93359-3"	168.9545	37.905
"20"	2001	"Ame"	"B3"	"Gem"	166.1495	35.625
"20"	2001	"Ame"	"B3"	"Belle"	162.7835	34.0575
"20"	2001	"Ame"	"B3"	"Classic"	195.1345	35.91
"20"	2001	"Ame"	"B3"	"Killdeer"	195.789	35.1975
"20"	2001	"Ame"	"B3"	"Chaps"	172.04	36.48
"20"	2001	"Ame"	"B3"	"SD96024"	196.724	36.765
"20"	2001	"Ame"	"B3"	"Loyal"	168.0195	35.625
"20"	2001	"Ame"	"B3"	"Riser"	151.844	35.91
"20"	2001	"Ame"	"B3"	"Rodeo"	164.934	34.485
"20"	2001	"Ame"	"B3"	"Jerry"	170.731	38.3325
"20"	2001	"Ame"	"B3"	"Troy"	172.6945	36.765
"20"	2001	"Ame"	"B3"	"Ebeltoft"	159.511	30.78
"20"	2001	"Ame"	"B3"	"Wabasha"	159.6045	35.055
"20"	2001	"Ame"	"B3"	"Jud"	189.431	33.06
"20"	2001	"Ame"	"B3"	"Sesqui"	166.804	35.055
"20"	2001	"Ame"	"B3"	"IA91462-4-1-6"	165.7755	38.475
"20"	2001	"Ame"	"B3"	"Blaze"	175.219	36.48
"20"	2001	"Ame"	"B3"	"Reeves"	170.4505	38.475
"20"	2001	"Ame"	"B3"	"WIX7541-3"	179.4265	35.91
"20"	2001	"Ame"	"B3"	"MO8701"	167.178	33.63
"21"	2001	"Sut"	"B1"	"Sesqui"	93.126	31.92
"21"	2001	"Sut"	"B1"	"Riser"	55.352	34.2
"21"	2001	"Sut"	"B1"	"P9213A2-2-4-4-3"	120.615	33.2025
"21"	2001	"Sut"	"B1"	"Dane"	107.338	32.775
"21"	2001	"Sut"	"B1"	"Troy"	109.3015	33.2025
"21"	2001	"Sut"	"B1"	"IA91462-4-1-6"	99.5775	34.77
"21"	2001	"Sut"	"B1"	"Blaze"	107.2445	35.34
"21"	2001	"Sut"	"B1"	"Killdeer"	127.4405	34.485
"21"	2001	"Sut"	"B1"	"Ebeltoft"	121.4565	34.485
"21"	2001	"Sut"	"B1"	"Jay"	117.436	34.77
"21"	2001	"Sut"	"B1"	"Starter"	85.459	36.6225
"21"	2001	"Sut"	"B1"	"SD96024"	107.151	34.77
"21"	2001	"Sut"	"B1"	"Rodeo"	117.997	33.345
"21"	2001	"Sut"	"B1"	"MO1022-1"	99.3905	34.77
"21"	2001	"Sut"	"B1"	"Youngs"	114.7245	32.6325
"21"	2001	"Sut"	"B1"	"Belle"	100.232	35.055
"21"	2001	"Sut"	"B1"	"Sheldon"	104.2525	34.77
"21"	2001	"Sut"	"B1"	"IA93359-3"	104.8135	37.05
"21"	2001	"Sut"	"B1"	"IN09201"	108.086	35.4825
"21"	2001	"Sut"	"B1"	"Jerry"	102.102	36.9075
"21"	2001	"Sut"	"B1"	"IAR56-5"	100.045	37.62
"21"	2001	"Sut"	"B1"	"Moraine"	97.24	35.055
"21"	2001	"Sut"	"B1"	"Richard"	101.915	34.3425
"21"	2001	"Sut"	"B1"	"Classic"	93.313	35.055
"21"	2001	"Sut"	"B1"	"Wabasha"	93.7805	35.055
"21"	2001	"Sut"	"B1"	"Brawn"	113.9765	32.0625
"21"	2001	"Sut"	"B1"	"Don"	75.6415	35.7675
"21"	2001	"Sut"	"B1"	"Jud"	103.5045	33.06
"21"	2001	"Sut"	"B1"	"Gem"	107.338	34.0575
"21"	2001	"Sut"	"B1"	"Reeves"	92.8455	38.0475
"21"	2001	"Sut"	"B1"	"Jim"	96.3985	36.765
"21"	2001	"Sut"	"B1"	"WIX7541-3"	106.216	34.77
"21"	2001	"Sut"	"B1"	"Chaps"	111.452	33.7725
"21"	2001	"Sut"	"B1"	"Ogle"	103.8785	33.2025
"21"	2001	"Sut"	"B1"	"MO8701"	92.939	33.06
"21"	2001	"Sut"	"B1"	"Loyal"	100.8865	35.4825
"21"	2001	"Sut"	"B1"	"Vista"	105.1875	34.6275
"21"	2001	"Sut"	"B2"	"IA93359-3"	108.7405	36.48
"21"	2001	"Sut"	"B2"	"Jay"	108.1795	35.625
"21"	2001	"Sut"	"B2"	"Brawn"	98.736	32.3475
"21"	2001	"Sut"	"B2"	"Troy"	101.167	34.77
"21"	2001	"Sut"	"B2"	"Jud"	100.045	33.7725
"21"	2001	"Sut"	"B2"	"MO1022-1"	105.1875	35.4825
"21"	2001	"Sut"	"B2"	"Richard"	106.4965	34.0575
"21"	2001	"Sut"	"B2"	"SD96024"	113.696	35.34
"21"	2001	"Sut"	"B2"	"Ebeltoft"	121.0825	34.485
"21"	2001	"Sut"	"B2"	"IAR56-5"	107.0575	37.335
"21"	2001	"Sut"	"B2"	"Sheldon"	97.801	35.625
"21"	2001	"Sut"	"B2"	"Riser"	82.467	34.9125
"21"	2001	"Sut"	"B2"	"Belle"	86.581	35.7675
"21"	2001	"Sut"	"B2"	"Jerry"	92.939	36.3375
"21"	2001	"Sut"	"B2"	"Ogle"	94.996	33.2025
"21"	2001	"Sut"	"B2"	"Loyal"	91.5365	35.625
"21"	2001	"Sut"	"B2"	"Killdeer"	102.9435	35.4825
"21"	2001	"Sut"	"B2"	"Blaze"	105.094	35.7675
"21"	2001	"Sut"	"B2"	"Classic"	102.476	34.9125
"21"	2001	"Sut"	"B2"	"Jim"	107.9925	36.6225
"21"	2001	"Sut"	"B2"	"Wabasha"	98.923	34.2
"21"	2001	"Sut"	"B2"	"Moraine"	99.671	35.625
"21"	2001	"Sut"	"B2"	"Rodeo"	111.1715	34.0575
"21"	2001	"Sut"	"B2"	"MO8701"	84.4305	32.0625
"21"	2001	"Sut"	"B2"	"WIX7541-3"	107.712	35.1975
"21"	2001	"Sut"	"B2"	"P9213A2-2-4-4-3"	112.1065	32.9175
"21"	2001	"Sut"	"B2"	"IN09201"	109.3015	36.48
"21"	2001	"Sut"	"B2"	"Sesqui"	104.6265	34.6275
"21"	2001	"Sut"	"B2"	"Reeves"	99.671	37.4775
"21"	2001	"Sut"	"B2"	"Vista"	105.468	34.485
"21"	2001	"Sut"	"B2"	"Chaps"	99.0165	33.63
"21"	2001	"Sut"	"B2"	"Gem"	95.557	34.485
"21"	2001	"Sut"	"B2"	"IA91462-4-1-6"	95.931	36.195
"21"	2001	"Sut"	"B2"	"Starter"	94.996	37.7625
"21"	2001	"Sut"	"B2"	"Dane"	94.435	33.345
"21"	2001	"Sut"	"B2"	"Youngs"	103.1305	32.775
"21"	2001	"Sut"	"B2"	"Don"	97.427	35.055
"21"	2001	"Sut"	"B3"	"Moraine"	100.98	35.1975
"21"	2001	"Sut"	"B3"	"Youngs"	105.5615	33.4875
"21"	2001	"Sut"	"B3"	"Dane"	94.248	33.63
"21"	2001	"Sut"	"B3"	"Sesqui"	113.509	35.1975
"21"	2001	"Sut"	"B3"	"Brawn"	105.9355	33.06
"21"	2001	"Sut"	"B3"	"Reeves"	84.9915	38.19
"21"	2001	"Sut"	"B3"	"MO1022-1"	93.0325	35.7675
"21"	2001	"Sut"	"B3"	"Ogle"	109.208	32.775
"21"	2001	"Sut"	"B3"	"Killdeer"	116.7815	35.1975
"21"	2001	"Sut"	"B3"	"WIX7541-3"	104.0655	34.3425
"21"	2001	"Sut"	"B3"	"IN09201"	103.037	36.3375
"21"	2001	"Sut"	"B3"	"Gem"	98.175	35.055
"21"	2001	"Sut"	"B3"	"Sheldon"	106.964	35.055
"21"	2001	"Sut"	"B3"	"Jerry"	109.582	36.6225
"21"	2001	"Sut"	"B3"	"Blaze"	115.0985	35.625
"21"	2001	"Sut"	"B3"	"Starter"	94.5285	37.1925
"21"	2001	"Sut"	"B3"	"Rodeo"	130.339	34.3425
"21"	2001	"Sut"	"B3"	"Don"	111.9195	35.1975
"21"	2001	"Sut"	"B3"	"Ebeltoft"	120.802	33.4875
"21"	2001	"Sut"	"B3"	"Wabasha"	99.7645	34.485
"21"	2001	"Sut"	"B3"	"Loyal"	109.021	34.9125
"21"	2001	"Sut"	"B3"	"SD96024"	113.6025	35.055
"21"	2001	"Sut"	"B3"	"IAR56-5"	113.0415	37.7625
"21"	2001	"Sut"	"B3"	"Vista"	109.021	33.915
"21"	2001	"Sut"	"B3"	"Jim"	102.102	36.48
"21"	2001	"Sut"	"B3"	"Richard"	100.5125	34.485
"21"	2001	"Sut"	"B3"	"IA91462-4-1-6"	98.549	36.3375
"21"	2001	"Sut"	"B3"	"IA93359-3"	105.468	36.9075
"21"	2001	"Sut"	"B3"	"Troy"	107.712	35.34
"21"	2001	"Sut"	"B3"	"P9213A2-2-4-4-3"	106.029	33.06
"21"	2001	"Sut"	"B3"	"Belle"	107.525	35.91
"21"	2001	"Sut"	"B3"	"Jay"	111.3585	34.9125
"21"	2001	"Sut"	"B3"	"MO8701"	104.0655	32.6325
"21"	2001	"Sut"	"B3"	"Chaps"	116.5945	34.485
"21"	2001	"Sut"	"B3"	"Jud"	109.8625	34.3425
"21"	2001	"Sut"	"B3"	"Classic"	99.671	36.765
"21"	2001	"Sut"	"B3"	"Riser"	75.735	35.4825
"22"	2001	"Cra"	"B1"	"Sheldon"	130.713	35.625
"22"	2001	"Cra"	"B1"	"Jay"	125.851	36.48
"22"	2001	"Cra"	"B1"	"Jerry"	113.9765	38.76
"22"	2001	"Cra"	"B1"	"Chaps"	146.982	36.195
"22"	2001	"Cra"	"B1"	"Sesqui"	122.859	35.91
"22"	2001	"Cra"	"B1"	"Ogle"	145.5795	34.2
"22"	2001	"Cra"	"B1"	"Brawn"	133.144	33.7725
"22"	2001	"Cra"	"B1"	"IN09201"	121.8305	36.48
"22"	2001	"Cra"	"B1"	"IAR56-5"	130.0585	39.1875
"22"	2001	"Cra"	"B1"	"Belle"	112.761	35.34
"22"	2001	"Cra"	"B1"	"Reeves"	127.8145	38.475
"22"	2001	"Cra"	"B1"	"Classic"	135.575	34.3425
"22"	2001	"Cra"	"B1"	"WIX7541-3"	148.1975	35.7675
"22"	2001	"Cra"	"B1"	"IA91462-4-1-6"	133.705	37.7625
"22"	2001	"Cra"	"B1"	"Troy"	140.624	35.4825
"22"	2001	"Cra"	"B1"	"MO1022-1"	141.8395	36.765
"22"	2001	"Cra"	"B1"	"Starter"	112.6675	37.4775
"22"	2001	"Cra"	"B1"	"P9213A2-2-4-4-3"	131.5545	33.4875
"22"	2001	"Cra"	"B1"	"Wabasha"	123.233	35.625
"22"	2001	"Cra"	"B1"	"MO8701"	146.7015	32.775
"22"	2001	"Cra"	"B1"	"Dane"	141.372	32.3475
"22"	2001	"Cra"	"B1"	"Don"	131.087	35.625
"22"	2001	"Cra"	"B1"	"Gem"	144.2705	35.625
"22"	2001	"Cra"	"B1"	"Blaze"	142.12	36.195
"22"	2001	"Cra"	"B1"	"Killdeer"	161.194	35.1975
"22"	2001	"Cra"	"B1"	"Rodeo"	113.6025	32.49
"22"	2001	"Cra"	"B1"	"Riser"	115.8465	34.2
"22"	2001	"Cra"	"B1"	"Richard"	129.4975	34.485
"22"	2001	"Cra"	"B1"	"Ebeltoft"	135.1075	32.0625
"22"	2001	"Cra"	"B1"	"IA93359-3"	132.4895	37.05
"22"	2001	"Cra"	"B1"	"Vista"	120.5215	34.485
"22"	2001	"Cra"	"B1"	"Loyal"	127.16	36.3375
"22"	2001	"Cra"	"B1"	"Moraine"	134.7335	34.6275
"22"	2001	"Cra"	"B1"	"SD96024"	150.722	35.7675
"22"	2001	"Cra"	"B1"	"Youngs"	126.225	33.63
"22"	2001	"Cra"	"B1"	"Jim"	144.0835	36.6225
"22"	2001	"Cra"	"B1"	"Jud"	136.9775	37.1925
"22"	2001	"Cra"	"B2"	"Reeves"	127.16	38.475
"22"	2001	"Cra"	"B2"	"Sesqui"	141.2785	36.6225
"22"	2001	"Cra"	"B2"	"Jerry"	137.5385	38.3325
"22"	2001	"Cra"	"B2"	"Rodeo"	127.721	34.2
"22"	2001	"Cra"	"B2"	"Brawn"	138.4735	33.345
"22"	2001	"Cra"	"B2"	"Riser"	122.2045	35.91
"22"	2001	"Cra"	"B2"	"IA91462-4-1-6"	136.4165	37.1925
"22"	2001	"Cra"	"B2"	"Richard"	132.022	35.34
"22"	2001	"Cra"	"B2"	"MO1022-1"	144.738	36.765
"22"	2001	"Cra"	"B2"	"IAR56-5"	104.907	38.6175
"22"	2001	"Cra"	"B2"	"SD96024"	151.844	35.7675
"22"	2001	"Cra"	"B2"	"Youngs"	135.2945	32.49
"22"	2001	"Cra"	"B2"	"Jud"	125.9445	37.335
"22"	2001	"Cra"	"B2"	"Jay"	152.4985	38.475
"22"	2001	"Cra"	"B2"	"IN09201"	152.3115	35.7675
"22"	2001	"Cra"	"B2"	"Ogle"	134.453	35.1975
"22"	2001	"Cra"	"B2"	"Don"	132.4895	35.1975
"22"	2001	"Cra"	"B2"	"Sheldon"	125.664	35.7675
"22"	2001	"Cra"	"B2"	"Chaps"	145.0185	35.625
"22"	2001	"Cra"	"B2"	"Gem"	139.876	36.0525
"22"	2001	"Cra"	"B2"	"Classic"	133.331	36.48
"22"	2001	"Cra"	"B2"	"Vista"	121.924	34.77
"22"	2001	"Cra"	"B2"	"Blaze"	148.291	36.0525
"22"	2001	"Cra"	"B2"	"Troy"	122.5785	35.91
"22"	2001	"Cra"	"B2"	"Ebeltoft"	130.9935	32.205
"22"	2001	"Cra"	"B2"	"MO8701"	146.3275	32.49
"22"	2001	"Cra"	"B2"	"Killdeer"	143.8965	35.625
"22"	2001	"Cra"	"B2"	"IA93359-3"	142.7745	36.3375
"22"	2001	"Cra"	"B2"	"P9213A2-2-4-4-3"	134.9205	32.775
"22"	2001	"Cra"	"B2"	"Starter"	128.9365	36.9075
"22"	2001	"Cra"	"B2"	"Belle"	125.103	36.0525
"22"	2001	"Cra"	"B2"	"Wabasha"	131.835	36.195
"22"	2001	"Cra"	"B2"	"Loyal"	127.534	35.91
"22"	2001	"Cra"	"B2"	"Moraine"	130.8065	34.0575
"22"	2001	"Cra"	"B2"	"Dane"	134.64	32.205
"22"	2001	"Cra"	"B2"	"WIX7541-3"	139.876	35.7675
"22"	2001	"Cra"	"B2"	"Jim"	160.259	36.3375
"22"	2001	"Cra"	"B3"	"Chaps"	143.5225	35.055
"22"	2001	"Cra"	"B3"	"WIX7541-3"	139.0345	35.625
"22"	2001	"Cra"	"B3"	"IAR56-5"	121.8305	39.1875
"22"	2001	"Cra"	"B3"	"Sesqui"	131.274	36.48
"22"	2001	"Cra"	"B3"	"MO8701"	151.1895	32.3475
"22"	2001	"Cra"	"B3"	"Richard"	127.908	35.7675
"22"	2001	"Cra"	"B3"	"Jay"	146.608	36.48
"22"	2001	"Cra"	"B3"	"Dane"	157.7345	32.205
"22"	2001	"Cra"	"B3"	"Gem"	138.4735	34.77
"22"	2001	"Cra"	"B3"	"Brawn"	132.957	32.6325
"22"	2001	"Cra"	"B3"	"Youngs"	131.087	32.775
"22"	2001	"Cra"	"B3"	"Moraine"	134.079	34.485
"22"	2001	"Cra"	"B3"	"Belle"	113.883	36.0525
"22"	2001	"Cra"	"B3"	"Jim"	123.42	35.055
"22"	2001	"Cra"	"B3"	"Jud"	138.6605	36.195
"22"	2001	"Cra"	"B3"	"Wabasha"	134.9205	35.1975
"22"	2001	"Cra"	"B3"	"Jerry"	116.4075	38.475
"22"	2001	"Cra"	"B3"	"IN09201"	153.4335	35.91
"22"	2001	"Cra"	"B3"	"P9213A2-2-4-4-3"	131.648	33.4875
"22"	2001	"Cra"	"B3"	"Riser"	113.696	36.6225
"22"	2001	"Cra"	"B3"	"Vista"	117.3425	34.9125
"22"	2001	"Cra"	"B3"	"Troy"	116.688	35.625
"22"	2001	"Cra"	"B3"	"Killdeer"	165.0275	36.195
"22"	2001	"Cra"	"B3"	"IA93359-3"	130.526	36.195
"22"	2001	"Cra"	"B3"	"Loyal"	132.8635	36.3375
"22"	2001	"Cra"	"B3"	"Don"	141.8395	35.1975
"22"	2001	"Cra"	"B3"	"Starter"	104.0655	35.7675
"22"	2001	"Cra"	"B3"	"Blaze"	141.185	36.0525
"22"	2001	"Cra"	"B3"	"IA91462-4-1-6"	139.7825	36.48
"22"	2001	"Cra"	"B3"	"Classic"	140.811	36.3375
"22"	2001	"Cra"	"B3"	"Rodeo"	127.721	33.06
"22"	2001	"Cra"	"B3"	"SD96024"	144.177	34.77
"22"	2001	"Cra"	"B3"	"Reeves"	108.1795	36.9075
"22"	2001	"Cra"	"B3"	"MO1022-1"	137.9125	36.3375
"22"	2001	"Cra"	"B3"	"Sheldon"	94.7155	35.4825
"22"	2001	"Cra"	"B3"	"Ebeltoft"	122.2045	34.0575
"22"	2001	"Cra"	"B3"	"Ogle"	124.168	34.77
"23"	2001	"Lew"	"B1"	"Jay"	140.1565	32.775
"23"	2001	"Lew"	"B1"	"P9213A2-2-4-4-3"	147.0755	28.5
"23"	2001	"Lew"	"B1"	"SD96024"	165.0275	32.0625
"23"	2001	"Lew"	"B1"	"Rodeo"	106.6835	29.4975
"23"	2001	"Lew"	"B1"	"Sesqui"	142.9615	32.6325
"23"	2001	"Lew"	"B1"	"Jim"	147.543	34.6275
"23"	2001	"Lew"	"B1"	"IA91462-4-1-6"	135.388	34.9125
"23"	2001	"Lew"	"B1"	"Classic"	168.3935	32.9175
"23"	2001	"Lew"	"B1"	"Don"	160.1655	33.4875
"23"	2001	"Lew"	"B1"	"IAR56-5"	141.6525	34.0575
"23"	2001	"Lew"	"B1"	"Brawn"	142.0265	29.355
"23"	2001	"Lew"	"B1"	"Sheldon"	122.3915	30.3525
"23"	2001	"Lew"	"B1"	"IA93359-3"	136.136	33.915
"23"	2001	"Lew"	"B1"	"Ebeltoft"	112.1065	28.6425
"23"	2001	"Lew"	"B1"	"Jud"	145.486	33.345
"23"	2001	"Lew"	"B1"	"Reeves"	137.7255	36.195
"23"	2001	"Lew"	"B1"	"MO8701"	123.607	29.2125
"23"	2001	"Lew"	"B1"	"WIX7541-3"	141.6525	33.7725
"23"	2001	"Lew"	"B1"	"Vista"	116.4075	30.0675
"23"	2001	"Lew"	"B1"	"Moraine"	125.664	31.7775
"23"	2001	"Lew"	"B1"	"Belle"	128.7495	34.0575
"23"	2001	"Lew"	"B1"	"MO1022-1"	133.331	32.9175
"23"	2001	"Lew"	"B1"	"Starter"	150.535	34.3425
"23"	2001	"Lew"	"B1"	"IN09201"	164.934	32.775
"23"	2001	"Lew"	"B1"	"Richard"	130.9935	32.49
"23"	2001	"Lew"	"B1"	"Wabasha"	140.3435	32.205
"23"	2001	"Lew"	"B1"	"Troy"	144.925	33.06
"23"	2001	"Lew"	"B1"	"Gem"	146.421	32.3475
"23"	2001	"Lew"	"B1"	"Jerry"	148.104	35.91
"23"	2001	"Lew"	"B1"	"Blaze"	145.86	33.63
"23"	2001	"Lew"	"B1"	"Ogle"	128.469	30.6375
"23"	2001	"Lew"	"B1"	"Riser"	155.584	34.2
"23"	2001	"Lew"	"B1"	"Dane"	148.3845	28.5
"23"	2001	"Lew"	"B1"	"Killdeer"	161.755	32.49
"23"	2001	"Lew"	"B1"	"Loyal"	128.1885	32.775
"23"	2001	"Lew"	"B1"	"Youngs"	153.901	31.2075
"23"	2001	"Lew"	"B1"	"Chaps"	145.2055	32.775
"23"	2001	"Lew"	"B2"	"Belle"	116.2205	33.7725
"23"	2001	"Lew"	"B2"	"Jay"	162.0355	32.3475
"23"	2001	"Lew"	"B2"	"P9213A2-2-4-4-3"	146.234	29.07
"23"	2001	"Lew"	"B2"	"Dane"	135.388	29.07
"23"	2001	"Lew"	"B2"	"SD96024"	163.999	33.2025
"23"	2001	"Lew"	"B2"	"Brawn"	143.616	30.21
"23"	2001	"Lew"	"B2"	"Jud"	168.861	34.3425
"23"	2001	"Lew"	"B2"	"Killdeer"	172.227	33.2025
"23"	2001	"Lew"	"B2"	"Riser"	138.38	34.0575
"23"	2001	"Lew"	"B2"	"Wabasha"	140.624	32.205
"23"	2001	"Lew"	"B2"	"Rodeo"	130.339	30.495
"23"	2001	"Lew"	"B2"	"Classic"	152.218	31.2075
"23"	2001	"Lew"	"B2"	"Richard"	153.6205	32.205
"23"	2001	"Lew"	"B2"	"Chaps"	158.763	32.49
"23"	2001	"Lew"	"B2"	"IA93359-3"	151.0025	34.485
"23"	2001	"Lew"	"B2"	"Troy"	138.006	31.065
"23"	2001	"Lew"	"B2"	"IAR56-5"	144.6445	33.06
"23"	2001	"Lew"	"B2"	"Blaze"	129.1235	32.9175
"23"	2001	"Lew"	"B2"	"Jim"	151.47	34.77
"23"	2001	"Lew"	"B2"	"Loyal"	116.501	32.3475
"23"	2001	"Lew"	"B2"	"Gem"	128.469	31.4925
"23"	2001	"Lew"	"B2"	"IN09201"	137.3515	31.7775
"23"	2001	"Lew"	"B2"	"Don"	150.0675	33.345
"23"	2001	"Lew"	"B2"	"Ogle"	134.64	30.3525
"23"	2001	"Lew"	"B2"	"Youngs"	151.47	31.35
"23"	2001	"Lew"	"B2"	"Sesqui"	132.6765	32.3475
"23"	2001	"Lew"	"B2"	"Jerry"	153.4335	35.625
"23"	2001	"Lew"	"B2"	"MO8701"	139.9695	29.355
"23"	2001	"Lew"	"B2"	"Moraine"	123.794	32.6325
"23"	2001	"Lew"	"B2"	"IA91462-4-1-6"	91.817	33.63
"23"	2001	"Lew"	"B2"	"Ebeltoft"	127.534	30.495
"23"	2001	"Lew"	"B2"	"Sheldon"	136.9775	30.78
"23"	2001	"Lew"	"B2"	"MO1022-1"	130.2455	32.49
"23"	2001	"Lew"	"B2"	"Starter"	128.5625	33.915
"23"	2001	"Lew"	"B2"	"Vista"	94.809	30.495
"23"	2001	"Lew"	"B2"	"Reeves"	134.453	36.195
"23"	2001	"Lew"	"B2"	"WIX7541-3"	144.738	32.6325
"23"	2001	"Lew"	"B3"	"Jay"	145.7665	33.63
"23"	2001	"Lew"	"B3"	"Sheldon"	151.657	31.635
"23"	2001	"Lew"	"B3"	"Moraine"	112.948	33.4875
"23"	2001	"Lew"	"B3"	"Ogle"	140.1565	31.7775
"23"	2001	"Lew"	"B3"	"Vista"	128.282	30.9225
"23"	2001	"Lew"	"B3"	"Belle"	115.8465	33.7725
"23"	2001	"Lew"	"B3"	"Rodeo"	140.998	31.065
"23"	2001	"Lew"	"B3"	"Killdeer"	159.324	33.06
"23"	2001	"Lew"	"B3"	"SD96024"	165.4015	33.7725
"23"	2001	"Lew"	"B3"	"IA91462-4-1-6"	129.4975	34.0575
"23"	2001	"Lew"	"B3"	"Dane"	141.933	29.7825
"23"	2001	"Lew"	"B3"	"IAR56-5"	123.981	35.34
"23"	2001	"Lew"	"B3"	"Richard"	137.7255	32.775
"23"	2001	"Lew"	"B3"	"Wabasha"	127.908	32.205
"23"	2001	"Lew"	"B3"	"Classic"	150.535	31.635
"23"	2001	"Lew"	"B3"	"Youngs"	136.884	32.0625
"23"	2001	"Lew"	"B3"	"Ebeltoft"	130.6195	31.35
"23"	2001	"Lew"	"B3"	"Loyal"	122.111	32.775
"23"	2001	"Lew"	"B3"	"IN09201"	154.462	33.345
"23"	2001	"Lew"	"B3"	"Jerry"	120.1475	35.7675
"23"	2001	"Lew"	"B3"	"WIX7541-3"	133.7985	33.4875
"23"	2001	"Lew"	"B3"	"Reeves"	138.38	35.4825
"23"	2001	"Lew"	"B3"	"Riser"	136.697	33.7725
"23"	2001	"Lew"	"B3"	"P9213A2-2-4-4-3"	139.689	29.355
"23"	2001	"Lew"	"B3"	"MO1022-1"	132.957	33.63
"23"	2001	"Lew"	"B3"	"Blaze"	137.258	33.345
"23"	2001	"Lew"	"B3"	"Brawn"	145.299	30.495
"23"	2001	"Lew"	"B3"	"Jud"	162.503	34.2
"23"	2001	"Lew"	"B3"	"Gem"	138.38	33.4875
"23"	2001	"Lew"	"B3"	"IA93359-3"	155.584	35.4825
"23"	2001	"Lew"	"B3"	"Starter"	131.9285	34.6275
"23"	2001	"Lew"	"B3"	"Chaps"	137.071	32.775
"23"	2001	"Lew"	"B3"	"Jim"	148.291	35.34
"23"	2001	"Lew"	"B3"	"Sesqui"	133.705	32.3475
"23"	2001	"Lew"	"B3"	"Don"	140.437	34.3425
"23"	2001	"Lew"	"B3"	"Troy"	122.111	31.7775
"23"	2001	"Lew"	"B3"	"MO8701"	118.558	30.0675
"24"	2001	"Nas"	"B1"	"SD96024"	140.3435	36.195
"24"	2001	"Nas"	"B1"	"Ebeltoft"	135.6685	32.9175
"24"	2001	"Nas"	"B1"	"WIX7541-3"	135.575	35.7675
"24"	2001	"Nas"	"B1"	"Blaze"	118.745	33.915
"24"	2001	"Nas"	"B1"	"Wabasha"	128.1885	34.77
"24"	2001	"Nas"	"B1"	"Vista"	118.6515	33.63
"24"	2001	"Nas"	"B1"	"Dane"	122.5785	33.345
"24"	2001	"Nas"	"B1"	"Starter"	109.4885	37.7625
