env,year,loc,block,plot,ent,gen,yield,testwt
cal2001,2001,Sut,2,33,4,Chaps,99.0165,33.63
cal2001,2001,Sut,2,34,10,Gem,95.557,34.485
cal2001,2001,Sut,2,36,31,IA91462-4-1-6,95.931,36.195
cal2001,2001,Sut,2,37,26,Starter,94.996,37.7625
cal2001,2001,Sut,2,38,7,Dane,94.435,33.345
cal2001,2001,Sut,2,39,30,Youngs,103.1305,32.775
cal2001,2001,Sut,2,40,8,Don,97.427,35.055
cal2001,2001,Sut,3,1,39,Moraine,100.98,35.1975
cal2001,2001,Sut,3,2,30,Youngs,105.5615,33.4875
cal2001,2001,Sut,3,3,7,Dane,94.248,33.63
cal2001,2001,Sut,3,4,24,Sesqui,113.509,35.1975
cal2001,2001,Sut,3,5,3,Brawn,105.9355,33.06
cal2001,2001,Sut,3,7,38,Reeves,84.9915,38.19
cal2001,2001,Sut,3,8,34,MO1022-1,93.0325,35.7675
cal2001,2001,Sut,3,9,18,Ogle,109.208,32.775
cal2001,2001,Sut,3,10,16,Killdeer,116.7815,35.1975
cal2001,2001,Sut,3,12,40,WIX7541-3,104.0655,34.3425
cal2001,2001,Sut,3,13,11,IN09201,103.037,36.3375
cal2001,2001,Sut,3,14,10,Gem,98.175,35.055
cal2001,2001,Sut,3,15,25,Sheldon,106.964,35.055
cal2001,2001,Sut,3,16,13,Jerry,109.582,36.6225
cal2001,2001,Sut,3,17,2,Blaze,115.0985,35.625
cal2001,2001,Sut,3,18,26,Starter,94.5285,37.1925
cal2001,2001,Sut,3,19,23,Rodeo,130.339,34.3425
cal2001,2001,Sut,3,20,8,Don,111.9195,35.1975
cal2001,2001,Sut,3,21,9,Ebeltoft,120.802,33.4875
cal2001,2001,Sut,3,22,29,Wabasha,99.7645,34.485
cal2001,2001,Sut,3,23,17,Loyal,109.021,34.9125
cal2001,2001,Sut,3,25,37,SD96024,113.6025,35.055
cal2001,2001,Sut,3,26,33,IAR56-5,113.0415,37.7625
cal2001,2001,Sut,3,27,28,Vista,109.021,33.915
cal2001,2001,Sut,3,28,14,Jim,102.102,36.48
cal2001,2001,Sut,3,29,20,Richard,100.5125,34.485
cal2001,2001,Sut,3,30,31,IA91462-4-1-6,98.549,36.3375
cal2001,2001,Sut,3,31,32,IA93359-3,105.468,36.9075
cal2001,2001,Sut,3,32,27,Troy,107.712,35.34
cal2001,2001,Sut,3,33,36,P9213A2-2-4-4-3,106.029,33.06
cal2001,2001,Sut,3,34,1,Belle,107.525,35.91
cal2001,2001,Sut,3,35,12,Jay,111.3585,34.9125
cal2001,2001,Sut,3,36,35,MO8701,104.0655,32.6325
cal2001,2001,Sut,3,37,4,Chaps,116.5945,34.485
cal2001,2001,Sut,3,38,15,Jud,109.8625,34.3425
cal2001,2001,Sut,3,39,6,Classic,99.671,36.765
cal2001,2001,Sut,3,40,22,Riser,75.735,35.4825
cra2001,2001,Cra,1,1,25,Sheldon,130.713,35.625
cra2001,2001,Cra,1,2,12,Jay,125.851,36.48
cra2001,2001,Cra,1,3,13,Jerry,113.9765,38.76
cra2001,2001,Cra,1,5,4,Chaps,146.982,36.195
cra2001,2001,Cra,1,6,24,Sesqui,122.859,35.91
cra2001,2001,Cra,1,7,18,Ogle,145.5795,34.2
cra2001,2001,Cra,1,8,3,Brawn,133.144,33.7725
cra2001,2001,Cra,1,9,11,IN09201,121.8305,36.48
cra2001,2001,Cra,1,10,33,IAR56-5,130.0585,39.1875
cra2001,2001,Cra,1,11,1,Belle,112.761,35.34
cra2001,2001,Cra,1,12,38,Reeves,127.8145,38.475
cra2001,2001,Cra,1,13,6,Classic,135.575,34.3425
cra2001,2001,Cra,1,14,40,WIX7541-3,148.1975,35.7675
cra2001,2001,Cra,1,15,31,IA91462-4-1-6,133.705,37.7625
cra2001,2001,Cra,1,16,27,Troy,140.624,35.4825
cra2001,2001,Cra,1,17,34,MO1022-1,141.8395,36.765
cra2001,2001,Cra,1,18,26,Starter,112.6675,37.4775
cra2001,2001,Cra,1,19,36,P9213A2-2-4-4-3,131.5545,33.4875
cra2001,2001,Cra,1,20,29,Wabasha,123.233,35.625
cra2001,2001,Cra,1,21,35,MO8701,146.7015,32.775
cra2001,2001,Cra,1,22,7,Dane,141.372,32.3475
cra2001,2001,Cra,1,23,8,Don,131.087,35.625
cra2001,2001,Cra,1,24,10,Gem,144.2705,35.625
cra2001,2001,Cra,1,26,2,Blaze,142.12,36.195
cra2001,2001,Cra,1,27,16,Killdeer,161.194,35.1975
cra2001,2001,Cra,1,28,23,Rodeo,113.6025,32.49
cra2001,2001,Cra,1,29,22,Riser,115.8465,34.2
cra2001,2001,Cra,1,30,20,Richard,129.4975,34.485
cra2001,2001,Cra,1,31,9,Ebeltoft,135.1075,32.0625
cra2001,2001,Cra,1,33,32,IA93359-3,132.4895,37.05
cra2001,2001,Cra,1,34,28,Vista,120.5215,34.485
cra2001,2001,Cra,1,35,17,Loyal,127.16,36.3375
cra2001,2001,Cra,1,36,39,Moraine,134.7335,34.6275
cra2001,2001,Cra,1,37,37,SD96024,150.722,35.7675
cra2001,2001,Cra,1,38,30,Youngs,126.225,33.63
cra2001,2001,Cra,1,39,14,Jim,144.0835,36.6225
cra2001,2001,Cra,1,40,15,Jud,136.9775,37.1925
cra2001,2001,Cra,2,1,38,Reeves,127.16,38.475
cra2001,2001,Cra,2,2,24,Sesqui,141.2785,36.6225
cra2001,2001,Cra,2,3,13,Jerry,137.5385,38.3325
cra2001,2001,Cra,2,4,23,Rodeo,127.721,34.2
cra2001,2001,Cra,2,5,3,Brawn,138.4735,33.345
cra2001,2001,Cra,2,6,22,Riser,122.2045,35.91
cra2001,2001,Cra,2,8,31,IA91462-4-1-6,136.4165,37.1925
cra2001,2001,Cra,2,9,20,Richard,132.022,35.34
cra2001,2001,Cra,2,11,34,MO1022-1,144.738,36.765
cra2001,2001,Cra,2,12,33,IAR56-5,104.907,38.6175
cra2001,2001,Cra,2,13,37,SD96024,151.844,35.7675
cra2001,2001,Cra,2,14,30,Youngs,135.2945,32.49
cra2001,2001,Cra,2,15,15,Jud,125.9445,37.335
cra2001,2001,Cra,2,16,12,Jay,152.4985,38.475
cra2001,2001,Cra,2,17,11,IN09201,152.3115,35.7675
cra2001,2001,Cra,2,18,18,Ogle,134.453,35.1975
cra2001,2001,Cra,2,19,8,Don,132.4895,35.1975
cra2001,2001,Cra,2,20,25,Sheldon,125.664,35.7675
cra2001,2001,Cra,2,21,4,Chaps,145.0185,35.625
cra2001,2001,Cra,2,22,10,Gem,139.876,36.0525
cra2001,2001,Cra,2,23,6,Classic,133.331,36.48
cra2001,2001,Cra,2,24,28,Vista,121.924,34.77
cra2001,2001,Cra,2,25,2,Blaze,148.291,36.0525
cra2001,2001,Cra,2,26,27,Troy,122.5785,35.91
cra2001,2001,Cra,2,27,9,Ebeltoft,130.9935,32.205
cra2001,2001,Cra,2,28,35,MO8701,146.3275,32.49
cra2001,2001,Cra,2,29,16,Killdeer,143.8965,35.625
cra2001,2001,Cra,2,30,32,IA93359-3,142.7745,36.3375
cra2001,2001,Cra,2,32,36,P9213A2-2-4-4-3,134.9205,32.775
cra2001,2001,Cra,2,33,26,Starter,128.9365,36.9075
cra2001,2001,Cra,2,34,1,Belle,125.103,36.0525
cra2001,2001,Cra,2,35,29,Wabasha,131.835,36.195
cra2001,2001,Cra,2,36,17,Loyal,127.534,35.91
cra2001,2001,Cra,2,37,39,Moraine,130.8065,34.0575
cra2001,2001,Cra,2,38,7,Dane,134.64,32.205
cra2001,2001,Cra,2,39,40,WIX7541-3,139.876,35.7675
cra2001,2001,Cra,2,40,14,Jim,160.259,36.3375
cra2001,2001,Cra,3,1,4,Chaps,143.5225,35.055
cra2001,2001,Cra,3,2,40,WIX7541-3,139.0345,35.625
cra2001,2001,Cra,3,3,33,IAR56-5,121.8305,39.1875
cra2001,2001,Cra,3,4,24,Sesqui,131.274,36.48
cra2001,2001,Cra,3,5,35,MO8701,151.1895,32.3475
cra2001,2001,Cra,3,6,20,Richard,127.908,35.7675
cra2001,2001,Cra,3,7,12,Jay,146.608,36.48
cra2001,2001,Cra,3,8,7,Dane,157.7345,32.205
cra2001,2001,Cra,3,10,10,Gem,138.4735,34.77
cra2001,2001,Cra,3,11,3,Brawn,132.957,32.6325
cra2001,2001,Cra,3,12,30,Youngs,131.087,32.775
cra2001,2001,Cra,3,13,39,Moraine,134.079,34.485
cra2001,2001,Cra,3,14,1,Belle,113.883,36.0525
cra2001,2001,Cra,3,15,14,Jim,123.42,35.055
cra2001,2001,Cra,3,16,15,Jud,138.6605,36.195
cra2001,2001,Cra,3,17,29,Wabasha,134.9205,35.1975
cra2001,2001,Cra,3,18,13,Jerry,116.4075,38.475
cra2001,2001,Cra,3,19,11,IN09201,153.4335,35.91
cra2001,2001,Cra,3,20,36,P9213A2-2-4-4-3,131.648,33.4875
cra2001,2001,Cra,3,21,22,Riser,113.696,36.6225
cra2001,2001,Cra,3,22,28,Vista,117.3425,34.9125
cra2001,2001,Cra,3,23,27,Troy,116.688,35.625
cra2001,2001,Cra,3,24,16,Killdeer,165.0275,36.195
cra2001,2001,Cra,3,25,32,IA93359-3,130.526,36.195
cra2001,2001,Cra,3,26,17,Loyal,132.8635,36.3375
cra2001,2001,Cra,3,27,8,Don,141.8395,35.1975
cra2001,2001,Cra,3,28,26,Starter,104.0655,35.7675
cra2001,2001,Cra,3,29,2,Blaze,141.185,36.0525
cra2001,2001,Cra,3,30,31,IA91462-4-1-6,139.7825,36.48
cra2001,2001,Cra,3,31,6,Classic,140.811,36.3375
cra2001,2001,Cra,3,32,23,Rodeo,127.721,33.06
cra2001,2001,Cra,3,34,37,SD96024,144.177,34.77
cra2001,2001,Cra,3,35,38,Reeves,108.1795,36.9075
cra2001,2001,Cra,3,37,34,MO1022-1,137.9125,36.3375
cra2001,2001,Cra,3,38,25,Sheldon,94.7155,35.4825
cra2001,2001,Cra,3,39,9,Ebeltoft,122.2045,34.0575
cra2001,2001,Cra,3,40,18,Ogle,124.168,34.77
lew2001,2001,Lew,1,1,12,Jay,140.1565,32.775
lew2001,2001,Lew,1,2,36,P9213A2-2-4-4-3,147.0755,28.5
lew2001,2001,Lew,1,4,37,SD96024,165.0275,32.0625
lew2001,2001,Lew,1,5,23,Rodeo,106.6835,29.4975
lew2001,2001,Lew,1,6,24,Sesqui,142.9615,32.6325
lew2001,2001,Lew,1,7,14,Jim,147.543,34.6275
lew2001,2001,Lew,1,8,31,IA91462-4-1-6,135.388,34.9125
lew2001,2001,Lew,1,9,6,Classic,168.3935,32.9175
lew2001,2001,Lew,1,10,8,Don,160.1655,33.4875
lew2001,2001,Lew,1,11,33,IAR56-5,141.6525,34.0575
lew2001,2001,Lew,1,13,3,Brawn,142.0265,29.355
lew2001,2001,Lew,1,14,25,Sheldon,122.3915,30.3525
lew2001,2001,Lew,1,15,32,IA93359-3,136.136,33.915
lew2001,2001,Lew,1,16,9,Ebeltoft,112.1065,28.6425
lew2001,2001,Lew,1,17,15,Jud,145.486,33.345
lew2001,2001,Lew,1,18,38,Reeves,137.7255,36.195
lew2001,2001,Lew,1,19,35,MO8701,123.607,29.2125
lew2001,2001,Lew,1,20,40,WIX7541-3,141.6525,33.7725
lew2001,2001,Lew,1,21,28,Vista,116.4075,30.0675
lew2001,2001,Lew,1,22,39,Moraine,125.664,31.7775
lew2001,2001,Lew,1,23,1,Belle,128.7495,34.0575
lew2001,2001,Lew,1,24,34,MO1022-1,133.331,32.9175
lew2001,2001,Lew,1,25,26,Starter,150.535,34.3425
lew2001,2001,Lew,1,26,11,IN09201,164.934,32.775
lew2001,2001,Lew,1,27,20,Richard,130.9935,32.49
lew2001,2001,Lew,1,28,29,Wabasha,140.3435,32.205
lew2001,2001,Lew,1,29,27,Troy,144.925,33.06
lew2001,2001,Lew,1,30,10,Gem,146.421,32.3475
lew2001,2001,Lew,1,31,13,Jerry,148.104,35.91
lew2001,2001,Lew,1,32,2,Blaze,145.86,33.63
lew2001,2001,Lew,1,33,18,Ogle,128.469,30.6375
lew2001,2001,Lew,1,34,22,Riser,155.584,34.2
lew2001,2001,Lew,1,35,7,Dane,148.3845,28.5
lew2001,2001,Lew,1,36,16,Killdeer,161.755,32.49
lew2001,2001,Lew,1,37,17,Loyal,128.1885,32.775
lew2001,2001,Lew,1,38,30,Youngs,153.901,31.2075
lew2001,2001,Lew,1,40,4,Chaps,145.2055,32.775
lew2001,2001,Lew,2,1,1,Belle,116.2205,33.7725
lew2001,2001,Lew,2,2,12,Jay,162.0355,32.3475
lew2001,2001,Lew,2,3,36,P9213A2-2-4-4-3,146.234,29.07
lew2001,2001,Lew,2,4,7,Dane,135.388,29.07
lew2001,2001,Lew,2,6,37,SD96024,163.999,33.2025
lew2001,2001,Lew,2,7,3,Brawn,143.616,30.21
lew2001,2001,Lew,2,8,15,Jud,168.861,34.3425
lew2001,2001,Lew,2,9,16,Killdeer,172.227,33.2025
lew2001,2001,Lew,2,10,22,Riser,138.38,34.0575
lew2001,2001,Lew,2,11,29,Wabasha,140.624,32.205
lew2001,2001,Lew,2,12,23,Rodeo,130.339,30.495
lew2001,2001,Lew,2,13,6,Classic,152.218,31.2075
lew2001,2001,Lew,2,14,20,Richard,153.6205,32.205
lew2001,2001,Lew,2,15,4,Chaps,158.763,32.49
lew2001,2001,Lew,2,16,32,IA93359-3,151.0025,34.485
lew2001,2001,Lew,2,17,27,Troy,138.006,31.065
lew2001,2001,Lew,2,18,33,IAR56-5,144.6445,33.06
lew2001,2001,Lew,2,19,2,Blaze,129.1235,32.9175
lew2001,2001,Lew,2,20,14,Jim,151.47,34.77
lew2001,2001,Lew,2,21,17,Loyal,116.501,32.3475
lew2001,2001,Lew,2,22,10,Gem,128.469,31.4925
lew2001,2001,Lew,2,23,11,IN09201,137.3515,31.7775
lew2001,2001,Lew,2,24,8,Don,150.0675,33.345
lew2001,2001,Lew,2,25,18,Ogle,134.64,30.3525
lew2001,2001,Lew,2,26,30,Youngs,151.47,31.35
lew2001,2001,Lew,2,27,24,Sesqui,132.6765,32.3475
lew2001,2001,Lew,2,28,13,Jerry,153.4335,35.625
lew2001,2001,Lew,2,29,35,MO8701,139.9695,29.355
lew2001,2001,Lew,2,30,39,Moraine,123.794,32.6325
lew2001,2001,Lew,2,31,31,IA91462-4-1-6,91.817,33.63
lew2001,2001,Lew,2,32,9,Ebeltoft,127.534,30.495
lew2001,2001,Lew,2,33,25,Sheldon,136.9775,30.78
lew2001,2001,Lew,2,34,34,MO1022-1,130.2455,32.49
lew2001,2001,Lew,2,35,26,Starter,128.5625,33.915
lew2001,2001,Lew,2,36,28,Vista,94.809,30.495
lew2001,2001,Lew,2,38,38,Reeves,134.453,36.195
lew2001,2001,Lew,2,39,40,WIX7541-3,144.738,32.6325
lew2001,2001,Lew,3,1,12,Jay,145.7665,33.63
lew2001,2001,Lew,3,2,25,Sheldon,151.657,31.635
lew2001,2001,Lew,3,3,39,Moraine,112.948,33.4875
lew2001,2001,Lew,3,4,18,Ogle,140.1565,31.7775
lew2001,2001,Lew,3,5,28,Vista,128.282,30.9225
lew2001,2001,Lew,3,7,1,Belle,115.8465,33.7725
lew2001,2001,Lew,3,8,23,Rodeo,140.998,31.065
lew2001,2001,Lew,3,9,16,Killdeer,159.324,33.06
lew2001,2001,Lew,3,10,37,SD96024,165.4015,33.7725
lew2001,2001,Lew,3,11,31,IA91462-4-1-6,129.4975,34.0575
lew2001,2001,Lew,3,12,7,Dane,141.933,29.7825
lew2001,2001,Lew,3,13,33,IAR56-5,123.981,35.34
lew2001,2001,Lew,3,14,20,Richard,137.7255,32.775
lew2001,2001,Lew,3,15,29,Wabasha,127.908,32.205
lew2001,2001,Lew,3,16,6,Classic,150.535,31.635
lew2001,2001,Lew,3,17,30,Youngs,136.884,32.0625
lew2001,2001,Lew,3,18,9,Ebeltoft,130.6195,31.35
lew2001,2001,Lew,3,19,17,Loyal,122.111,32.775
lew2001,2001,Lew,3,20,11,IN09201,154.462,33.345
lew2001,2001,Lew,3,21,13,Jerry,120.1475,35.7675
lew2001,2001,Lew,3,22,40,WIX7541-3,133.7985,33.4875
lew2001,2001,Lew,3,23,38,Reeves,138.38,35.4825
lew2001,2001,Lew,3,24,22,Riser,136.697,33.7725
lew2001,2001,Lew,3,25,36,P9213A2-2-4-4-3,139.689,29.355
lew2001,2001,Lew,3,26,34,MO1022-1,132.957,33.63
lew2001,2001,Lew,3,27,2,Blaze,137.258,33.345
lew2001,2001,Lew,3,28,3,Brawn,145.299,30.495
lew2001,2001,Lew,3,29,15,Jud,162.503,34.2
lew2001,2001,Lew,3,30,10,Gem,138.38,33.4875
lew2001,2001,Lew,3,32,32,IA93359-3,155.584,35.4825
lew2001,2001,Lew,3,33,26,Starter,131.9285,34.6275
lew2001,2001,Lew,3,34,4,Chaps,137.071,32.775
lew2001,2001,Lew,3,35,14,Jim,148.291,35.34
lew2001,2001,Lew,3,36,24,Sesqui,133.705,32.3475
lew2001,2001,Lew,3,38,8,Don,140.437,34.3425
lew2001,2001,Lew,3,39,27,Troy,122.111,31.7775
lew2001,2001,Lew,3,40,35,MO8701,118.558,30.0675
nas2001,2001,Nas,1,1,37,SD96024,140.3435,36.195
nas2001,2001,Nas,1,2,9,Ebeltoft,135.6685,32.9175
nas2001,2001,Nas,1,3,40,WIX7541-3,135.575,35.7675
nas2001,2001,Nas,1,4,2,Blaze,118.745,33.915
nas2001,2001,Nas,1,5,29,Wabasha,128.1885,34.77
nas2001,2001,Nas,1,6,28,Vista,118.6515,33.63
nas2001,2001,Nas,1,7,7,Dane,122.5785,33.345
nas2001,2001,Nas,1,8,26,Starter,109.4885,37.7625
nas2001,2001,Nas,1,9,6,Classic,121.0825,36.0525
nas2001,2001,Nas,1,10,15,Jud,140.063,34.9125
nas2001,2001,Nas,1,11,38,Reeves,121.924,37.905
nas2001,2001,Nas,1,12,10,Gem,134.266,35.1975
nas2001,2001,Nas,1,13,1,Belle,115.005,36.0525
nas2001,2001,Nas,1,14,22,Riser,133.144,37.62
nas2001,2001,Nas,1,15,18,Ogle,133.2375,32.9175
nas2001,2001,Nas,1,16,11,IN09201,135.201,35.7675
nas2001,2001,Nas,1,17,35,MO8701,122.3915,31.4925
nas2001,2001,Nas,1,18,12,Jay,131.7415,34.9125
nas2001,2001,Nas,1,20,32,IA93359-3,113.2285,37.05
nas2001,2001,Nas,1,21,24,Sesqui,141.746,35.055
nas2001,2001,Nas,1,22,4,Chaps,143.8965,34.3425
nas2001,2001,Nas,1,23,8,Don,100.8865,35.1975
nas2001,2001,Nas,1,24,31,IA91462-4-1-6,124.729,35.055
nas2001,2001,Nas,1,25,20,Richard,126.6925,34.6275
nas2001,2001,Nas,1,26,17,Loyal,151.0025,35.625
nas2001,2001,Nas,1,27,30,Youngs,141.559,33.4875
nas2001,2001,Nas,1,29,25,Sheldon,126.412,34.3425
nas2001,2001,Nas,1,30,3,Brawn,133.4245,32.6325
nas2001,2001,Nas,1,31,13,Jerry,115.753,36.195
nas2001,2001,Nas,1,33,14,Jim,122.5785,37.4775
nas2001,2001,Nas,1,34,23,Rodeo,136.323,32.3475
nas2001,2001,Nas,1,35,36,P9213A2-2-4-4-3,132.396,34.485
nas2001,2001,Nas,1,36,16,Killdeer,142.12,32.9175
nas2001,2001,Nas,1,37,27,Troy,121.0825,34.3425
nas2001,2001,Nas,1,38,34,MO1022-1,126.5055,34.9125
nas2001,2001,Nas,1,39,39,Moraine,102.663,34.9125
nas2001,2001,Nas,1,40,33,IAR56-5,138.4735,36.9075
nas2001,2001,Nas,2,1,14,Jim,118.745,36.0525
nas2001,2001,Nas,2,2,34,MO1022-1,119.68,33.915
nas2001,2001,Nas,2,3,36,P9213A2-2-4-4-3,120.615,32.9175
nas2001,2001,Nas,2,4,6,Classic,120.7085,33.4875
nas2001,2001,Nas,2,5,28,Vista,123.3265,32.6325
nas2001,2001,Nas,2,6,37,SD96024,150.8155,34.2
nas2001,2001,Nas,2,7,9,Ebeltoft,133.892,30.9225
nas2001,2001,Nas,2,10,40,WIX7541-3,134.9205,35.4825
nas2001,2001,Nas,2,11,26,Starter,106.029,37.4775
nas2001,2001,Nas,2,12,16,Killdeer,129.3105,33.345
nas2001,2001,Nas,2,13,1,Belle,102.476,34.3425
nas2001,2001,Nas,2,14,25,Sheldon,113.7895,34.9125
nas2001,2001,Nas,2,15,12,Jay,122.485,35.1975
nas2001,2001,Nas,2,16,13,Jerry,104.907,36.48
nas2001,2001,Nas,2,17,23,Rodeo,128.656,30.6375
nas2001,2001,Nas,2,18,15,Jud,134.5465,36.6225
nas2001,2001,Nas,2,19,24,Sesqui,114.9115,33.7725
nas2001,2001,Nas,2,21,33,IAR56-5,131.1805,35.625
nas2001,2001,Nas,2,22,11,IN09201,123.981,35.055
nas2001,2001,Nas,2,23,29,Wabasha,97.24,30.21
nas2001,2001,Nas,2,24,27,Troy,106.403,29.07
nas2001,2001,Nas,2,25,3,Brawn,117.436,30.495
nas2001,2001,Nas,2,26,17,Loyal,142.681,34.0575
nas2001,2001,Nas,2,27,30,Youngs,136.2295,32.3475
nas2001,2001,Nas,2,28,31,IA91462-4-1-6,118.8385,33.7725
nas2001,2001,Nas,2,29,4,Chaps,144.4575,34.0575
nas2001,2001,Nas,2,30,35,MO8701,113.509,32.775
nas2001,2001,Nas,2,31,8,Don,95.2765,36.195
nas2001,2001,Nas,2,32,2,Blaze,133.892,34.6275
nas2001,2001,Nas,2,33,7,Dane,119.2125,34.0575
nas2001,2001,Nas,2,34,32,IA93359-3,122.485,36.6225
nas2001,2001,Nas,2,35,10,Gem,119.5865,34.485
nas2001,2001,Nas,2,36,38,Reeves,122.298,37.62
nas2001,2001,Nas,2,37,20,Richard,121.363,33.06
nas2001,2001,Nas,2,38,39,Moraine,104.8135,34.77
nas2001,2001,Nas,2,39,22,Riser,110.891,36.3375
nas2001,2001,Nas,2,40,18,Ogle,102.102,31.065
nas2001,2001,Nas,3,1,16,Killdeer,140.3435,32.775
nas2001,2001,Nas,3,2,10,Gem,112.013,33.06
nas2001,2001,Nas,3,3,26,Starter,106.1225,37.4775
nas2001,2001,Nas,3,4,11,IN09201,120.241,35.91
nas2001,2001,Nas,3,5,12,Jay,132.3025,34.6275
nas2001,2001,Nas,3,6,34,MO1022-1,120.989,34.0575
nas2001,2001,Nas,3,8,14,Jim,125.3835,36.0525
nas2001,2001,Nas,3,10,32,IA93359-3,125.477,35.7675
nas2001,2001,Nas,3,11,17,Loyal,141.4655,34.0575
nas2001,2001,Nas,3,12,1,Belle,120.989,34.485
nas2001,2001,Nas,3,13,38,Reeves,118.6515,38.19
nas2001,2001,Nas,3,14,36,P9213A2-2-4-4-3,131.835,33.4875
nas2001,2001,Nas,3,15,39,Moraine,109.3015,35.1975
nas2001,2001,Nas,3,16,15,Jud,131.9285,34.6275
nas2001,2001,Nas,3,17,35,MO8701,110.4235,30.6375
nas2001,2001,Nas,3,18,37,SD96024,126.786,33.345
nas2001,2001,Nas,3,19,24,Sesqui,115.005,33.4875
nas2001,2001,Nas,3,20,9,Ebeltoft,108.273,29.64
nas2001,2001,Nas,3,21,7,Dane,125.1965,32.0625
nas2001,2001,Nas,3,22,30,Youngs,107.2445,29.07
nas2001,2001,Nas,3,23,4,Chaps,125.103,32.775
nas2001,2001,Nas,3,24,31,IA91462-4-1-6,114.444,33.7725
nas2001,2001,Nas,3,25,8,Don,93.0325,34.6275
nas2001,2001,Nas,3,26,18,Ogle,124.4485,32.6325
nas2001,2001,Nas,3,27,40,WIX7541-3,127.347,34.77
nas2001,2001,Nas,3,28,27,Troy,112.2,31.7775
nas2001,2001,Nas,3,29,6,Classic,135.1075,35.91
nas2001,2001,Nas,3,30,25,Sheldon,114.444,32.775
nas2001,2001,Nas,3,31,3,Brawn,102.289,31.065
nas2001,2001,Nas,3,33,23,Rodeo,114.818,30.0675
nas2001,2001,Nas,3,34,13,Jerry,103.8785,35.625
nas2001,2001,Nas,3,35,20,Richard,108.647,33.63
nas2001,2001,Nas,3,36,29,Wabasha,121.363,33.2025
nas2001,2001,Nas,3,37,2,Blaze,99.5775,32.49
nas2001,2001,Nas,3,38,28,Vista,87.2355,29.355
nas2001,2001,Nas,3,39,33,IAR56-5,109.1145,36.195
nas2001,2001,Nas,3,40,22,Riser,104.8135,36.0525
ame2002,2002,Ame,1,1,2,Blaze,164.6535,33.1
ame2002,2002,Ame,1,2,26,Starter,132.583,35.2
ame2002,2002,Ame,1,3,10,Gem,147.73,33.8
ame2002,2002,Ame,1,4,31,IL95-1241,180.455,34.3
ame2002,2002,Ame,1,5,23,Rodeo,166.1495,32.6
ame2002,2002,Ame,1,6,4,Chaps,165.495,32.9
ame2002,2002,Ame,1,7,22,Riser,141.372,34.9
ame2002,2002,Ame,1,8,39,Moraine,156.9865,33.9
ame2002,2002,Ame,1,9,18,Ogle,166.056,32.4
ame2002,2002,Ame,1,10,38,Reeves,146.421,36.4
ame2002,2002,Ame,1,11,25,Sheldon,152.218,34.4
ame2002,2002,Ame,1,12,33,OA21-2,159.698,33.7
ame2002,2002,Ame,1,15,13,Jerry,139.4085,35.8
ame2002,2002,Ame,1,16,11,IN09201,152.3115,34.6
ame2002,2002,Ame,1,17,35,MO8701,145.2055,32.3
ame2002,2002,Ame,1,18,3,Brawn,153.34,33.2
ame2002,2002,Ame,1,19,12,Jay,145.5795,35.4
ame2002,2002,Ame,1,20,34,MO1022-1,140.437,34.9
ame2002,2002,Ame,1,21,6,Classic,168.5805,32.2
ame2002,2002,Ame,1,22,28,Vista,147.0755,33.4
ame2002,2002,Ame,1,23,29,Wabasha,164.747,32.2
ame2002,2002,Ame,1,24,8,Don,153.0595,35.3
ame2002,2002,Ame,1,25,32,IA93359-3,155.584,35.2
ame2002,2002,Ame,1,27,17,Leonard,161.4745,30.9
ame2002,2002,Ame,1,28,40,P976A6-9-6,175.219,35
ame2002,2002,Ame,1,29,1,Belle,159.7915,34.5
ame2002,2002,Ame,1,30,24,Sesqui,167.6455,34.4
ame2002,2002,Ame,1,31,7,Dane,140.25,33.1
ame2002,2002,Ame,1,32,16,Killdeer,165.0275,33.4
ame2002,2002,Ame,1,33,27,Troy,143.055,31.6
ame2002,2002,Ame,1,34,30,Youngs,132.6765,29.3
ame2002,2002,Ame,1,35,37,SD96024,151.0025,33.5
ame2002,2002,Ame,1,36,20,Richard,143.5225,33
ame2002,2002,Ame,1,37,15,Jud,143.5225,33.8
ame2002,2002,Ame,1,38,36,P973A38-3-6,140.437,35
ame2002,2002,Ame,1,39,9,Ebeltoft,141.8395,30.9
ame2002,2002,Ame,1,40,14,Jim,156.0515,34.7
ame2002,2002,Ame,2,1,8,Don,152.966,34
ame2002,2002,Ame,2,3,37,SD96024,149.413,33.7
ame2002,2002,Ame,2,4,11,IN09201,171.1985,34.7
ame2002,2002,Ame,2,5,38,Reeves,140.1565,36.1
ame2002,2002,Ame,2,6,14,Jim,147.917,35.1
ame2002,2002,Ame,2,7,3,Brawn,160.82,32.8
ame2002,2002,Ame,2,8,4,Chaps,154.1815,33.8
ame2002,2002,Ame,2,9,27,Troy,142.0265,33.9
ame2002,2002,Ame,2,10,40,P976A6-9-6,173.4425,35.8
ame2002,2002,Ame,2,11,36,P973A38-3-6,155.1165,35.9
ame2002,2002,Ame,2,12,24,Sesqui,160.3525,32.7
ame2002,2002,Ame,2,13,2,Blaze,165.682,33.2
ame2002,2002,Ame,2,14,20,Richard,145.2055,31.9
ame2002,2002,Ame,2,15,10,Gem,147.917,34
ame2002,2002,Ame,2,16,29,Wabasha,161.194,32.7
ame2002,2002,Ame,2,17,25,Sheldon,151.283,32.8
ame2002,2002,Ame,2,18,1,Belle,140.9045,34.3
ame2002,2002,Ame,2,20,32,IA93359-3,171.105,34.7
