rows,rowwidth,length,year,loc,yearloc,rep,hyb,brand,plot,daystoflower,pltht,earht,pop,numplants,lodged,erect,plotweight,mst,tstwt,yield
2,30,21,2003,CS,2003CS,4,2311Y,TexasAgrilife(JB),415,71,95,32,28210,68,2,97.06,21.87,15,59.43,10.23491352
2,30,21,2003,CS,2003CS,1,2309Y,TexasAgrilife(JB),119,76,110,41,29040,70,17,75.71,22.38,16.4,58.06,10.30108149
2,30,21,2003,CS,2003CS,2,2309Y,TexasAgrilife(JB),202,74,109,45,29455,71,16,77.46,23.51,16.87,57.83,10.76036175
2,30,21,2003,CS,2003CS,3,2309Y,TexasAgrilife(JB),325,76,108,46,25306,61,10,83.61,22.23,17,57.72,10.15860399
2,30,21,2003,CS,2003CS,4,2309Y,TexasAgrilife(JB),418,78,105,33,31944,77,26,66.23,25.92,17.2,57.72,11.81630796
2,30,21,2003,CS,2003CS,1,XP9222,BHGenetics,120,74,82,35,28210,68,3,95.59,20.08,17.1,57.91,9.165047072
2,30,21,2003,CS,2003CS,2,XP9222,BHGenetics,221,70,82,37,27381,66,3,95.45,20.61,16.4,58.51,9.486384624
2,30,21,2003,CS,2003CS,3,XP9222,BHGenetics,308,75,85,32,28625,69,0,100,26.26,17.8,56.92,11.88455711
2,30,21,2003,CS,2003CS,4,XP9222,BHGenetics,403,70,84,31,28210,68,3,95.59,23.86,17,57.81,10.90347667
2,30,21,2003,CS,2003CS,1,31B13,Pioneer,103,70,99,38,31529,76,0,100,25.46,12.2,60.26,12.30748685
2,30,21,2003,CS,2003CS,2,31B13,Pioneer,211,69,97,35,29040,70,0,100,24.54,11.9,60.55,11.90328784
2,30,21,2003,CS,2003CS,3,31B13,Pioneer,301,71,94,42,29455,71,0,100,23.44,12.7,60.36,11.26648202
2,30,21,2003,CS,2003CS,4,31B13,Pioneer,424,73,91,35,29455,71,0,100,25.3,13.2,60.46,12.09084695
2,30,21,2003,CS,2003CS,1,8112,GoldenAcresGenetics,111,70,91,37,26966,65,2,96.92,21.43,10.7,58.41,10.53634787
2,30,21,2003,CS,2003CS,2,8112,GoldenAcresGenetics,209,70,95,42,24477,59,3,94.92,19.58,10.7,57.63,9.626770256
2,30,21,2003,CS,2003CS,3,8112,GoldenAcresGenetics,322,72,100,37,26136,63,0,100,24.74,11.1,58.09,12.1092687
2,30,21,2003,CS,2003CS,4,8112,GoldenAcresGenetics,412,69,95,35,31115,75,3,96,21.16,11.1,58.01,10.35699798
2,30,25,2003,DU,2003DU,1,8363Bt,GarstSeed,122,78,109,47,28575,82,8,90.24,38.73,18.8,59,14.54441594
2,30,25,2003,DU,2003DU,2,8363Bt,GarstSeed,201,78,108,49,24742,71,3,95.77,32.21,19.4,58.6,12.00655804
2,30,25,2003,DU,2003DU,3,8363Bt,GarstSeed,308,78,103,42,28227,81,1,98.77,34.16,18.5,60.2,12.87562275
2,30,25,2003,DU,2003DU,4,8363Bt,GarstSeed,427,76,100,45,26484,76,0,100,34.56,19.6,59,12.85057434
2,30,25,2003,DU,2003DU,1,8383YG1,GarstSeed,101,76,100,41,26484,76,2,97.37,38.06,17.9,57.4,14.4512264
2,30,25,2003,DU,2003DU,2,8383YG1,GarstSeed,211,77,100,43,28227,81,1,98.77,40.32,18.6,56.2,15.17880898
2,30,25,2003,DU,2003DU,3,8383YG1,GarstSeed,316,77,112,46,27530,79,1,98.73,41.77,18,56.6,15.84058031
2,30,25,2003,DU,2003DU,4,8383YG1,GarstSeed,402,77,111,43,27530,79,0,100,40.14,18.9,57.8,15.05535486
2,30,25,2003,DU,2003DU,1,8510YG1RR,GarstSeed,108,78,103,40,26833,77,3,96.1,39.78,18.9,57.8,14.92032921
2,30,25,2003,DU,2003DU,2,8510YG1RR,GarstSeed,225,77,102,44,23000,66,1,98.48,39.71,18.1,58.2,15.04099438
2,30,25,2003,DU,2003DU,3,8510YG1RR,GarstSeed,303,76,106,45,27181,78,0,100,40.32,18.4,58.2,15.21610339
2,30,25,2003,DU,2003DU,4,8510YG1RR,GarstSeed,425,76,102,42,23348,67,3,95.52,42.46,19.2,57.4,15.86660903
2,30,25,2003,DU,2003DU,1,F3250,FrontierHybrids,125,77,110,45,24742,71,10,85.92,33.67,19.2,59.4,12.58192913
2,30,25,2003,DU,2003DU,2,F3250,FrontierHybrids,223,83,115,45,28227,81,8,90.12,29.74,18.9,59.4,11.15461513
2,30,25,2003,DU,2003DU,3,F3250,FrontierHybrids,301,78,110,46,25439,73,8,89.04,33.64,19.1,59.4,12.58627678
2,30,25,2003,DU,2003DU,4,F3250,FrontierHybrids,422,77,105,45,25788,74,11,85.14,31.5,19.3,59,11.75646772
2,30,25,2003,DU,2003DU,1,F3175,FrontierHybrids,110,77,110,48,25439,73,13,82.19,35.71,19.9,56.6,13.22863788
2,30,25,2003,DU,2003DU,2,F3175,FrontierHybrids,221,82,115,52,25439,73,15,79.45,24.41,18.5,59,9.20064274
2,30,25,2003,DU,2003DU,3,F3175,FrontierHybrids,306,81,105,47,27878,80,16,80,25.87,17.9,58.6,9.82273326
2,30,25,2003,DU,2003DU,4,F3175,FrontierHybrids,426,82,114,49,27181,78,16,79.49,34.89,19.1,59,13.05395968
2,30,25,2003,DU,2003DU,1,x6301RRBT,GoldenAcresGenetics,105,82,112,43,28924,83,4,95.18,41.05,17.6,57.4,15.64347184
2,30,25,2003,DU,2003DU,2,x6301RRBT,GoldenAcresGenetics,207,76,104,48,29969,86,6,93.02,43.25,18.8,56.6,16.24182772
2,30,25,2003,DU,2003DU,3,x6301RRBT,GoldenAcresGenetics,323,78,100,40,29621,85,4,95.29,41.5,17.6,57.4,15.81495917
2,30,25,2003,DU,2003DU,4,x6301RRBT,GoldenAcresGenetics,418,83,100,45,27878,80,7,91.25,31.62,15.1,58.6,12.4154457
2,30,25,2003,DU,2003DU,1,x6306RRBT,GoldenAcresGenetics,124,78,109,45,23000,66,3,95.45,43.91,18.9,57.8,16.46937285
2,30,25,2003,DU,2003DU,2,x6306RRBT,GoldenAcresGenetics,202,77,106,44,26484,76,4,94.74,40.39,18.1,57.4,15.29855854
2,30,25,2003,DU,2003DU,3,x6306RRBT,GoldenAcresGenetics,324,76,105,45,25439,73,3,95.89,38.63,18,56.2,14.64978744
2,30,25,2003,DU,2003DU,4,x6306RRBT,GoldenAcresGenetics,408,78,110,47,26484,76,11,85.53,37.24,18.1,57.4,14.10543013
2,30,25,2003,DU,2003DU,1,x6309BT,GoldenAcresGenetics,129,77,110,50,28575,82,2,97.56,37.81,19.5,58.6,14.07652078
2,30,25,2003,DU,2003DU,2,x6309BT,GoldenAcresGenetics,210,83,109,52,25439,73,3,95.89,35.17,19.2,55.4,13.14245493
2,30,25,2003,DU,2003DU,3,x6309BT,GoldenAcresGenetics,307,82,105,46,29969,86,2,97.67,33.78,18.6,58.2,12.71677015
2,30,25,2003,DU,2003DU,4,x6309BT,GoldenAcresGenetics,401,82,110,48,25439,73,2,97.26,34.34,18.9,57.8,12.87994214
2,30,25,2003,DU,2003DU,1,2850RR,GoldenAcresGenetics,113,83,105,50,26136,75,10,86.67,27.75,19.3,57,10.35688808
2,30,25,2003,DU,2003DU,2,2850RR,GoldenAcresGenetics,220,82,114,58,25091,72,10,86.11,30.96,18.4,57.8,11.68379368
2,30,25,2003,DU,2003DU,3,2850RR,GoldenAcresGenetics,325,83,107,54,24742,71,20,71.83,33.95,17.6,56.6,12.93777968
2,30,25,2003,DU,2003DU,4,2850RR,GoldenAcresGenetics,417,82,105,50,27181,78,2,97.44,31.73,17.8,58.2,12.06242555
2,30,25,2003,DU,2003DU,1,DK6017RR,Monsanto,109,72,95,37,28575,82,1,98.78,29.96,18,60,11.36183378
2,30,25,2003,DU,2003DU,2,DK6017RR,Monsanto,213,73,89,36,28924,83,5,93.98,29.67,17.1,59.4,11.3753521
2,30,25,2003,DU,2003DU,3,DK6017RR,Monsanto,326,74,95,42,28575,82,14,82.93,31.74,16.3,58.6,12.28641431
2,30,25,2003,DU,2003DU,4,DK6017RR,Monsanto,423,74,95,40,29272,84,6,92.86,27.46,16.1,58.2,10.65504427
2,30,25,2003,DU,2003DU,1,DK6401YGCB,Monsanto,123,75,103,43,20909,60,0,100,33.13,19.2,57.8,12.38014017
2,30,25,2003,DU,2003DU,2,DK6401YGCB,Monsanto,228,77,107,40,23348,67,1,98.51,32.35,18.4,59.4,12.20835642
2,30,25,2003,DU,2003DU,3,DK6401YGCB,Monsanto,327,76,94,42,23000,66,1,98.48,38.07,18.6,59.4,14.33177703
2,30,25,2003,DU,2003DU,4,DK6401YGCB,Monsanto,429,77,100,40,21606,62,1,98.39,26.32,19.5,56.2,9.798837232
2,30,25,2003,DU,2003DU,1,RX799Bt,Monsanto,116,76,106,42,28924,83,2,97.59,37.18,18.6,61.6,13.99672898
2,30,25,2003,DU,2003DU,2,RX799Bt,Monsanto,230,76,112,47,24394,70,10,85.71,32.7,18.8,59.4,12.27994842
2,30,25,2003,DU,2003DU,3,RX799Bt,Monsanto,328,77,112,45,30318,87,4,95.4,39.5,17.5,59,15.07106051
2,30,25,2003,DU,2003DU,4,RX799Bt,Monsanto,413,77,114,45,29969,86,4,95.35,34.6,16.1,59.4,13.42551086
2,30,25,2003,DU,2003DU,1,RX730RRYG,Monsanto,102,76,95,36,30318,87,1,98.85,42.96,19.3,57.4,16.0335823
2,30,25,2003,DU,2003DU,2,RX730RRYG,Monsanto,216,76,106,44,27181,78,1,98.72,42.06,18.6,57.8,15.8338469
2,30,25,2003,DU,2003DU,3,RX730RRYG,Monsanto,315,76,109,44,27181,78,1,98.72,39.59,18.4,58.6,14.94061361
2,30,25,2003,DU,2003DU,4,RX730RRYG,Monsanto,410,75,100,41,25091,72,0,100,36.41,17.6,58.2,13.87524489
2,30,25,2003,DU,2003DU,1,DK6410RR,Monsanto,104,76,104,47,28575,82,11,86.59,35.77,17,58.6,13.73060896
2,30,25,2003,DU,2003DU,2,DK6410RR,Monsanto,205,76,103,45,26484,76,6,92.11,32.89,16.3,57.8,12.731574
2,30,25,2003,DU,2003DU,3,DK6410RR,Monsanto,320,78,101,44,26136,75,15,80,26.82,17.4,56.6,10.24546267
2,30,25,2003,DU,2003DU,4,DK6410RR,Monsanto,424,82,105,45,28575,82,19,76.83,31.9,16.6,58.2,12.30409
2,30,25,2003,DU,2003DU,1,4823B,NCHybrids,115,76,90,35,23348,67,1,98.51,37.53,17,58.2,14.40619942
2,30,25,2003,DU,2003DU,2,4823B,NCHybrids,204,75,103,45,24742,71,5,92.96,32.56,16.6,58.2,12.55865734
2,30,25,2003,DU,2003DU,3,4823B,NCHybrids,322,76,98,41,27181,78,2,97.44,38.92,17.1,56.6,14.92176293
2,30,25,2003,DU,2003DU,4,4823B,NCHybrids,406,74,100,45,26833,77,0,100,32.82,14.1,57.4,13.038406
2,30,25,2003,DU,2003DU,1,5202B,NCHybrids,117,76,103,45,28924,83,2,97.59,40.99,19,59,15.3552079
2,30,25,2003,DU,2003DU,2,5202B,NCHybrids,222,76,110,45,28227,81,3,96.3,35.78,17.1,58.2,13.71790012
2,30,25,2003,DU,2003DU,3,5202B,NCHybrids,304,76,108,43,28575,82,4,95.12,38.07,17.9,58.6,14.45502328
2,30,25,2003,DU,2003DU,4,5202B,NCHybrids,415,76,100,45,26833,77,0,100,40.17,16.1,59,15.58678542
2,30,25,2003,DU,2003DU,1,5433RB,NCHybrids,127,78,105,42,24742,71,9,87.32,38.88,19.1,58.6,14.54680234
2,30,25,2003,DU,2003DU,2,5433RB,NCHybrids,226,77,109,41,28227,81,0,100,44.23,18.8,59,16.6098508
2,30,25,2003,DU,2003DU,3,5433RB,NCHybrids,329,76,105,45,26136,75,0,100,43.27,18.3,58.2,16.34939596
2,30,25,2003,DU,2003DU,4,5433RB,NCHybrids,412,78,115,47,26136,75,3,96,34.96,18.3,58.2,13.20949581
2,30,25,2003,DU,2003DU,1,1866Bt,TriumphSeed,107,83,115,53,28227,81,11,86.42,38.64,19.7,58.2,14.34978618
2,30,25,2003,DU,2003DU,2,1866Bt,TriumphSeed,227,83,110,50,28924,83,5,93.98,39.67,19,59.4,14.86072447
2,30,25,2003,DU,2003DU,3,1866Bt,TriumphSeed,317,78,105,53,28924,83,11,86.75,31.17,16,59,12.10901624
2,30,25,2003,DU,2003DU,4,1866Bt,TriumphSeed,414,82,113,58,28227,81,10,87.65,29.51,15.6,60,11.51872513
2,30,25,2003,DU,2003DU,1,1416Bt,TriumphSeed,120,76,107,45,25439,73,0,100,36.14,16.6,58.6,13.93949243
2,30,25,2003,DU,2003DU,2,1416Bt,TriumphSeed,219,75,104,45,29969,86,3,96.51,42.98,17.6,58.2,16.3789622
2,30,25,2003,DU,2003DU,3,1416Bt,TriumphSeed,318,76,95,45,28924,83,0,100,37,16.1,57.8,14.35676012
2,30,25,2003,DU,2003DU,4,1416Bt,TriumphSeed,421,75,112,47,24742,71,1,98.59,33.96,16.8,58.6,13.06723748
2,30,25,2003,DU,2003DU,1,32D99,Pioneer,119,82,107,50,28227,81,8,90.12,41.92,20.3,57.4,15.45156132
2,30,25,2003,DU,2003DU,2,32D99,Pioneer,208,82,109,50,28575,82,12,85.37,40.39,20.4,56.2,14.86892866
2,30,25,2003,DU,2003DU,3,32D99,Pioneer,313,81,112,49,30318,87,19,78.16,31.72,20.2,57,11.70654737
2,30,25,2003,DU,2003DU,4,32D99,Pioneer,430,81,115,50,26136,75,21,72,32.14,20,56.6,11.89128048
2,30,25,2003,DU,2003DU,1,5467Bt,DynagroSeeds,128,76,98,41,26136,75,3,96,32.89,15.5,57.8,12.85326156
2,30,25,2003,DU,2003DU,2,5467Bt,DynagroSeeds,214,74,100,41,25788,74,2,97.3,35.89,15.1,57.4,14.0920418
2,30,25,2003,DU,2003DU,3,5467Bt,DynagroSeeds,330,74,107,47,20560,59,0,100,29,16.1,57.4,11.25259569
2,30,25,2003,DU,2003DU,4,5467Bt,DynagroSeeds,405,75,95,45,24742,71,0,100,34.25,14.3,58.2,13.57482288
2,30,25,2003,DU,2003DU,1,57P69,DynagroSeeds,126,75,102,39,25091,72,1,98.61,39.42,16,58.6,15.31400106
2,30,25,2003,DU,2003DU,2,57P69,DynagroSeeds,215,75,105,47,25091,72,3,95.83,43.24,17,57,16.59802995
2,30,25,2003,DU,2003DU,3,57P69,DynagroSeeds,312,76,93,45,27530,79,3,96.2,36.6,15.4,57,14.32003971
2,30,25,2003,DU,2003DU,4,57P69,DynagroSeeds,409,75,106,40,26484,76,2,97.37,36.6,15.4,57.8,14.32003971
2,30,25,2003,DU,2003DU,1,CXO3415,DynagroSeeds,111,74,105,36,26136,75,1,98.67,32.75,17.9,57.8,12.43504119
2,30,25,2003,DU,2003DU,2,CXO3415,DynagroSeeds,218,75,105,45,27878,80,0,100,39.99,17.4,57.4,15.2765126
2,30,25,2003,DU,2003DU,3,CXO3415,DynagroSeeds,302,75,106,42,28924,83,3,96.39,42.09,17.5,57,16.05926436
2,30,25,2003,DU,2003DU,4,CXO3415,DynagroSeeds,419,76,111,42,26833,77,0,100,38.89,18.3,57.4,14.6944307
2,30,25,2003,DU,2003DU,1,CXO3515,DynagroSeeds,118,78,103,40,28575,82,1,98.78,40.66,20,57.8,15.04354281
2,30,25,2003,DU,2003DU,2,CXO3515,DynagroSeeds,229,78,110,43,25788,74,2,97.3,42.25,19.1,57,15.807675
2,30,25,2003,DU,2003DU,3,CXO3515,DynagroSeeds,321,76,108,42,26833,77,4,94.81,37.95,18.3,56.2,14.33925525
2,30,25,2003,DU,2003DU,4,CXO3515,DynagroSeeds,420,76,114,46,25091,72,5,93.06,32.78,19.2,57,12.24935101
2,30,25,2003,DU,2003DU,1,2317Y,TexasAgrilife(JB),103,82,105,45,30666,88,18,79.55,31.51,21,56.6,11.51246334
2,30,25,2003,DU,2003DU,2,2317Y,TexasAgrilife(JB),224,83,107,43,26136,75,22,70.67,21.85,19.7,58.6,8.114462104
2,30,25,2003,DU,2003DU,3,2317Y,TexasAgrilife(JB),309,82,105,45,29272,84,14,83.33,28.17,20,59,10.422445
2,30,25,2003,DU,2003DU,4,2317Y,TexasAgrilife(JB),428,81,97,41,27530,79,13,83.54,34.04,20.6,57.4,12.49979301
2,30,25,2003,DU,2003DU,1,2319Y,TexasAgrilife(JB),114,82,88,35,25091,72,6,91.67,25.44,19,57.8,9.530043812
2,30,25,2003,DU,2003DU,2,2319Y,TexasAgrilife(JB),212,82,95,40,28227,81,1,98.77,26.53,19.4,57.8,9.8892887
2,30,25,2003,DU,2003DU,3,2319Y,TexasAgrilife(JB),311,78,90,42,25439,73,2,97.26,28.37,18.6,58.6,10.6801291
2,30,25,2003,DU,2003DU,4,2319Y,TexasAgrilife(JB),403,81,85,35,26484,76,8,89.47,20.69,16.8,58.6,7.961164164
2,30,25,2003,DU,2003DU,1,2321Y,TexasAgrilife(JB),112,82,115,40,25439,73,13,82.19,26.24,20.4,59.4,9.659833828
2,30,25,2003,DU,2003DU,2,2321Y,TexasAgrilife(JB),209,83,112,50,28227,81,13,83.95,25.53,20.6,56.6,9.374844916
2,30,25,2003,DU,2003DU,3,2321Y,TexasAgrilife(JB),319,82,110,46,26484,76,25,67.11,27.46,19.8,57.4,10.18515583
2,30,25,2003,DU,2003DU,4,2321Y,TexasAgrilife(JB),404,82,112,46,26833,77,28,63.64,26.82,20.7,59,9.836140432
2,30,25,2003,DU,2003DU,1,31G98,Pioneer,121,82,111,52,29969,86,13,84.88,29.17,18.5,58.6,10.99478662
2,30,25,2003,DU,2003DU,2,31G98,Pioneer,217,83,115,50,28924,83,20,75.9,31.44,18.8,59.4,11.80677617
2,30,25,2003,DU,2003DU,3,31G98,Pioneer,305,82,110,50,26833,77,22,71.43,29.3,18.4,59.4,11.05733667
2,30,25,2003,DU,2003DU,4,31G98,Pioneer,411,82,117,50,28227,81,20,75.31,28.65,16.6,59.4,11.05053857
2,30,25,2003,DU,2003DU,1,33P67,Pioneer,106,82,115,45,28575,82,5,93.9,46.73,19.2,58.6,17.46223834
2,30,25,2003,DU,2003DU,2,33P67,Pioneer,203,78,110,46,29969,86,1,98.84,43.49,19.7,60.2,16.15093666
2,30,25,2003,DU,2003DU,3,33P67,Pioneer,314,81,110,44,29621,85,9,89.41,38.1,19.2,60.6,14.23734781
2,30,25,2003,DU,2003DU,4,33P67,Pioneer,407,77,107,44,27181,78,3,96.15,42.1,19,61.4,15.77102366
2,30,25,2003,DU,2003DU,1,33B51,Pioneer,130,76,103,45,23348,67,0,100,38.73,19.3,61.6,14.45485686
2,30,25,2003,DU,2003DU,2,33B51,Pioneer,206,75,100,45,27878,80,2,97.5,41.96,19.5,57.4,15.62155024
2,30,25,2003,DU,2003DU,3,33B51,Pioneer,310,76,103,44,29969,86,0,100,36.17,19,59.4,13.54959424
2,30,25,2003,DU,2003DU,4,33B51,Pioneer,416,76,95,42,24742,71,6,91.55,34.28,18.9,60,12.85743776
2,38,26,2003,GR,2003GR,1,31G66,Pioneer,122,67,84,26,16400,62,0,100,19.67,12,57.96,6.076367232
2,38,26,2003,GR,2003GR,2,31G66,Pioneer,201,67,80,25,17193,65,0,100,20.03,12.1,57.76,6.180545524
2,38,26,2003,GR,2003GR,3,31G66,Pioneer,308,68,80,25,19574,74,0,100,20.72,12.3,56.78,6.378908116
2,38,26,2003,GR,2003GR,4,31G66,Pioneer,427,68,80,21,17722,67,0,100,18.64,10.2,58.27,5.875965524
2,38,26,2003,GR,2003GR,1,31B13,Pioneer,101,70,76,25,20896,79,0,100,21.18,10.2,59.29,6.6766605
2,38,26,2003,GR,2003GR,2,31B13,Pioneer,211,69,80,33,20896,79,0,100,21.15,10.2,59.42,6.667203448
2,38,26,2003,GR,2003GR,3,31B13,Pioneer,316,70,85,30,22483,85,0,100,24.47,10.5,59.43,7.688011168
2,38,26,2003,GR,2003GR,4,31B13,Pioneer,402,69,82,30,20896,79,0,100,20.07,12.3,57.86,6.1787978
2,38,26,2003,GR,2003GR,1,8371,GarstSeed,108,66,77,24,19838,75,0,100,17.57,12.2,54.49,5.415309312
2,38,26,2003,GR,2003GR,2,8371,GarstSeed,225,66,75,20,19838,75,0,100,16.78,11.2,55.03,5.230725668
2,38,26,2003,GR,2003GR,3,8371,GarstSeed,303,68,74,19,20103,76,0,100,17.18,10.93,55.52,5.37169848
2,38,26,2003,GR,2003GR,4,8371,GarstSeed,425,69,78,22,19309,73,0,100,17.18,9.4,57.05,5.46397052
2,38,26,2003,GR,2003GR,1,8288,GarstSeed,125,68,80,25,15606,59,0,100,14.74,11.5,56.85,4.579286196
2,38,26,2003,GR,2003GR,2,8288,GarstSeed,223,68,83,25,12167,46,0,100,12.49,12.4,56.47,3.8408166
2,38,26,2003,GR,2003GR,3,8288,GarstSeed,301,69,82,25,15342,58,0,100,15.59,12.1,57.52,4.810519564
2,38,26,2003,GR,2003GR,4,8288,GarstSeed,422,69,78,22,13755,52,0,100,13.34,12.8,56.94,4.08346952
2,38,26,2003,GR,2003GR,1,8270RR,GarstSeed,110,69,83,30,21161,80,0,100,19.51,11.7,56.53,6.047487396
2,38,26,2003,GR,2003GR,2,8270RR,GarstSeed,221,70,80,24,19045,72,0,100,20.04,11.5,56.63,6.225840652
2,38,26,2003,GR,2003GR,3,8270RR,GarstSeed,306,68,83,35,20367,77,0,100,20.08,11.1,55.74,6.266462832
2,38,26,2003,GR,2003GR,4,8270RR,GarstSeed,426,70,80,27,20896,79,0,100,21.4,9.7,58.11,6.783573104
2,38,26,2003,GR,2003GR,1,6962R,NCHybrids,105,70,85,25,20896,79,0,100,21.91,9.6,57.48,6.952929004
2,38,26,2003,GR,2003GR,2,6962R,NCHybrids,207,68,80,28,19045,72,0,100,21.5,9.6,57.32,6.822819964
2,38,26,2003,GR,2003GR,3,6962R,NCHybrids,323,69,80,29,21161,80,0,100,21.24,9.5,57.48,6.747767056
2,38,26,2003,GR,2003GR,4,6962R,NCHybrids,418,68,79,28,21690,82,0,100,20.7,11.3,55.59,6.445416456
2,38,26,2003,GR,2003GR,1,9011RR,BHGenetics,124,68,80,21,17722,67,0,100,16.21,12.8,59.49,4.961996932
2,38,26,2003,GR,2003GR,2,9011RR,BHGenetics,202,68,83,30,17458,66,0,100,18.77,13.1,60.35,5.725864104
2,38,26,2003,GR,2003GR,3,9011RR,BHGenetics,324,68,83,28,17458,66,0,100,17.29,10.9,60.82,5.407913356
2,38,26,2003,GR,2003GR,4,9011RR,BHGenetics,408,68,79,27,15871,60,0,100,17.42,12.27,60.22,5.36479676
2,38,26,2003,GR,2003GR,1,XP9222,BHGenetics,129,73,62,17,22219,84,0,100,16.07,11.9,57.62,4.969912872
2,38,26,2003,GR,2003GR,2,XP9222,BHGenetics,210,73,69,23,21425,81,1,98.77,19.22,11,59.2,6.004825472
2,38,26,2003,GR,2003GR,3,XP9222,BHGenetics,307,73,65,22,21425,81,0,100,16.51,12.1,58.08,5.0943988
2,38,26,2003,GR,2003GR,4,XP9222,BHGenetics,401,70,67,19,21690,82,0,100,20.64,12.6,59.06,6.332542876
2,38,26,2003,GR,2003GR,1,2995RR,GoldenAcresGenetics,113,74,77,30,19838,75,2,97.33,17.5,12.3,54.15,5.387591276
2,38,26,2003,GR,2003GR,2,2995RR,GoldenAcresGenetics,220,72,75,25,19309,73,0,100,17.57,12.3,56.64,5.409141724
2,38,26,2003,GR,2003GR,3,2995RR,GoldenAcresGenetics,325,70,82,28,20367,77,0,100,21.14,10.5,57.16,6.641788288
2,38,26,2003,GR,2003GR,4,2995RR,GoldenAcresGenetics,417,73,78,32,20632,78,0,100,14.24,11.8,54.53,4.408954384
2,38,26,2003,GR,2003GR,1,2850RR,GoldenAcresGenetics,109,69,85,30,20632,78,0,100,20.4,11.7,56.82,6.323359632
2,38,26,2003,GR,2003GR,2,2850RR,GoldenAcresGenetics,213,67,83,27,15606,59,0,100,19.59,9.5,57.11,6.223576084
2,38,26,2003,GR,2003GR,3,2850RR,GoldenAcresGenetics,326,70,86,30,20103,76,0,100,20.47,9.6,57.96,6.495959152
2,38,26,2003,GR,2003GR,4,2850RR,GoldenAcresGenetics,423,68,85,32,22748,86,0,100,20.47,11.8,56.65,6.337871456
2,38,26,2003,GR,2003GR,1,2845RR,GoldenAcresGenetics,123,68,78,20,17987,68,0,100,18.4,11.7,56.08,5.703422524
2,38,26,2003,GR,2003GR,2,2845RR,GoldenAcresGenetics,228,68,82,26,20896,79,0,100,20.69,11.8,56.34,6.405987476
2,38,26,2003,GR,2003GR,3,2845RR,GoldenAcresGenetics,327,68,77,25,19574,74,0,100,19.1,9.4,56.74,6.0746126
2,38,26,2003,GR,2003GR,4,2845RR,GoldenAcresGenetics,429,69,80,26,20632,78,0,100,18.42,9.5,56.29,5.851877328
2,38,26,2003,GR,2003GR,1,x6301RRBT,GoldenAcresGenetics,116,68,75,22,20103,76,0,100,20.55,11.4,54.89,6.391496376
2,38,26,2003,GR,2003GR,2,x6301RRBT,GoldenAcresGenetics,230,68,77,26,19309,73,0,100,19.39,11.3,56.22,6.037517896
2,38,26,2003,GR,2003GR,3,x6301RRBT,GoldenAcresGenetics,328,68,79,26,22219,84,0,100,19.7,11.5,55.26,6.120212308
2,38,26,2003,GR,2003GR,4,x6301RRBT,GoldenAcresGenetics,413,69,75,19,22748,86,0,100,20.9,11.3,55.51,6.50769082
2,38,26,2003,GR,2003GR,1,x6304RR,GoldenAcresGenetics,102,70,84,27,19574,74,0,100,10.66,10.2,58.28,.
2,38,26,2003,GR,2003GR,2,x6304RR,GoldenAcresGenetics,216,70,85,26,20896,79,0,100,21.53,10.3,59.38,6.779434584
2,38,26,2003,GR,2003GR,3,x6304RR,GoldenAcresGenetics,315,70,82,29,20367,77,0,100,20.49,10.1,59.29,6.466342044
2,38,26,2003,GR,2003GR,4,x6304RR,GoldenAcresGenetics,410,70,84,30,20896,79,0,100,19.67,11.9,58.21,6.08327272
2,38,26,2003,GR,2003GR,1,x6306RRBT,GoldenAcresGenetics,104,69,80,20,20367,77,0,100,22.1,9.6,55.18,7.013223912
2,38,26,2003,GR,2003GR,2,x6306RRBT,GoldenAcresGenetics,205,68,82,22,19309,73,0,100,20.76,9.3,54.2,6.60985072
2,38,26,2003,GR,2003GR,3,x6306RRBT,GoldenAcresGenetics,320,69,85,30,19838,75,0,100,23.29,9.3,55.12,7.41538632
2,38,26,2003,GR,2003GR,4,x6306RRBT,GoldenAcresGenetics,424,68,85,31,17987,68,0,100,22.95,9.5,54.84,7.291019712
2,38,26,2003,GR,2003GR,1,x6309BT,GoldenAcresGenetics,115,69,80,30,18516,70,0,100,17.28,10.7,53.5,5.416916992
2,38,26,2003,GR,2003GR,2,x6309BT,GoldenAcresGenetics,204,69,80,30,20367,77,0,100,18.2,8.8,54.87,5.826707716
2,38,26,2003,GR,2003GR,3,x6309BT,GoldenAcresGenetics,322,70,86,30,19574,74,0,100,21.84,9.3,56.31,6.953715888
2,38,26,2003,GR,2003GR,4,x6309BT,GoldenAcresGenetics,406,70,83,33,19045,72,0,100,21.23,11.1,53.9,6.625349132
2,38,26,2003,GR,2003GR,1,RX897RR,Monsanto,117,68,77,25,21425,81,0,100,20,11.8,57.31,6.192351296
2,38,26,2003,GR,2003GR,2,RX897RR,Monsanto,222,68,85,26,21161,80,0,100,20.34,11.7,56.1,6.304761412
2,38,26,2003,GR,2003GR,3,RX897RR,Monsanto,304,70,85,31,21161,80,0,100,19.92,11.4,56.59,6.19555284
2,38,26,2003,GR,2003GR,4,RX897RR,Monsanto,415,69,80,30,21690,82,0,100,24.12,11.5,56.57,7.493377012
2,38,26,2003,GR,2003GR,1,DK6680RR,Monsanto,127,67,85,23,22483,85,0,100,21.83,11.3,55.36,6.797267272
